,Unnamed: 0,time,frequencies,channel,answer,prec_time,stimulus,subject,visual_cue,boundary,loc_change,changable_notes,duration
64,64,39.004,195.997718,-35,0,0.0,stim_min_1_b,p05,0,0,0,1,0.947916667
65,65,40.013,261.6255653,1,0,0.0,stim_min_1_b,p05,1,1,1,1,0.472916667
66,66,40.513,293.6647679,1,1,40.607,stim_min_1_b,p05,0,0,0,0,0.472916667
67,67,41.01,311.1269837,1,0,0.0,stim_min_1_b,p05,0,0,0,1,0.472916667
68,68,41.505,311.1269837,1,0,0.0,stim_min_1_b,p05,0,0,0,0,0.235416667
69,69,41.752,293.6647679,1,0,0.0,stim_min_1_b,p05,0,0,0,0,0.235416667
70,70,42.002,311.1269837,1,0,0.0,stim_min_1_b,p05,0,0,0,1,0.472916667
71,71,42.502,349.2282314,1,0,0.0,stim_min_1_b,p05,0,0,0,0,0.472916667
72,72,43.015,391.995436,1,0,0.0,stim_min_1_b,p05,0,0,0,1,0.235416667
73,73,43.265,349.2282314,1,0,0.0,stim_min_1_b,p05,0,0,0,0,0.235416667
74,74,43.512,311.1269837,1,0,0.0,stim_min_1_b,p05,0,0,0,0,0.235416667
75,75,43.762,349.2282314,1,0,0.0,stim_min_1_b,p05,0,0,0,0,0.235416667
76,76,44.009,391.995436,35,1,44.477,stim_min_1_b,p05,1,0,1,1,0.472916667
77,77,44.508,415.3046976,35,0,0.0,stim_min_1_b,p05,0,0,0,0,0.472916667
78,78,45.011,246.9416506,35,0,0.0,stim_min_1_b,p05,0,0,0,1,0.472916667
79,79,45.507,195.997718,35,0,0.0,stim_min_1_b,p05,0,0,0,0,0.472916667
80,80,46.005,195.997718,35,0,0.0,stim_min_1_b,p05,0,0,0,1,0.235416667
81,81,46.254,220.0,35,0,0.0,stim_min_1_b,p05,0,0,0,0,0.235416667
82,82,46.504,246.9416506,35,0,0.0,stim_min_1_b,p05,0,0,0,0,0.472916667
83,83,47.001,261.6255653,1,0,0.0,stim_min_1_b,p05,0,0,1,1,0.947916667
84,84,48.013,391.995436,1,0,0.0,stim_min_1_b,p05,1,1,0,1,0.472916667
85,85,48.51,311.1269837,1,0,0.0,stim_min_1_b,p05,0,0,0,0,0.472916667
86,86,49.01,349.2282314,-35,0,0.0,stim_min_1_b,p05,0,0,1,1,0.472916667
87,87,49.522,391.995436,-35,0,0.0,stim_min_1_b,p05,0,0,0,0,0.472916667
88,88,50.006,261.6255653,-35,0,0.0,stim_min_1_b,p05,0,0,0,1,0.472916667
89,89,50.519,349.2282314,-35,0,0.0,stim_min_1_b,p05,0,0,0,0,0.472916667
90,90,51.015,311.1269837,1,0,0.0,stim_min_1_b,p05,0,0,1,1,0.235416667
