,Frequency,Timestamp,Boundary,Location_change,Visual_cue,Responses
0,stim_min_1.csv,0.0,0,0,0,0
1,9,0.0,0,0,0,0
2,523.2511306,0.016,0,0,0,0
3,493.8833013,0.262,0,0,0,0
4,523.2511306,0.512,0,0,0,0
5,391.995436,1.012,0,0,0,0
6,415.3046976,1.512,0,0,0,0
7,523.2511306,2.012,0,0,0,0
8,493.8833013,2.262,0,0,0,0
9,523.2511306,2.512,0,0,0,0
10,587.3295358,3.012,0,0,0,0
11,391.995436,3.503,0,0,0,0
12,523.2511306,4.003,0,0,0,0
13,493.8833013,4.252,0,0,0,0
14,523.2511306,4.502,0,0,0,0
15,587.3295358,5.002,0,0,0,0
16,349.2282314,5.502,0,0,0,0
17,391.995436,5.752,0,0,0,0
18,415.3046976,6.001,0,0,0,0
19,391.995436,6.251,0,0,1,0
20,349.2282314,6.502,1,0,0,0
21,311.1269837,7.002,0,0,0,0
22,261.6255653,8.002,0,0,0,0
23,391.995436,9.001,0,1,0,0
24,415.3046976,10.514,0,0,0,0
25,1,11.014,0,0,0,0
26,391.995436,11.014,0,0,0,0
27,349.2282314,11.5,0,1,1,0
28,311.1269837,12.016,0,1,1,0
29,349.2282314,12.514,0,0,0,0
30,18,13.014,1,1,0,0
31,391.995436,13.014,0,0,0,0
32,1,14.0,0,0,0,0
33,246.9416506,14.0,0,0,0,0
34,261.6255653,14.5,0,0,0,0
35,9,16.006,0,0,0,0
36,391.995436,16.006,0,0,0,0
37,415.3046976,17.004,0,0,0,0
38,391.995436,18.005,1,1,1,0
39,369.9944227,19.002,0,0,0,0
40,493.8833013,20.003,0,0,0,0
41,523.2511306,21.002,0,0,0,0
42,349.2282314,22.001,0,0,0,0
43,311.1269837,23.003,0,0,0,0
44,1,24.502,0,0,0,0
45,391.995436,24.502,0,0,0,0
46,415.3046976,25.001,0,0,0,0
47,261.6255653,25.501,0,0,0,0
48,246.9416506,26.001,0,0,0,0
49,261.6255653,27.015,0,0,0,0
50,293.6647679,28.514,1,0,0,0
51,311.1269837,28.763,0,0,0,0
52,349.2282314,29.014,0,0,0,0
53,311.1269837,29.514,0,0,0,0
54,293.6647679,29.764,0,0,0,0
55,311.1269837,30.015,0,0,0,0
56,261.6255653,31.0,0,0,0,0
57,261.6255653,32.014,0,0,0,0
58,246.9416506,33.013,0,1,1,0
59,261.6255653,33.513,0,0,0,0
60,293.6647679,33.753,0,0,0,0
61,311.1269837,34.003,0,0,0,0
62,293.6647679,34.502,0,0,0,0
63,261.6255653,35.002,0,0,0,0
64,369.9944227,35.502,0,0,0,0
65,18,36.004,1,1,0,0
66,391.995436,36.004,0,0,0,0
67,233.0818808,36.504,0,0,0,0
68,261.6255653,37.005,0,0,0,0
69,261.6255653,37.504,0,0,0,0
70,293.6647679,38.004,0,0,0,0
71,293.6647679,38.503,0,0,0,0
72,195.997718,39.003,0,0,0,0
73,1,40.002,0,0,0,0
74,261.6255653,40.002,0,0,0,0
75,293.6647679,40.502,0,0,0,0
76,311.1269837,41.002,0,0,0,0
77,311.1269837,41.502,0,0,0,0
78,293.6647679,41.76,0,0,0,0
79,311.1269837,42.01,0,0,0,0
80,349.2282314,42.506,0,0,0,0
81,391.995436,43.006,0,0,0,0
82,349.2282314,43.256,0,0,0,0
83,311.1269837,43.508,0,0,0,0
84,349.2282314,43.757,1,0,1,0
85,391.995436,44.007,0,0,0,0
86,415.3046976,44.507,0,1,0,0
87,246.9416506,45.007,0,0,0,0
88,195.997718,45.506,0,0,0,0
89,195.997718,46.004,0,0,0,0
90,220.0,46.254,0,0,1,0
91,246.9416506,46.504,0,0,0,0
92,261.6255653,47.004,0,0,0,0
93,391.995436,48.004,0,0,0,0
94,311.1269837,48.514,0,0,0,0
95,9,49.007,0,0,0,0
96,349.2282314,49.007,0,0,0,0
97,391.995436,49.507,0,1,1,0
98,261.6255653,50.008,0,0,0,0
99,349.2282314,50.508,1,1,1,0
100,311.1269837,51.007,0,0,0,0
101,293.6647679,51.257,0,0,0,0
102,311.1269837,51.507,0,0,0,0
103,349.2282314,52.506,0,0,0,0
104,311.1269837,52.756,0,0,0,0
105,293.6647679,53.006,0,0,0,0
106,311.1269837,53.504,0,0,0,0
107,1,54.003,0,0,0,0
108,246.9416506,54.003,0,0,0,0
109,261.6255653,54.505,0,0,0,0
110,18,56.004,0,0,0,0
111,261.6255653,56.004,0,0,0,0
112,293.6647679,56.176,0,0,0,0
113,311.1269837,56.348,0,0,0,0
114,349.2282314,56.504,0,0,0,0
115,311.1269837,56.676,0,0,0,0
116,293.6647679,56.848,0,0,0,1
117,311.1269837,57.004,0,0,0,0
118,349.2282314,57.177,0,0,0,0
119,391.995436,57.348,0,0,0,0
120,415.3046976,57.503,0,0,0,0
121,391.995436,57.675,0,0,0,0
122,349.2282314,57.847,0,0,0,0
