,Frequency,Timestamp,Boundary,Location_change,Visual_cue,Responses
0,stim_min_3.csv,0.0,0,0,0,0
1,9,0.0,0,0,0,0
2,523.2511306,0.5,0,0,0,0
3,493.8833013,0.75,0,0,0,0
4,523.2511306,1.0,0,0,0,0
5,587.3295358,1.266,0,0,0,0
6,622.2539674,1.516,0,0,0,0
7,391.995436,1.765,0,0,0,0
8,415.3046976,2.015,0,0,0,0
9,466.1637615,2.265,0,0,0,0
10,415.3046976,2.515,0,0,0,0
11,349.2282314,2.765,0,0,0,0
12,698.4564629,3.015,0,0,0,0
13,622.2539674,3.265,0,0,0,0
14,587.3295358,3.515,0,0,0,0
15,523.2511306,3.765,0,0,0,0
16,493.8833013,4.015,0,0,0,0
17,830.6093952,4.265,0,0,0,0
18,783.990872,4.515,0,0,0,0
19,698.4564629,4.765,0,0,0,0
20,622.2539674,5.015,0,0,0,0
21,587.3295358,5.265,0,0,0,0
22,523.2511306,5.515,0,0,0,0
23,493.8833013,5.764,0,0,0,0
24,523.2511306,6.013,0,0,0,0
25,587.3295358,6.265,0,0,0,0
26,622.2539674,6.515,0,0,0,0
27,587.3295358,6.876,0,0,0,0
28,523.2511306,7.001,0,0,0,0
29,587.3295358,7.126,1,0,1,0
30,523.2511306,7.251,0,0,0,0
31,523.2511306,8.254,0,0,0,0
32,493.8833013,8.504,0,0,0,0
33,523.2511306,8.754,0,0,0,0
34,391.995436,9.009,0,0,0,0
35,622.2539674,9.509,0,0,0,0
36,587.3295358,10.259,0,0,0,0
37,523.2511306,10.509,0,0,0,0
38,587.3295358,10.759,0,0,0,0
39,391.995436,11.008,0,0,0,0
40,698.4564629,11.508,0,0,0,0
41,622.2539674,12.258,0,0,0,0
42,587.3295358,12.507,0,0,0,0
43,523.2511306,12.757,0,0,0,0
44,783.990872,13.007,0,0,0,0
45,523.2511306,13.507,0,0,0,0
46,698.4564629,14.007,0,0,0,0
47,622.2539674,14.257,0,0,0,0
48,587.3295358,14.507,0,0,0,0
49,493.8833013,14.757,0,0,0,0
50,493.8833013,15.007,1,0,0,0
51,523.2511306,15.257,0,0,0,0
52,261.6255653,16.006,0,1,1,0
53,293.6647679,16.505,0,0,0,0
54,1,17.003,0,0,0,0
55,311.1269837,17.003,0,0,0,0
56,261.6255653,17.503,0,0,0,0
57,415.3046976,18.009,0,0,0,0
58,415.3046976,18.259,0,1,1,0
59,415.3046976,18.509,0,0,0,0
60,415.3046976,18.759,0,0,0,0
61,18,19.009,0,0,0,0
62,293.6647679,19.009,0,0,0,0
63,293.6647679,19.758,0,0,0,0
64,391.995436,20.009,0,0,0,0
65,391.995436,20.259,0,0,0,0
66,391.995436,20.516,0,0,0,0
67,391.995436,20.751,0,0,0,0
68,261.6255653,21.015,0,0,0,0
69,415.3046976,21.764,0,0,0,0
70,391.995436,22.014,0,0,0,0
71,415.3046976,22.264,0,0,0,0
72,349.2282314,22.513,1,0,0,0
73,391.995436,22.763,0,0,0,0
74,311.1269837,23.014,0,0,0,0
75,261.6255653,23.513,0,0,0,0
76,391.995436,24.013,0,0,0,0
77,261.6255653,25.01,0,1,0,0
78,293.6647679,25.754,0,0,0,0
79,311.1269837,26.004,0,0,0,0
80,349.2282314,26.753,0,0,0,0
81,1,27.005,0,1,1,0
82,391.995436,27.005,0,0,0,0
83,415.3046976,28.004,0,0,0,0
84,391.995436,29.004,1,1,1,0
85,349.2282314,29.753,0,0,0,0
86,9,30.003,0,0,1,0
87,311.1269837,30.003,0,0,0,0
88,293.6647679,30.753,0,0,0,1
89,261.6255653,31.003,0,0,0,0
90,1,32.001,0,1,1,0
91,523.2511306,32.001,0,0,0,0
92,587.3295358,32.501,0,0,0,0
93,622.2539674,33.001,0,0,0,0
94,523.2511306,33.501,0,0,0,0
95,783.990872,34.001,0,0,0,0
96,523.2511306,35.514,0,0,0,0
97,18,36.014,1,1,0,0
98,830.6093952,36.014,0,0,0,0
99,523.2511306,37.513,0,0,0,0
100,783.990872,38.012,0,0,0,0
101,698.4564629,38.762,0,0,0,0
102,622.2539674,39.012,0,1,0,0
103,587.3295358,39.265,0,0,0,0
104,523.2511306,39.515,0,0,0,0
105,1,40.513,0,0,0,0
106,391.995436,40.513,0,0,0,0
107,349.2282314,41.014,0,0,0,0
108,391.995436,41.512,0,0,0,0
109,415.3046976,42.012,0,0,0,0
110,440.0,42.513,0,0,0,0
111,9,43.012,1,1,1,0
112,391.995436,43.012,0,0,0,0
113,440.0,43.513,0,0,0,0
114,466.1637615,44.013,0,0,0,0
115,493.8833013,44.512,0,0,0,0
116,415.3046976,45.012,0,0,0,0
117,493.8833013,45.511,0,0,0,0
118,523.2511306,46.011,0,0,0,0
119,391.995436,46.511,0,0,0,0
120,261.6255653,47.01,0,0,0,0
121,1,48.26,0,0,0,0
122,195.997718,48.26,0,0,0,0
123,261.6255653,48.509,0,0,0,0
124,311.1269837,48.757,0,0,0,0
125,293.6647679,49.007,0,0,0,1
