,Frequency,Timestamp,Boundary,Location_change,Visual_cue,Responses
0,stim_min_2.csv,0.0,0,0,0,0
1,9,0.0,0,0,0,0
2,391.995436,0.016,0,0,0,0
3,311.1269837,0.5,0,0,0,0
4,261.6255653,1.0,0,0,0,0
5,415.3046976,1.507,0,0,0,0
6,415.3046976,2.007,0,0,0,0
7,391.995436,2.504,0,0,0,0
8,493.8833013,2.879,0,0,0,0
9,523.2511306,3.004,0,0,0,0
10,349.2282314,3.506,0,0,0,0
11,349.2282314,4.006,0,0,0,0
12,311.1269837,4.515,0,0,0,0
13,493.8833013,4.889,0,0,0,0
14,523.2511306,5.014,0,1,0,0
15,293.6647679,5.515,0,0,0,0
16,1,6.015,0,0,0,0
17,311.1269837,6.015,0,0,0,0
18,349.2282314,6.171,0,0,0,0
19,391.995436,6.343,0,0,0,0
20,349.2282314,6.515,0,1,1,0
21,311.1269837,6.671,1,0,0,0
22,293.6647679,6.843,0,0,0,0
23,18,7.015,0,0,0,0
24,261.6255653,7.015,0,1,1,0
25,391.995436,8.509,0,0,0,0
26,261.6255653,9.011,0,0,0,0
27,261.6255653,9.511,0,0,0,0
28,1,10.012,0,0,0,0
29,261.6255653,10.012,0,0,0,0
30,415.3046976,10.512,0,0,0,0
31,349.2282314,10.762,0,0,0,0
32,246.9416506,11.012,0,0,0,0
33,246.9416506,11.512,0,0,0,0
34,246.9416506,12.012,0,0,0,0
35,261.6255653,12.262,0,0,0,0
36,293.6647679,12.511,0,0,0,0
37,311.1269837,12.761,0,0,0,0
38,349.2282314,13.011,0,0,0,0
39,311.1269837,13.261,0,0,0,0
40,293.6647679,13.511,0,0,0,0
41,311.1269837,13.761,0,0,0,0
42,349.2282314,14.011,1,1,0,0
43,415.3046976,14.261,0,0,0,0
44,391.995436,14.51,0,0,0,0
45,349.2282314,14.76,0,0,0,0
46,311.1269837,15.009,0,0,0,0
47,9,16.009,0,0,0,0
48,523.2511306,16.009,0,0,0,0
49,587.3295358,16.259,0,0,0,0
50,493.8833013,16.509,0,0,0,0
51,523.2511306,16.759,0,0,0,0
52,440.0,17.009,0,0,0,0
53,880.0,17.507,0,0,0,0
54,830.6093952,18.007,0,0,0,0
55,880.0,18.257,0,0,0,0
56,739.9888454,18.506,0,0,0,0
57,830.6093952,18.756,0,0,0,0
58,659.2551138,19.006,0,0,0,0
59,880.0,19.506,0,0,0,0
60,659.2551138,19.756,0,0,0,0
61,698.4564629,20.005,0,0,0,0
62,587.3295358,20.503,0,0,0,0
63,391.995436,21.004,0,0,0,0
64,783.990872,21.504,1,1,0,0
65,659.2551138,22.004,0,0,0,0
66,698.4564629,22.254,0,0,0,0
67,587.3295358,22.504,0,0,0,0
68,659.2551138,22.751,0,0,0,0
69,523.2511306,23.001,0,1,1,0
70,1,24.514,0,0,0,0
71,261.6255653,24.514,0,0,0,0
72,261.6255653,25.013,0,0,0,0
73,261.6255653,25.512,0,0,0,0
74,293.6647679,26.01,0,0,0,0
75,293.6647679,26.51,0,0,0,0
76,18,27.01,0,0,0,0
77,293.6647679,27.01,0,0,0,0
78,311.1269837,27.26,0,1,0,0
79,349.2282314,27.51,0,0,0,1
80,293.6647679,27.76,0,0,0,0
81,311.1269837,28.009,0,0,0,0
82,293.6647679,28.509,0,0,0,0
83,311.1269837,28.759,1,1,1,0
84,261.6255653,29.009,0,0,0,0
85,293.6647679,29.508,0,0,0,0
86,1,30.008,0,0,0,0
87,311.1269837,30.008,0,0,0,0
88,293.6647679,30.257,0,0,0,0
89,311.1269837,30.507,0,0,0,0
90,349.2282314,30.756,0,0,0,0
91,391.995436,31.006,0,0,0,0
92,9,32.005,0,0,0,0
93,261.6255653,32.005,0,0,0,0
94,391.995436,33.006,1,0,0,0
95,311.1269837,34.003,0,0,0,0
96,293.6647679,35.514,0,0,0,0
97,261.6255653,36.014,0,0,0,0
98,311.1269837,36.511,0,0,0,0
99,293.6647679,37.011,0,0,0,0
100,261.6255653,37.526,0,0,0,0
101,246.9416506,38.01,0,0,0,0
102,220.0,38.51,0,0,0,0
103,195.997718,39.008,0,0,0,0
104,261.6255653,40.508,0,0,0,0
105,261.6255653,41.007,0,0,0,0
106,261.6255653,41.507,1,1,1,0
107,311.1269837,42.005,0,0,0,0
108,293.6647679,43.513,0,0,0,0
109,261.6255653,43.762,0,0,1,0
110,293.6647679,44.012,0,0,0,0
111,195.997718,44.509,0,0,0,0
112,391.995436,45.001,0,0,1,0
113,369.9944227,46.505,0,0,0,0
114,440.0,46.755,0,0,0,0
115,391.995436,47.005,0,0,0,0
116,1,48.004,0,0,0,0
117,391.995436,48.004,0,0,0,0
118,261.6255653,49.004,1,0,1,0
119,523.2511306,49.504,0,0,0,0
120,466.1637615,50.005,0,0,0,0
121,415.3046976,50.505,0,0,0,0
122,391.995436,50.755,0,0,0,0
123,415.3046976,51.004,0,0,0,0
124,391.995436,52.004,0,0,0,0
125,349.2282314,53.003,0,1,1,0
126,311.1269837,54.002,0,0,0,0
127,293.6647679,54.502,0,0,0,0
