,Frequency,Timestamp,Boundary,Location_change,Visual_cue,Responses
0,stim_maj_2.csv,0.0,0,0,0,0
1,9,0.0,0,0,0,0
2,261.6255653,0.016,0,0,0,0
3,440.0,0.5,0,0,0,0
4,391.995436,1.516,0,0,0,0
5,349.2282314,2.015,0,0,0,0
6,349.2282314,2.528,0,0,0,0
7,329.6275569,2.763,0,0,0,0
8,349.2282314,3.013,0,0,0,0
9,440.0,3.514,0,0,0,0
10,293.6647679,4.014,0,0,0,0
11,391.995436,4.514,0,0,0,0
12,349.2282314,5.513,0,0,0,0
13,329.6275569,6.013,0,0,0,0
14,329.6275569,6.504,0,0,0,0
15,293.6647679,6.765,0,0,0,0
16,329.6275569,7.015,1,1,0,0
17,261.6255653,7.515,0,0,0,0
18,1,8.501,0,0,0,0
19,391.995436,8.501,0,0,0,0
20,329.6275569,9.002,0,0,0,0
21,440.0,9.5,0,0,0,0
22,293.6647679,10.0,0,0,0,0
23,329.6275569,10.5,0,0,0,0
24,349.2282314,10.751,0,0,0,0
25,391.995436,11.001,0,0,0,0
26,195.997718,11.502,0,0,0,0
27,261.6255653,12.001,0,0,0,0
28,293.6647679,12.501,0,0,0,0
29,329.6275569,12.751,0,0,0,0
30,349.2282314,13.001,0,0,0,0
31,391.995436,14.261,0,0,0,0
32,329.6275569,14.511,0,0,0,0
33,349.2282314,14.761,1,0,0,0
34,293.6647679,15.009,0,0,0,0
35,261.6255653,15.509,0,0,0,0
36,261.6255653,16.508,0,0,0,0
37,293.6647679,16.758,0,0,0,0
38,329.6275569,17.008,0,0,0,0
39,293.6647679,17.258,0,1,0,0
40,261.6255653,17.523,0,0,0,0
41,329.6275569,17.757,0,0,0,0
42,18,18.007,0,0,0,0
43,293.6647679,18.007,0,0,0,0
44,349.2282314,18.257,0,0,0,0
45,329.6275569,18.508,0,0,0,0
46,391.995436,19.255,0,0,0,0
47,349.2282314,19.505,0,0,1,0
48,440.0,20.255,0,0,0,0
49,391.995436,20.505,0,0,0,0
50,349.2282314,20.754,0,0,0,0
51,391.995436,21.004,0,0,0,0
52,293.6647679,21.254,0,0,0,0
53,329.6275569,21.512,0,0,0,0
54,349.2282314,21.762,0,1,0,0
55,329.6275569,22.012,1,0,0,0
56,261.6255653,22.262,0,0,0,0
57,293.6647679,22.512,0,0,1,0
58,1,23.011,0,0,0,0
59,261.6255653,23.011,0,0,0,0
60,523.2511306,24.007,0,0,0,0
61,523.2511306,24.506,0,0,0,0
62,659.2551138,25.006,0,0,0,0
63,587.3295358,26.506,0,0,0,0
64,523.2511306,27.005,0,0,0,0
65,523.2511306,27.502,0,0,0,0
66,523.2511306,28.004,0,0,0,0
67,493.8833013,28.504,1,1,0,0
68,523.2511306,28.754,0,0,0,0
69,587.3295358,29.003,0,0,0,0
70,659.2551138,30.516,0,0,0,0
71,523.2511306,31.016,0,0,0,0
72,9,32.015,0,0,0,0
73,391.995436,32.015,0,0,0,0
74,440.0,32.514,0,1,1,0
75,493.8833013,32.763,0,0,0,0
76,523.2511306,33.013,0,0,0,0
77,261.6255653,33.513,0,0,0,0
78,349.2282314,34.014,0,0,0,0
79,349.2282314,34.514,0,0,0,0
80,1,35.006,0,0,0,0
81,349.2282314,35.006,0,0,0,0
82,329.6275569,35.503,0,0,0,0
83,293.6647679,35.765,1,1,1,1
84,329.6275569,36.011,0,0,0,0
85,293.6647679,36.507,0,0,0,0
86,329.6275569,37.007,0,0,0,0
87,261.6255653,37.504,0,0,0,0
88,293.6647679,38.004,0,0,0,0
89,261.6255653,39.014,0,0,0,0
90,18,40.029,0,0,0,0
91,261.6255653,40.029,0,0,0,0
92,246.9416506,41.263,0,0,0,0
93,261.6255653,41.513,0,0,0,0
94,293.6647679,41.753,0,0,0,0
95,329.6275569,42.003,0,0,0,0
96,261.6255653,42.503,0,0,0,0
97,220.0,43.003,0,0,0,0
98,369.9944227,43.501,0,0,0,0
99,391.995436,44.002,0,0,0,0
100,293.6647679,44.501,1,0,1,0
101,329.6275569,45.013,0,0,0,0
102,246.9416506,45.514,0,0,0,0
103,261.6255653,46.013,0,0,0,0
104,293.6647679,46.263,0,0,0,0
105,329.6275569,46.513,0,0,0,0
106,246.9416506,46.763,0,0,0,0
107,261.6255653,47.015,0,0,0,0
108,391.995436,48.264,0,0,0,0
109,440.0,48.5,0,0,0,0
110,493.8833013,48.75,0,0,0,0
111,523.2511306,49.004,0,0,0,0
112,587.3295358,49.254,0,0,0,0
113,659.2551138,49.504,0,0,0,0
114,698.4564629,49.753,0,0,0,0
115,783.990872,50.004,0,1,1,0
116,698.4564629,50.253,0,0,0,0
117,783.990872,50.503,0,0,0,0
118,880.0,50.753,0,0,0,0
119,587.3295358,51.003,0,0,0,0
120,880.0,51.253,0,0,0,0
121,783.990872,51.503,0,0,0,0
122,698.4564629,51.751,0,0,0,0
123,1,52.001,0,0,0,0
124,659.2551138,52.001,0,0,0,0
125,261.6255653,52.251,0,0,0,0
126,293.6647679,52.501,0,0,0,1
127,329.6275569,52.751,0,0,0,0
128,349.2282314,53.008,1,1,1,0
129,391.995436,53.258,0,0,0,0
130,440.0,53.508,0,0,0,0
131,493.8833013,53.757,0,1,1,0
132,523.2511306,54.008,0,1,1,0
133,493.8833013,54.258,0,0,0,0
134,523.2511306,54.507,0,0,0,0
