,time,frequencies,channel,answer,prec_time,stimulus,subject,visual_cue,boundary,loc_change,changable_notes
0,0.5,261.6255653,-35,0,0.0,stim_maj_1_b,p03,0,0,0,0
1,1.013,293.6647679,-35,0,0.0,stim_maj_1_b,p03,0,0,0,1
2,1.513,329.6275569,-35,0,0.0,stim_maj_1_b,p03,0,0,0,0
3,2.012,349.2282314,-35,0,0.0,stim_maj_1_b,p03,0,0,0,1
4,2.762,391.995436,-35,0,0.0,stim_maj_1_b,p03,0,0,0,0
5,2.887,349.2282314,-35,0,0.0,stim_maj_1_b,p03,0,0,0,0
6,3.011,329.6275569,-35,0,0.0,stim_maj_1_b,p03,0,0,0,1
7,3.511,440.0,-35,0,0.0,stim_maj_1_b,p03,0,0,0,0
8,4.011,293.6647679,-35,0,0.0,stim_maj_1_b,p03,1,0,0,1
9,4.51,391.995436,-35,0,0.0,stim_maj_1_b,p03,0,0,0,0
10,5.261,440.0,-35,0,0.0,stim_maj_1_b,p03,0,0,0,0
11,5.511,391.995436,-35,0,0.0,stim_maj_1_b,p03,0,0,0,0
12,5.76,349.2282314,-35,0,0.0,stim_maj_1_b,p03,0,0,0,0
13,6.01,329.6275569,-35,0,0.0,stim_maj_1_b,p03,0,0,0,1
14,6.26,349.2282314,-35,0,0.0,stim_maj_1_b,p03,0,0,0,0
15,6.51,329.6275569,-35,0,0.0,stim_maj_1_b,p03,0,0,0,0
16,6.76,293.6647679,-35,0,0.0,stim_maj_1_b,p03,0,0,0,0
17,7.01,261.6255653,-35,0,0.0,stim_maj_1_b,p03,0,0,0,1
18,8.51,391.995436,-35,0,0.0,stim_maj_1_b,p03,1,1,0,1
19,9.01,440.0,-35,0,0.0,stim_maj_1_b,p03,0,0,0,0
20,9.26,391.995436,-35,0,0.0,stim_maj_1_b,p03,0,0,0,0
21,9.509,349.2282314,-35,0,0.0,stim_maj_1_b,p03,0,0,0,0
22,9.759,391.995436,-35,0,0.0,stim_maj_1_b,p03,0,0,0,0
23,10.009,659.2551138,-35,0,0.0,stim_maj_1_b,p03,0,0,0,1
24,10.509,523.2511306,-35,0,0.0,stim_maj_1_b,p03,0,0,0,0
25,11.009,391.995436,-35,0,0.0,stim_maj_1_b,p03,0,0,0,1
26,11.505,349.2282314,-35,0,0.0,stim_maj_1_b,p03,0,0,0,0
27,11.755,329.6275569,-35,0,0.0,stim_maj_1_b,p03,0,0,0,0
28,12.004,349.2282314,1,0,0.0,stim_maj_1_b,p03,1,0,1,1
29,12.505,587.3295358,1,0,0.0,stim_maj_1_b,p03,0,0,0,0
30,13.004,329.6275569,1,0,0.0,stim_maj_1_b,p03,0,0,0,1
31,13.503,523.2511306,1,0,0.0,stim_maj_1_b,p03,0,0,0,0
32,14.002,293.6647679,1,0,0.0,stim_maj_1_b,p03,0,0,0,1
33,14.509,493.8833013,1,0,0.0,stim_maj_1_b,p03,0,0,0,0
34,15.009,523.2511306,1,0,0.0,stim_maj_1_b,p03,0,0,0,1
35,16.007,261.6255653,1,0,0.0,stim_maj_1_b,p03,0,1,0,1
36,16.132,293.6647679,1,0,0.0,stim_maj_1_b,p03,0,0,0,0
37,16.257,329.6275569,1,0,0.0,stim_maj_1_b,p03,0,0,0,0
38,16.382,349.2282314,1,0,0.0,stim_maj_1_b,p03,0,0,0,0
39,16.521,329.6275569,1,0,0.0,stim_maj_1_b,p03,0,0,0,0
40,16.63,293.6647679,1,0,0.0,stim_maj_1_b,p03,0,0,0,0
41,16.755,329.6275569,1,0,0.0,stim_maj_1_b,p03,0,0,0,0
42,16.88,261.6255653,1,0,0.0,stim_maj_1_b,p03,0,0,0,0
43,17.005,440.0,1,0,0.0,stim_maj_1_b,p03,0,0,0,1
44,17.754,440.0,1,0,0.0,stim_maj_1_b,p03,0,0,0,0
45,18.004,391.995436,1,0,0.0,stim_maj_1_b,p03,0,0,0,1
46,18.762,349.2282314,1,0,0.0,stim_maj_1_b,p03,0,0,0,0
