,Frequency,Timestamp,Boundary,Location_change,Visual_cue,Responses
0,stim_maj_2.csv,0.0,0,0,0,0
1,9,0.0,0,0,0,0
2,261.6255653,0.016,0,0,0,0
3,440.0,0.513,0,1,0,0
4,391.995436,1.513,0,0,0,0
5,1,2.012,0,0,0,0
6,349.2282314,2.012,0,0,0,0
7,349.2282314,2.514,0,0,0,0
8,329.6275569,2.764,0,0,0,0
9,349.2282314,3.028,0,0,0,0
10,440.0,3.513,0,0,0,0
11,293.6647679,4.013,0,0,0,0
12,391.995436,4.513,0,0,0,0
13,349.2282314,5.512,0,0,0,0
14,329.6275569,6.012,0,0,0,0
15,329.6275569,6.505,0,0,0,0
16,293.6647679,6.755,1,0,0,0
17,329.6275569,7.005,0,0,0,0
18,261.6255653,7.504,0,0,0,0
19,391.995436,8.504,0,0,0,0
20,329.6275569,9.004,0,0,0,0
21,440.0,9.503,0,0,0,0
22,293.6647679,10.019,0,1,1,0
23,329.6275569,10.503,0,0,0,0
24,349.2282314,10.753,0,0,0,0
25,18,11.003,0,0,0,0
26,391.995436,11.003,0,0,0,0
27,195.997718,11.504,0,0,0,0
28,261.6255653,12.003,0,0,0,0
29,293.6647679,12.503,0,0,0,0
30,329.6275569,12.752,0,0,0,0
31,349.2282314,13.002,0,0,0,0
32,391.995436,14.265,0,0,0,0
33,329.6275569,14.515,1,1,1,0
34,349.2282314,14.753,0,0,0,0
35,293.6647679,15.003,0,0,0,0
36,261.6255653,15.5,0,0,0,0
37,1,16.526,0,0,0,0
38,261.6255653,16.526,0,0,0,0
39,293.6647679,16.761,0,0,0,0
40,329.6275569,17.01,0,0,0,0
41,293.6647679,17.26,0,0,0,0
42,261.6255653,17.51,0,0,0,0
43,329.6275569,17.76,0,0,0,0
44,293.6647679,18.003,0,0,0,0
45,349.2282314,18.252,0,0,0,0
46,329.6275569,18.502,0,0,0,0
47,391.995436,19.252,0,0,0,0
48,349.2282314,19.502,0,0,0,0
49,440.0,20.251,0,0,0,0
50,391.995436,20.501,0,0,0,0
51,349.2282314,20.751,0,0,0,0
52,391.995436,21.001,0,0,0,0
53,293.6647679,21.251,0,0,0,0
54,329.6275569,21.501,0,0,0,0
55,349.2282314,21.751,1,0,1,0
56,329.6275569,22.001,0,0,0,0
57,261.6255653,22.251,0,0,0,0
58,293.6647679,22.515,0,0,0,0
59,261.6255653,23.005,0,0,0,0
60,523.2511306,24.005,0,0,0,0
61,523.2511306,24.507,0,0,0,0
62,659.2551138,25.006,0,0,0,0
63,587.3295358,26.505,0,0,0,0
64,523.2511306,27.005,0,0,0,0
65,523.2511306,27.504,0,0,0,0
66,523.2511306,28.003,0,0,0,0
67,493.8833013,28.503,1,0,1,0
68,523.2511306,28.76,0,0,0,0
69,587.3295358,29.01,0,0,0,0
70,659.2551138,30.509,0,0,0,0
71,523.2511306,31.008,0,0,0,0
72,391.995436,32.013,0,1,1,0
73,440.0,32.512,0,0,0,0
74,493.8833013,32.762,0,0,0,0
75,523.2511306,33.012,0,0,0,0
76,261.6255653,33.51,0,0,0,0
77,9,34.01,0,0,0,0
78,349.2282314,34.01,0,0,0,0
79,349.2282314,34.511,0,0,0,1
80,349.2282314,35.009,0,0,0,0
81,329.6275569,35.507,0,1,1,0
82,293.6647679,35.757,0,0,0,0
83,329.6275569,36.005,1,1,0,0
84,293.6647679,36.505,0,0,0,0
85,329.6275569,37.007,0,0,0,0
86,261.6255653,37.514,0,0,0,0
87,1,38.013,0,0,0,0
88,293.6647679,38.013,0,0,0,0
89,261.6255653,39.013,0,0,0,0
90,18,40.012,0,0,0,0
91,261.6255653,40.012,0,0,0,0
92,246.9416506,41.263,0,0,0,0
93,261.6255653,41.512,0,0,0,0
94,293.6647679,41.762,0,0,0,0
95,329.6275569,42.012,0,0,0,0
96,261.6255653,42.512,0,0,0,0
97,220.0,43.008,0,0,0,0
98,369.9944227,43.512,0,0,0,0
99,391.995436,44.011,0,0,0,0
100,293.6647679,44.511,1,1,1,0
101,329.6275569,45.01,0,0,0,0
102,246.9416506,45.508,0,0,0,0
103,261.6255653,46.001,0,0,0,0
104,293.6647679,46.264,0,0,0,0
105,329.6275569,46.514,0,0,0,0
106,246.9416506,46.764,0,0,0,0
107,261.6255653,47.014,0,0,0,0
108,1,48.253,0,0,0,0
109,391.995436,48.253,0,0,0,0
110,440.0,48.503,0,0,0,0
111,493.8833013,48.753,0,0,0,1
112,523.2511306,49.003,0,0,0,0
113,587.3295358,49.262,0,0,0,0
114,659.2551138,49.512,0,0,0,0
115,698.4564629,49.758,0,0,0,0
116,783.990872,50.001,0,0,0,0
117,698.4564629,50.251,0,0,0,0
118,783.990872,50.501,0,0,0,0
119,880.0,50.751,0,0,0,0
120,587.3295358,51.014,0,0,0,0
121,880.0,51.264,0,0,0,0
122,783.990872,51.514,0,0,0,0
123,698.4564629,51.764,0,0,0,0
124,659.2551138,52.014,0,0,0,0
125,261.6255653,52.278,0,0,0,0
126,293.6647679,52.513,0,0,0,0
127,329.6275569,52.762,0,0,0,0
128,349.2282314,53.003,1,1,0,0
129,391.995436,53.253,0,0,0,0
130,440.0,53.503,0,0,0,0
131,493.8833013,53.753,0,1,0,0
132,523.2511306,54.003,0,1,1,0
133,493.8833013,54.254,0,0,1,0
134,523.2511306,54.504,0,0,0,0
