,Frequency,Timestamp,Boundary,Location_change,Visual_cue,Responses
0,stim_min_3.csv,0.0,0,0,0,0
1,9,0.0,0,0,0,0
2,523.2511306,0.515,0,0,0,0
3,493.8833013,0.766,0,0,0,0
4,523.2511306,1.001,0,0,0,0
5,587.3295358,1.251,0,0,0,0
6,622.2539674,1.501,0,0,0,0
7,391.995436,1.751,0,0,0,0
8,415.3046976,2.001,0,0,0,0
9,466.1637615,2.251,0,0,0,0
10,415.3046976,2.501,0,0,0,0
11,349.2282314,2.751,0,0,0,0
12,698.4564629,3.001,0,0,0,0
13,622.2539674,3.251,0,0,0,0
14,587.3295358,3.501,0,0,0,0
15,523.2511306,3.75,0,0,0,0
16,493.8833013,4.016,0,0,0,0
17,830.6093952,4.266,0,0,0,0
18,783.990872,4.515,0,0,0,0
19,698.4564629,4.765,0,0,0,0
20,622.2539674,5.008,0,0,0,0
21,587.3295358,5.258,0,0,0,0
22,523.2511306,5.509,0,0,0,0
23,493.8833013,5.758,0,0,0,0
24,523.2511306,6.015,0,0,0,0
25,587.3295358,6.265,0,0,0,0
26,622.2539674,6.515,0,1,1,0
27,587.3295358,6.89,0,0,0,0
28,1,7.015,0,0,0,0
29,523.2511306,7.015,1,0,1,0
30,587.3295358,7.14,0,0,0,0
31,523.2511306,7.265,0,0,0,0
32,523.2511306,8.265,0,1,0,0
33,493.8833013,8.515,0,0,0,0
34,523.2511306,8.765,0,0,0,0
35,18,9.015,0,0,0,0
36,391.995436,9.015,0,0,0,0
37,622.2539674,9.514,0,0,0,0
38,587.3295358,10.263,0,0,0,0
39,523.2511306,10.513,0,0,0,0
40,587.3295358,10.763,0,0,0,0
41,391.995436,11.013,0,0,0,0
42,698.4564629,11.513,0,0,0,0
43,622.2539674,12.262,0,0,0,0
44,587.3295358,12.509,0,0,0,0
45,523.2511306,12.759,0,0,0,0
46,783.990872,13.009,0,0,0,0
47,523.2511306,13.509,0,0,0,0
48,698.4564629,14.008,0,0,0,0
49,622.2539674,14.258,0,0,0,0
50,587.3295358,14.507,1,1,1,0
51,493.8833013,14.764,0,0,0,0
52,493.8833013,15.014,0,0,0,0
53,523.2511306,15.264,0,0,0,0
54,1,16.014,0,1,0,0
55,261.6255653,16.014,0,0,0,0
56,293.6647679,16.509,0,0,0,0
57,311.1269837,17.009,0,0,0,0
58,261.6255653,17.509,0,0,0,0
59,9,18.008,0,0,0,0
60,415.3046976,18.008,0,0,0,0
61,415.3046976,18.258,0,0,0,0
62,415.3046976,18.508,0,0,0,0
63,415.3046976,18.758,0,0,0,0
64,293.6647679,19.006,0,0,0,0
65,293.6647679,19.755,0,0,0,0
66,391.995436,20.005,0,0,0,0
67,391.995436,20.255,0,0,0,0
68,391.995436,20.505,0,0,0,0
69,391.995436,20.755,0,0,0,0
70,261.6255653,21.006,0,0,0,0
71,415.3046976,21.756,0,0,0,0
72,391.995436,22.02,1,1,0,0
73,415.3046976,22.255,0,0,0,0
74,349.2282314,22.505,0,0,0,0
75,391.995436,22.754,0,0,0,0
76,311.1269837,23.004,0,0,0,0
77,261.6255653,23.504,0,0,0,0
78,1,24.019,0,1,1,0
79,391.995436,24.034,0,0,0,0
80,261.6255653,25.0,0,0,0,0
81,293.6647679,25.75,0,0,0,0
82,311.1269837,26.0,0,0,0,0
83,349.2282314,26.765,0,0,0,0
84,391.995436,27.015,1,1,1,0
85,18,28.005,0,0,0,0
86,415.3046976,28.005,0,0,0,0
87,391.995436,29.005,0,0,0,0
88,349.2282314,29.763,0,0,0,0
89,311.1269837,30.013,0,0,0,0
90,293.6647679,30.762,0,0,0,0
91,261.6255653,31.013,0,0,0,0
92,1,32.002,0,0,0,0
93,523.2511306,32.002,0,0,0,0
94,587.3295358,32.502,0,0,0,0
95,622.2539674,33.001,0,0,0,0
96,523.2511306,33.501,0,0,0,0
97,783.990872,34.001,1,0,1,0
98,523.2511306,35.512,0,0,0,0
99,830.6093952,36.012,0,0,0,0
100,523.2511306,37.514,0,0,0,0
101,783.990872,38.015,0,0,0,0
102,698.4564629,38.763,0,0,0,0
103,622.2539674,39.013,0,0,0,0
104,587.3295358,39.262,0,0,0,0
105,523.2511306,39.512,0,0,0,0
106,391.995436,40.509,0,0,0,0
107,349.2282314,41.009,0,0,0,0
108,391.995436,41.509,0,0,0,0
109,415.3046976,42.009,0,0,0,0
110,440.0,42.508,0,0,0,0
111,391.995436,43.007,1,1,0,0
112,440.0,43.507,0,0,0,0
113,466.1637615,44.005,0,0,0,0
114,493.8833013,44.505,0,0,0,0
115,415.3046976,45.014,0,0,0,0
116,493.8833013,45.514,0,0,0,0
117,523.2511306,46.014,0,0,0,0
118,391.995436,46.513,0,0,0,0
119,261.6255653,47.013,0,0,0,0
120,9,48.262,0,1,1,0
121,195.997718,48.262,0,0,0,0
122,261.6255653,48.503,0,0,0,0
123,311.1269837,48.753,0,0,0,0
124,293.6647679,49.003,0,0,0,0
