,Frequency,Timestamp,Boundary,Location_change,Visual_cue,Responses
0,stim_min_1.csv,0.0,0,0,0,0
1,9,0.0,0,0,0,0
2,523.2511306,0.016,0,0,0,0
3,493.8833013,0.263,0,0,0,0
4,523.2511306,0.513,0,0,0,0
5,391.995436,1.013,0,0,0,0
6,415.3046976,1.513,0,0,0,0
7,523.2511306,2.012,0,0,0,0
8,493.8833013,2.263,0,0,0,0
9,523.2511306,2.513,0,0,0,0
10,587.3295358,3.013,0,0,0,0
11,391.995436,3.512,0,0,0,0
12,523.2511306,4.012,0,0,0,0
13,493.8833013,4.262,0,0,0,0
14,523.2511306,4.512,0,0,0,0
15,587.3295358,5.007,0,0,0,0
16,349.2282314,5.507,0,0,0,0
17,391.995436,5.757,0,0,0,0
18,415.3046976,6.007,0,0,0,0
19,391.995436,6.257,0,1,1,0
20,349.2282314,6.508,1,0,0,0
21,1,7.008,0,0,0,0
22,311.1269837,7.039,0,0,0,0
23,261.6255653,8.013,0,0,0,0
24,391.995436,9.009,0,0,0,0
25,415.3046976,10.5,0,0,0,0
26,391.995436,11.0,0,0,0,0
27,349.2282314,11.5,0,0,0,0
28,311.1269837,12.015,0,0,0,0
29,349.2282314,12.515,0,0,0,0
30,391.995436,13.008,1,1,1,0
31,246.9416506,14.008,0,0,0,0
32,261.6255653,14.513,0,0,0,0
33,18,16.012,0,0,0,0
34,391.995436,16.012,0,0,0,0
35,415.3046976,17.026,0,0,0,0
36,391.995436,18.01,0,0,0,0
37,369.9944227,19.008,0,0,0,0
38,493.8833013,20.006,1,1,1,0
39,523.2511306,21.006,0,0,0,0
40,349.2282314,22.006,0,0,0,0
41,311.1269837,23.004,0,0,0,0
42,1,24.505,0,1,1,0
43,391.995436,24.505,0,0,0,0
44,415.3046976,25.005,0,0,0,0
45,261.6255653,25.504,0,0,0,0
46,246.9416506,26.004,0,0,0,0
47,9,27.002,0,0,0,0
48,261.6255653,27.002,0,0,0,0
49,293.6647679,28.502,0,0,0,0
50,311.1269837,28.752,1,1,0,0
51,349.2282314,29.007,0,1,0,0
52,311.1269837,29.508,0,0,0,0
53,293.6647679,29.758,0,0,0,0
54,311.1269837,30.008,0,0,0,0
55,261.6255653,31.005,0,0,0,0
56,1,32.013,0,0,0,0
57,261.6255653,32.013,0,0,0,0
58,18,33.012,0,0,0,0
59,246.9416506,33.012,0,0,0,0
60,261.6255653,33.512,0,0,0,0
61,293.6647679,33.762,0,0,0,0
62,311.1269837,34.012,0,0,0,0
63,293.6647679,34.511,0,0,0,0
64,261.6255653,35.011,0,0,0,0
65,369.9944227,35.503,1,1,0,0
66,391.995436,36.003,0,0,0,0
67,233.0818808,36.503,0,0,0,0
68,261.6255653,37.003,0,0,0,0
69,261.6255653,37.502,0,0,0,0
70,293.6647679,38.001,0,0,0,0
71,293.6647679,38.501,0,0,0,0
72,195.997718,39.0,0,0,0,0
73,1,40.016,0,0,0,0
74,261.6255653,40.016,0,0,0,0
75,293.6647679,40.515,0,0,0,0
76,311.1269837,41.015,0,0,1,0
77,311.1269837,41.529,0,0,0,0
78,293.6647679,41.763,0,0,0,0
79,311.1269837,42.013,0,0,0,0
80,349.2282314,42.514,0,1,1,0
81,391.995436,43.014,0,0,0,0
82,349.2282314,43.264,0,0,0,0
83,311.1269837,43.514,0,0,1,0
84,349.2282314,43.764,1,0,1,0
85,391.995436,44.014,0,0,0,0
86,415.3046976,44.513,0,1,1,0
87,246.9416506,45.013,0,0,0,0
88,195.997718,45.513,0,0,0,0
89,9,46.012,0,0,0,0
90,195.997718,46.012,0,0,0,0
91,220.0,46.276,0,0,0,0
92,246.9416506,46.512,0,0,0,0
93,261.6255653,47.009,0,0,0,0
94,391.995436,48.015,0,0,0,1
95,311.1269837,48.515,0,0,0,0
96,1,49.015,0,0,0,0
97,349.2282314,49.015,0,0,0,0
98,391.995436,49.515,0,0,0,0
99,261.6255653,50.014,1,0,0,0
100,349.2282314,50.512,0,0,0,0
101,311.1269837,51.012,0,0,0,0
102,293.6647679,51.261,0,0,0,0
103,311.1269837,51.511,0,0,0,0
104,349.2282314,52.512,0,0,0,0
105,311.1269837,52.762,0,0,0,0
106,293.6647679,53.011,0,0,0,0
107,311.1269837,53.511,0,0,0,0
108,246.9416506,54.01,0,0,0,0
109,261.6255653,54.51,0,0,0,0
110,261.6255653,56.009,0,0,0,0
111,293.6647679,56.18,0,1,0,0
112,311.1269837,56.337,0,0,0,0
113,349.2282314,56.5,0,0,0,0
114,311.1269837,56.672,0,0,0,0
115,293.6647679,56.844,0,0,0,0
116,311.1269837,57.0,0,0,0,0
117,349.2282314,57.172,0,0,0,0
118,391.995436,57.344,0,0,0,0
119,415.3046976,57.5,0,0,0,0
120,391.995436,57.672,0,0,0,0
121,349.2282314,57.844,0,0,0,0
122,18,58.015,0,0,0,0
