,Frequency,Timestamp,Boundary,Location_change,Visual_cue,Responses
0,261.6255653005986,0.267,0,0,0,0.0
1,293.66476791740763,0.533,0,0,0,0.0
2,329.62755691286986,0.786,0,0,0,0.0
3,349.22823143300394,1.02,0,0,0,0.0
4,293.66476791740763,1.273,0,0,0,0.0
5,329.62755691286986,1.522,0,0,0,0.0
6,261.6255653005986,1.771,0,0,0,0.0
7,391.9954359817492,2.025,0,0,0,0.0
8,523.2511306011972,2.524,0,0,0,0.0
9,493.8833012561242,3.026,0,0,0,0.0
10,523.2511306011972,3.527,0,0,0,0.0
11,587.3295358348153,4.006,0,0,0,0.0
12,391.9954359817492,4.267,0,0,0,0.0
13,440.0,4.508,0,0,0,0.0
14,493.8833012561242,4.774,0,0,0,0.0
15,523.2511306011972,5.006,0,0,0,0.0
16,440.0,5.261,0,0,0,0.0
17,493.8833012561242,5.517,0,0,0,0.0
18,391.9954359817492,5.762,0,0,0,0.0
19,587.3295358348153,6.022,0,0,0,0.0
20,783.9908719634984,6.523,0,0,0,0.0
21,391.9954359817492,7.075,0,0,0,0.0
22,783.9908719634984,8.262,1,0,1,0.0
23,391.9954359817492,8.516,0,0,0,0.0
24,783.9908719634984,8.764,0,0,0,0.0
25,783.9908719634984,9.0,0,0,0,0.0
26,880.0,9.252,0,0,0,0.0
27,783.9908719634984,9.507,0,0,0,0.0
28,880.0,9.76,0,0,0,0.0
29,698.4564628660079,10.006,0,0,0,0.0
30,698.4564628660079,10.252,0,0,0,0.0
31,349.22823143300394,10.52,0,0,0,0.0
32,698.4564628660079,10.753,0,0,0,0.0
33,698.4564628660079,11.005,0,0,0,0.0
34,783.9908719634984,11.259,0,0,0,0.0
35,698.4564628660079,11.506,0,0,0,0.0
36,783.9908719634984,11.752,0,0,0,0.0
37,659.2551138257397,12.006,0,0,0,0.0
38,391.9954359817492,12.266,0,0,0,0.0
39,523.2511306011972,12.509,0,0,0,0.0
40,587.3295358348153,12.762,0,0,0,0.0
41,659.2551138257397,13.002,0,0,0,0.0
42,391.9954359817492,13.258,0,0,0,0.0
43,523.2511306011972,13.506,0,0,0,0.0
44,587.3295358348153,13.751,0,0,0,0.0
45,659.2551138257397,14.003,0,0,0,0.0
46,698.4564628660079,14.134,0,0,0,0.0
47,587.3295358348153,14.253,0,0,0,0.0
48,659.2551138257397,14.382,0,0,0,0.0
49,523.2511306011972,14.519,0,0,0,0.0
50,391.9954359817492,15.018,0,1,0,0.0
51,523.2511306011972,15.532,0,0,0,0.0
52,391.9954359817492,16.258,1,0,0,0.0
53,440.0,16.516,0,0,0,0.0
54,493.8833012561242,16.759,0,0,0,0.0
55,523.2511306011972,17.004,0,0,0,0.0
56,587.3295358348153,17.268,0,0,0,0.0
57,659.2551138257397,17.509,0,0,0,0.0
58,698.4564628660079,17.751,0,0,0,0.0
59,783.9908719634984,18.004,0,1,0,0.0
60,698.4564628660079,18.267,0,0,0,0.0
61,783.9908719634984,18.508,0,0,0,0.0
62,880.0,18.764,0,0,0,0.0
63,587.3295358348153,19.001,0,1,1,0.0
64,880.0,19.254,0,0,0,0.0
65,783.9908719634984,19.502,0,0,0,0.0
66,698.4564628660079,19.765,0,0,0,0.0
67,659.2551138257397,20.003,0,0,0,0.0
68,261.6255653005986,20.274,0,0,0,0.0
69,293.66476791740763,20.522,0,0,0,0.0
70,329.62755691286986,20.773,0,0,0,0.0
71,349.22823143300394,21.012,0,0,0,0.0
72,391.9954359817492,21.253,0,0,0,0.0
