,Frequency,Timestamp,Boundary,Location_change,Visual_cue,Responses
0,261.6255653005986,0.533,0,0,0,0.0
1,293.66476791740763,1.033,0,1,0,0.0
2,329.62755691286986,1.532,0,0,0,0.0
3,349.22823143300394,2.05,0,1,0,0.0
4,391.9954359817492,2.752,0,0,0,0.0
5,349.22823143300394,2.885,0,0,0,0.0
6,329.62755691286986,3.033,0,0,0,0.0
7,440.0,3.517,0,0,0,0.0
8,293.66476791740763,4.033,0,0,0,0.0
9,391.9954359817492,4.55,0,0,0,0.0
10,440.0,5.267,0,0,0,0.0
11,391.9954359817492,5.517,0,0,0,0.0
12,349.22823143300394,5.766,0,0,0,0.0
13,329.62755691286986,6.017,0,0,0,0.0
14,349.22823143300394,6.267,0,0,0,0.0
15,329.62755691286986,6.517,0,0,0,0.0
16,293.66476791740763,6.767,0,0,0,0.0
17,261.6255653005986,7.117,0,0,0,0.0
18,391.9954359817492,8.533,1,1,0,0.0
19,440.0,9.002,0,0,0,0.0
20,391.9954359817492,9.266,0,0,0,0.0
21,349.22823143300394,9.517,0,0,0,0.0
22,391.9954359817492,9.767,0,0,0,0.0
23,659.2551138257397,10.017,0,0,0,0.0
24,523.2511306011972,10.533,0,0,0,0.0
25,391.9954359817492,11.033,0,0,0,0.0
26,349.22823143300394,11.527,0,0,0,0.0
27,329.62755691286986,11.767,0,0,0,0.0
28,349.22823143300394,12.033,0,0,0,0.0
29,587.3295358348153,12.517,0,0,0,0.0
30,329.62755691286986,13.033,0,0,1,0.0
31,523.2511306011972,13.533,0,0,0,0.0
32,293.66476791740763,14.033,0,1,1,0.0
33,493.8833012561242,14.517,0,0,0,0.0
34,523.2511306011972,15.05,0,0,0,0.0
35,261.6255653005986,16.033,1,0,0,0.0
36,293.66476791740763,16.133,0,0,0,0.0
37,329.62755691286986,16.267,0,0,0,0.0
38,349.22823143300394,16.383,0,0,0,0.0
39,329.62755691286986,16.517,0,0,0,0.0
40,293.66476791740763,16.633,0,0,0,0.0
41,329.62755691286986,16.756,0,0,0,0.0
42,261.6255653005986,16.883,0,0,0,0.0
43,440.0,17.033,0,0,0,0.0
44,440.0,17.767,0,0,0,0.0
45,391.9954359817492,18.033,0,1,0,0.0
46,349.22823143300394,18.767,0,0,0,0.0
