,time,frequencies,channel,answer,prec_time,stimulus,subject,condition,date,hour,visual_cue,boundary,loc_change,changable_notes
0,0.016,391.995436,-17.5,0,0.0,stim_maj_4,sub08,rhythm,2024-03-01,17-59-06,0,0,0,1
1,1.252,293.6647679,-17.5,0,0.0,stim_maj_4,sub08,rhythm,2024-03-01,17-59-06,0,0,0,0
2,1.764,329.6275569,-17.5,0,0.0,stim_maj_4,sub08,rhythm,2024-03-01,17-59-06,0,0,0,0
3,2.014,391.995436,-17.5,0,0.0,stim_maj_4,sub08,rhythm,2024-03-01,17-59-06,0,0,0,0
4,2.264,261.6255653,-17.5,0,0.0,stim_maj_4,sub08,rhythm,2024-03-01,17-59-06,0,0,0,1
5,2.514,329.6275569,-17.5,0,0.0,stim_maj_4,sub08,rhythm,2024-03-01,17-59-06,0,0,0,0
6,2.764,391.995436,-17.5,0,0.0,stim_maj_4,sub08,rhythm,2024-03-01,17-59-06,0,0,0,0
7,3.014,466.1637615,-17.5,0,0.0,stim_maj_4,sub08,rhythm,2024-03-01,17-59-06,0,0,0,0
8,3.513,440.0,-17.5,0,0.0,stim_maj_4,sub08,rhythm,2024-03-01,17-59-06,0,0,0,1
9,3.762,329.6275569,-17.5,0,0.0,stim_maj_4,sub08,rhythm,2024-03-01,17-59-06,0,0,0,0
10,4.012,349.2282314,-17.5,0,0.0,stim_maj_4,sub08,rhythm,2024-03-01,17-59-06,0,0,0,0
11,4.509,440.0,-17.5,0,0.0,stim_maj_4,sub08,rhythm,2024-03-01,17-59-06,0,0,0,0
12,5.503,261.6255653,-17.5,0,0.0,stim_maj_4,sub08,rhythm,2024-03-01,17-59-06,0,0,0,1
13,6.503,349.2282314,-17.5,0,0.0,stim_maj_4,sub08,rhythm,2024-03-01,17-59-06,0,0,0,0
14,7.003,440.0,-17.5,0,0.0,stim_maj_4,sub08,rhythm,2024-03-01,17-59-06,0,0,0,0
15,7.253,523.2511306,-17.5,0,0.0,stim_maj_4,sub08,rhythm,2024-03-01,17-59-06,0,0,0,0
16,7.503,493.8833013,-17.5,0,0.0,stim_maj_4,sub08,rhythm,2024-03-01,17-59-06,0,0,0,1
17,7.753,329.6275569,-17.5,0,0.0,stim_maj_4,sub08,rhythm,2024-03-01,17-59-06,0,0,0,0
18,8.003,349.2282314,-17.5,0,0.0,stim_maj_4,sub08,rhythm,2024-03-01,17-59-06,0,0,0,0
19,8.265,493.8833013,-17.5,0,0.0,stim_maj_4,sub08,rhythm,2024-03-01,17-59-06,0,0,0,0
20,8.515,293.6647679,-17.5,0,0.0,stim_maj_4,sub08,rhythm,2024-03-01,17-59-06,0,0,0,1
21,8.765,349.2282314,-17.5,0,0.0,stim_maj_4,sub08,rhythm,2024-03-01,17-59-06,0,0,0,0
22,9.015,493.8833013,-17.5,0,0.0,stim_maj_4,sub08,rhythm,2024-03-01,17-59-06,0,0,0,0
23,9.264,587.3295358,-17.5,0,0.0,stim_maj_4,sub08,rhythm,2024-03-01,17-59-06,0,0,0,0
24,9.515,587.3295358,-17.5,0,0.0,stim_maj_4,sub08,rhythm,2024-03-01,17-59-06,0,0,0,1
25,10.515,493.8833013,-17.5,0,0.0,stim_maj_4,sub08,rhythm,2024-03-01,17-59-06,0,0,0,0
26,10.765,523.2511306,-17.5,0,0.0,stim_maj_4,sub08,rhythm,2024-03-01,17-59-06,0,0,0,0
27,11.261,659.2551138,-17.5,0,0.0,stim_maj_4,sub08,rhythm,2024-03-01,17-59-06,0,0,0,0
28,11.758,391.995436,-17.5,0,0.0,stim_maj_4,sub08,rhythm,2024-03-01,17-59-06,0,0,0,1
29,12.255,493.8833013,-17.5,0,0.0,stim_maj_4,sub08,rhythm,2024-03-01,17-59-06,0,0,0,0
30,12.38,523.2511306,-17.5,0,0.0,stim_maj_4,sub08,rhythm,2024-03-01,17-59-06,0,0,0,0
31,12.88,523.2511306,1.0,0,0.0,stim_maj_4,sub08,rhythm,2024-03-01,17-59-06,1,1,1,1
32,13.376,391.995436,1.0,1,13.576,stim_maj_4,sub08,rhythm,2024-03-01,17-59-06,0,0,0,0
33,13.639,440.0,1.0,0,0.0,stim_maj_4,sub08,rhythm,2024-03-01,17-59-06,0,0,0,1
34,14.639,349.2282314,1.0,0,0.0,stim_maj_4,sub08,rhythm,2024-03-01,17-59-06,0,0,0,0
35,14.889,329.6275569,1.0,0,0.0,stim_maj_4,sub08,rhythm,2024-03-01,17-59-06,0,0,0,1
36,15.135,349.2282314,1.0,0,0.0,stim_maj_4,sub08,rhythm,2024-03-01,17-59-06,0,0,0,1
37,15.635,391.995436,1.0,0,0.0,stim_maj_4,sub08,rhythm,2024-03-01,17-59-06,0,0,0,1
38,15.882,293.6647679,1.0,0,0.0,stim_maj_4,sub08,rhythm,2024-03-01,17-59-06,0,0,0,0
39,16.379,329.6275569,17.5,0,0.0,stim_maj_4,sub08,rhythm,2024-03-01,17-59-06,1,0,1,1
40,16.629,261.6255653,17.5,0,0.0,stim_maj_4,sub08,rhythm,2024-03-01,17-59-06,0,0,0,0
41,16.875,246.9416506,17.5,0,0.0,stim_maj_4,sub08,rhythm,2024-03-01,17-59-06,0,0,0,1
42,17.0,293.6647679,17.5,1,17.094,stim_maj_4,sub08,rhythm,2024-03-01,17-59-06,0,0,0,1
43,17.25,261.6255653,17.5,0,0.0,stim_maj_4,sub08,rhythm,2024-03-01,17-59-06,0,0,0,0
44,17.762,391.995436,17.5,0,0.0,stim_maj_4,sub08,rhythm,2024-03-01,17-59-06,0,1,0,1
45,18.012,523.2511306,17.5,0,0.0,stim_maj_4,sub08,rhythm,2024-03-01,17-59-06,0,0,0,0
46,18.262,493.8833013,17.5,0,0.0,stim_maj_4,sub08,rhythm,2024-03-01,17-59-06,0,0,0,0
47,18.508,440.0,17.5,0,0.0,stim_maj_4,sub08,rhythm,2024-03-01,17-59-06,0,0,0,0
48,18.758,391.995436,17.5,0,0.0,stim_maj_4,sub08,rhythm,2024-03-01,17-59-06,0,0,0,1
49,19.255,349.2282314,17.5,0,0.0,stim_maj_4,sub08,rhythm,2024-03-01,17-59-06,0,0,0,0
50,19.505,329.6275569,17.5,0,0.0,stim_maj_4,sub08,rhythm,2024-03-01,17-59-06,0,0,0,0
51,20.513,293.6647679,17.5,0,0.0,stim_maj_4,sub08,rhythm,2024-03-01,17-59-06,0,0,0,0
52,20.763,261.6255653,17.5,0,0.0,stim_maj_4,sub08,rhythm,2024-03-01,17-59-06,0,0,0,1
53,21.013,261.6255653,17.5,0,0.0,stim_maj_4,sub08,rhythm,2024-03-01,17-59-06,0,0,0,0
54,21.263,293.6647679,17.5,0,0.0,stim_maj_4,sub08,rhythm,2024-03-01,17-59-06,0,0,0,0
55,21.513,329.6275569,17.5,0,0.0,stim_maj_4,sub08,rhythm,2024-03-01,17-59-06,0,0,0,1
56,21.751,261.6255653,17.5,0,0.0,stim_maj_4,sub08,rhythm,2024-03-01,17-59-06,0,0,0,0
57,22.01,246.9416506,17.5,0,0.0,stim_maj_4,sub08,rhythm,2024-03-01,17-59-06,0,0,0,0
58,22.51,261.6255653,17.5,0,0.0,stim_maj_4,sub08,rhythm,2024-03-01,17-59-06,0,0,0,0
59,22.76,349.2282314,17.5,0,0.0,stim_maj_4,sub08,rhythm,2024-03-01,17-59-06,1,0,0,1
60,23.01,293.6647679,17.5,0,0.0,stim_maj_4,sub08,rhythm,2024-03-01,17-59-06,0,0,0,0
61,23.256,261.6255653,17.5,0,0.0,stim_maj_4,sub08,rhythm,2024-03-01,17-59-06,0,0,0,0
62,23.514,293.6647679,17.5,0,0.0,stim_maj_4,sub08,rhythm,2024-03-01,17-59-06,0,0,0,0
63,24.507,329.6275569,17.5,0,0.0,stim_maj_4,sub08,rhythm,2024-03-01,17-59-06,0,0,0,1
64,25.007,349.2282314,17.5,0,0.0,stim_maj_4,sub08,rhythm,2024-03-01,17-59-06,0,0,0,0
65,25.257,329.6275569,17.5,0,0.0,stim_maj_4,sub08,rhythm,2024-03-01,17-59-06,0,0,0,0
66,25.507,293.6647679,17.5,0,0.0,stim_maj_4,sub08,rhythm,2024-03-01,17-59-06,0,0,0,0
67,26.503,391.995436,17.5,0,0.0,stim_maj_4,sub08,rhythm,2024-03-01,17-59-06,0,0,0,1
68,26.753,329.6275569,17.5,0,0.0,stim_maj_4,sub08,rhythm,2024-03-01,17-59-06,0,0,0,0
69,27.003,261.6255653,17.5,0,0.0,stim_maj_4,sub08,rhythm,2024-03-01,17-59-06,0,0,0,0
70,27.515,329.6275569,1.0,1,28.153,stim_maj_4,sub08,rhythm,2024-03-01,17-59-06,1,1,1,1
71,28.263,349.2282314,1.0,0,0.0,stim_maj_4,sub08,rhythm,2024-03-01,17-59-06,0,0,0,0
72,28.509,349.2282314,1.0,0,0.0,stim_maj_4,sub08,rhythm,2024-03-01,17-59-06,0,0,0,1
73,28.759,329.6275569,1.0,0,0.0,stim_maj_4,sub08,rhythm,2024-03-01,17-59-06,0,0,0,0
74,29.009,349.2282314,1.0,0,0.0,stim_maj_4,sub08,rhythm,2024-03-01,17-59-06,0,0,0,0
75,29.259,391.995436,1.0,0,0.0,stim_maj_4,sub08,rhythm,2024-03-01,17-59-06,0,0,0,1
76,29.509,391.995436,1.0,0,0.0,stim_maj_4,sub08,rhythm,2024-03-01,17-59-06,0,0,0,1
77,30.008,493.8833013,1.0,0,0.0,stim_maj_4,sub08,rhythm,2024-03-01,17-59-06,0,0,0,0
78,30.271,523.2511306,1.0,0,0.0,stim_maj_4,sub08,rhythm,2024-03-01,17-59-06,0,0,0,0
79,30.755,440.0,1.0,0,0.0,stim_maj_4,sub08,rhythm,2024-03-01,17-59-06,0,0,0,1
