,time,frequencies,channel,answer,prec_time,stimulus,subject,visual_cue,boundary,loc_change,changable_notes,duration
0,0.515,261.6255653,-17.5,0,0.0,stim_maj_1_a,p12,0,0,0,0,0.472916667
1,1.013,293.6647679,-17.5,0,0.0,stim_maj_1_a,p12,0,0,0,1,0.472916667
2,1.513,329.6275569,-17.5,0,0.0,stim_maj_1_a,p12,0,0,0,0,0.472916667
3,2.013,349.2282314,-17.5,0,0.0,stim_maj_1_a,p12,0,0,0,1,0.710416667
4,2.764,391.995436,-17.5,0,0.0,stim_maj_1_a,p12,0,0,0,0,0.116666667
5,2.881,349.2282314,-17.5,0,0.0,stim_maj_1_a,p12,0,0,0,0,0.116666667
6,3.003,329.6275569,1.0,0,0.0,stim_maj_1_a,p12,1,0,1,1,0.472916667
7,3.516,440.0,1.0,1,3.765,stim_maj_1_a,p12,0,0,0,0,0.472916667
8,4.002,293.6647679,1.0,0,0.0,stim_maj_1_a,p12,0,0,0,1,0.472916667
9,4.515,391.995436,1.0,0,0.0,stim_maj_1_a,p12,0,0,0,0,0.710416667
10,5.264,440.0,1.0,0,0.0,stim_maj_1_a,p12,0,0,0,0,0.235416667
11,5.506,391.995436,1.0,0,0.0,stim_maj_1_a,p12,0,0,0,0,0.235416667
12,5.756,349.2282314,1.0,0,0.0,stim_maj_1_a,p12,0,0,0,0,0.235416667
13,6.006,329.6275569,1.0,0,0.0,stim_maj_1_a,p12,0,0,0,1,0.235416667
14,6.256,349.2282314,1.0,0,0.0,stim_maj_1_a,p12,0,0,0,0,0.235416667
15,6.504,329.6275569,1.0,0,0.0,stim_maj_1_a,p12,0,0,0,0,0.235416667
16,6.754,293.6647679,1.0,0,0.0,stim_maj_1_a,p12,0,0,0,0,0.235416667
17,7.007,261.6255653,1.0,0,0.0,stim_maj_1_a,p12,0,0,0,1,1.422916667
18,8.515,391.995436,1.0,0,0.0,stim_maj_1_a,p12,1,1,0,1,0.472916667
19,9.014,440.0,1.0,0,0.0,stim_maj_1_a,p12,0,0,0,0,0.235416667
20,9.264,391.995436,1.0,0,0.0,stim_maj_1_a,p12,0,0,0,0,0.235416667
21,9.515,349.2282314,1.0,0,0.0,stim_maj_1_a,p12,0,0,0,0,0.235416667
22,9.762,391.995436,1.0,0,0.0,stim_maj_1_a,p12,0,0,0,0,0.235416667
23,10.012,659.2551138,1.0,0,0.0,stim_maj_1_a,p12,0,0,0,1,0.472916667
24,10.502,523.2511306,1.0,0,0.0,stim_maj_1_a,p12,0,0,0,0,0.472916667
25,11.01,391.995436,1.0,0,0.0,stim_maj_1_a,p12,0,0,0,1,0.472916667
26,11.51,349.2282314,1.0,0,0.0,stim_maj_1_a,p12,0,0,0,0,0.235416667
27,11.757,329.6275569,1.0,0,0.0,stim_maj_1_a,p12,0,0,0,0,0.235416667
28,12.013,349.2282314,17.5,0,0.0,stim_maj_1_a,p12,1,0,1,1,0.472916667
29,12.51,587.3295358,17.5,0,0.0,stim_maj_1_a,p12,0,0,0,0,0.472916667
30,13.009,329.6275569,17.5,0,0.0,stim_maj_1_a,p12,0,0,0,1,0.472916667
31,13.509,523.2511306,17.5,0,0.0,stim_maj_1_a,p12,0,0,0,0,0.472916667
32,14.009,293.6647679,17.5,0,0.0,stim_maj_1_a,p12,0,0,0,1,0.472916667
33,14.511,493.8833013,17.5,0,0.0,stim_maj_1_a,p12,0,0,0,0,0.472916667
34,15.011,523.2511306,17.5,0,0.0,stim_maj_1_a,p12,0,0,0,1,0.947916667
35,16.013,261.6255653,1.0,0,0.0,stim_maj_1_a,p12,0,1,1,1,0.116666667
36,16.138,293.6647679,1.0,0,0.0,stim_maj_1_a,p12,0,0,0,0,0.116666667
37,16.263,329.6275569,1.0,0,0.0,stim_maj_1_a,p12,0,0,0,0,0.116666667
38,16.385,349.2282314,1.0,0,0.0,stim_maj_1_a,p12,0,0,0,0,0.116666667
39,16.51,329.6275569,1.0,0,0.0,stim_maj_1_a,p12,0,0,0,0,0.116666667
