,time,frequencies,channel,answer,prec_time,stimulus,subject,visual_cue,boundary,loc_change,changable_notes,duration
0,0.016,391.995436,-17.5,0,0.0,stim_min_2_a,p12,0,0,0,0,0.472916667
1,0.515,311.1269837,-17.5,0,0.0,stim_min_2_a,p12,0,0,0,0,0.472916667
2,1.005,261.6255653,-17.5,0,0.0,stim_min_2_a,p12,0,0,0,1,0.472916667
3,1.505,415.3046976,-17.5,0,0.0,stim_min_2_a,p12,0,0,0,0,0.472916667
4,2.005,415.3046976,-17.5,0,0.0,stim_min_2_a,p12,0,0,0,1,0.472916667
5,2.505,391.995436,-17.5,0,0.0,stim_min_2_a,p12,0,0,0,0,0.354166667
6,2.885,493.8833013,-17.5,0,0.0,stim_min_2_a,p12,0,0,0,0,0.116666667
7,3.01,523.2511306,-17.5,0,0.0,stim_min_2_a,p12,0,0,0,1,0.472916667
8,3.514,349.2282314,-17.5,0,0.0,stim_min_2_a,p12,0,0,0,0,0.472916667
9,4.002,349.2282314,-17.5,0,0.0,stim_min_2_a,p12,0,0,0,1,0.472916667
10,4.512,311.1269837,-17.5,0,0.0,stim_min_2_a,p12,0,0,0,0,0.354166667
11,4.878,493.8833013,-17.5,0,0.0,stim_min_2_a,p12,0,0,0,0,0.116666667
12,5.003,523.2511306,-17.5,0,0.0,stim_min_2_a,p12,0,0,0,1,0.472916667
13,5.505,293.6647679,-17.5,0,0.0,stim_min_2_a,p12,0,0,0,0,0.472916667
14,6.012,311.1269837,-17.5,0,0.0,stim_min_2_a,p12,0,0,0,1,0.15625
15,6.169,349.2282314,-17.5,0,0.0,stim_min_2_a,p12,0,0,0,0,0.15625
16,6.34,391.995436,-17.5,0,0.0,stim_min_2_a,p12,0,0,0,0,0.15625
17,6.5,349.2282314,-17.5,0,0.0,stim_min_2_a,p12,0,0,0,0,0.15625
18,6.674,311.1269837,-17.5,0,0.0,stim_min_2_a,p12,0,0,0,0,0.15625
19,6.846,293.6647679,-17.5,0,0.0,stim_min_2_a,p12,0,0,0,0,0.15625
20,7.002,261.6255653,-17.5,0,0.0,stim_min_2_a,p12,0,0,0,1,1.422916667
21,8.503,391.995436,1.0,0,0.0,stim_min_2_a,p12,0,1,1,1,0.472916667
22,9.003,261.6255653,1.0,0,0.0,stim_min_2_a,p12,0,0,0,0,0.472916667
23,9.5,261.6255653,1.0,0,0.0,stim_min_2_a,p12,0,0,0,0,0.472916667
24,10.013,261.6255653,1.0,0,0.0,stim_min_2_a,p12,0,0,0,1,0.472916667
25,10.508,415.3046976,1.0,0,0.0,stim_min_2_a,p12,0,0,0,0,0.235416667
26,10.759,349.2282314,1.0,0,0.0,stim_min_2_a,p12,0,0,0,0,0.235416667
27,11.009,246.9416506,1.0,0,0.0,stim_min_2_a,p12,0,0,0,1,0.472916667
28,11.514,246.9416506,1.0,0,0.0,stim_min_2_a,p12,0,0,0,0,0.472916667
29,12.007,246.9416506,1.0,0,0.0,stim_min_2_a,p12,0,0,0,1,0.235416667
30,12.257,261.6255653,1.0,0,0.0,stim_min_2_a,p12,0,0,0,0,0.235416667
31,12.507,293.6647679,1.0,0,0.0,stim_min_2_a,p12,0,0,0,0,0.235416667
32,12.755,311.1269837,1.0,0,0.0,stim_min_2_a,p12,0,0,0,0,0.235416667
33,13.005,349.2282314,1.0,0,0.0,stim_min_2_a,p12,0,0,0,1,0.235416667
34,13.253,311.1269837,1.0,0,0.0,stim_min_2_a,p12,0,0,0,0,0.235416667
35,13.503,293.6647679,1.0,0,0.0,stim_min_2_a,p12,0,0,0,0,0.235416667
36,13.753,311.1269837,1.0,0,0.0,stim_min_2_a,p12,0,0,0,0,0.235416667
37,14.003,349.2282314,1.0,0,0.0,stim_min_2_a,p12,0,0,0,1,0.235416667
38,14.253,415.3046976,1.0,0,0.0,stim_min_2_a,p12,0,0,0,0,0.235416667
39,14.503,391.995436,1.0,0,0.0,stim_min_2_a,p12,0,0,0,0,0.235416667
40,14.762,349.2282314,1.0,0,0.0,stim_min_2_a,p12,0,0,0,0,0.235416667
41,15.012,311.1269837,1.0,0,0.0,stim_min_2_a,p12,0,0,0,1,0.947916667
42,16.007,523.2511306,1.0,0,0.0,stim_min_2_a,p12,1,1,0,1,0.235416667
43,16.257,587.3295358,1.0,0,0.0,stim_min_2_a,p12,0,0,0,0,0.235416667
44,16.506,493.8833013,1.0,0,0.0,stim_min_2_a,p12,0,0,0,0,0.235416667
45,16.756,523.2511306,1.0,0,0.0,stim_min_2_a,p12,0,0,0,0,0.235416667
46,17.001,440.0,1.0,0,0.0,stim_min_2_a,p12,0,0,0,1,0.472916667
47,17.504,880.0,1.0,0,0.0,stim_min_2_a,p12,0,0,0,0,0.472916667
48,18.001,830.6093952,1.0,0,0.0,stim_min_2_a,p12,0,0,0,1,0.235416667
49,18.263,880.0,1.0,0,0.0,stim_min_2_a,p12,0,0,0,0,0.235416667
50,18.513,739.9888454,1.0,0,0.0,stim_min_2_a,p12,0,0,0,0,0.235416667
51,18.763,830.6093952,1.0,0,0.0,stim_min_2_a,p12,0,0,0,0,0.235416667
52,19.013,659.2551138,17.5,0,0.0,stim_min_2_a,p12,1,0,1,1,0.472916667
53,19.513,880.0,17.5,1,19.607,stim_min_2_a,p12,0,0,0,0,0.235416667
54,19.763,659.2551138,17.5,0,0.0,stim_min_2_a,p12,0,0,0,0,0.235416667
55,20.0,698.4564629,17.5,0,0.0,stim_min_2_a,p12,0,0,0,1,0.472916667
56,20.513,587.3295358,17.5,0,0.0,stim_min_2_a,p12,0,0,0,0,0.472916667
57,21.011,391.995436,17.5,0,0.0,stim_min_2_a,p12,0,0,0,1,0.472916667
58,21.503,783.990872,17.5,0,0.0,stim_min_2_a,p12,0,0,0,0,0.472916667
59,22.003,659.2551138,17.5,0,0.0,stim_min_2_a,p12,0,0,0,1,0.235416667
60,22.253,698.4564629,17.5,0,0.0,stim_min_2_a,p12,0,0,0,0,0.235416667
61,22.515,587.3295358,17.5,0,0.0,stim_min_2_a,p12,0,0,0,0,0.235416667
62,22.765,659.2551138,17.5,0,0.0,stim_min_2_a,p12,0,0,0,0,0.235416667
63,23.008,523.2511306,1.0,0,0.0,stim_min_2_a,p12,0,0,1,1,1.422916667
64,24.509,261.6255653,1.0,0,0.0,stim_min_2_a,p12,1,1,0,1,0.472916667
65,25.003,261.6255653,1.0,0,0.0,stim_min_2_a,p12,0,0,0,0,0.472916667
66,25.511,261.6255653,1.0,0,0.0,stim_min_2_a,p12,0,0,0,0,0.472916667
67,26.012,293.6647679,1.0,0,0.0,stim_min_2_a,p12,0,0,0,1,0.472916667
68,26.504,293.6647679,1.0,0,0.0,stim_min_2_a,p12,0,0,0,0,0.472916667
69,27.016,293.6647679,-17.5,0,0.0,stim_min_2_a,p12,1,0,1,1,0.235416667
70,27.265,311.1269837,-17.5,0,0.0,stim_min_2_a,p12,0,0,0,0,0.235416667
71,27.515,349.2282314,-17.5,1,27.685,stim_min_2_a,p12,0,0,0,0,0.235416667
72,27.763,293.6647679,-17.5,0,0.0,stim_min_2_a,p12,0,0,0,0,0.235416667
73,28.013,311.1269837,-17.5,0,0.0,stim_min_2_a,p12,0,0,0,1,0.472916667
74,28.5,293.6647679,-17.5,0,0.0,stim_min_2_a,p12,0,0,0,0,0.235416667
75,28.751,311.1269837,-17.5,0,0.0,stim_min_2_a,p12,0,0,0,0,0.235416667
76,29.003,261.6255653,-17.5,0,0.0,stim_min_2_a,p12,1,0,0,1,0.472916667
77,29.512,293.6647679,-17.5,0,0.0,stim_min_2_a,p12,0,0,0,0,0.472916667
78,30.011,311.1269837,-17.5,0,0.0,stim_min_2_a,p12,0,0,0,1,0.235416667
79,30.261,293.6647679,-17.5,0,0.0,stim_min_2_a,p12,0,0,0,0,0.235416667
80,30.509,311.1269837,-17.5,0,0.0,stim_min_2_a,p12,0,0,0,0,0.235416667
81,30.759,349.2282314,-17.5,0,0.0,stim_min_2_a,p12,0,0,0,0,0.235416667
82,31.005,391.995436,1.0,0,0.0,stim_min_2_a,p12,0,0,1,1,0.947916667
83,32.015,261.6255653,1.0,0,0.0,stim_min_2_a,p12,0,1,0,1,0.947916667
84,33.013,391.995436,1.0,0,0.0,stim_min_2_a,p12,0,0,0,1,0.947916667
85,34.008,311.1269837,1.0,0,0.0,stim_min_2_a,p12,0,0,0,1,1.422916667
86,35.502,293.6647679,1.0,0,0.0,stim_min_2_a,p12,0,0,0,0,0.472916667
87,36.002,261.6255653,1.0,0,0.0,stim_min_2_a,p12,0,0,0,1,0.472916667
88,36.502,311.1269837,1.0,0,0.0,stim_min_2_a,p12,0,0,0,0,0.472916667
89,37.004,293.6647679,1.0,0,0.0,stim_min_2_a,p12,0,0,0,1,0.472916667
90,37.501,261.6255653,1.0,0,0.0,stim_min_2_a,p12,0,0,0,0,0.472916667
91,38.011,246.9416506,1.0,0,0.0,stim_min_2_a,p12,0,0,0,1,0.472916667
92,38.508,220.0,1.0,0,0.0,stim_min_2_a,p12,0,0,0,0,0.472916667
93,39.011,195.997718,1.0,0,0.0,stim_min_2_a,p12,0,0,0,1,1.422916667
94,40.51,261.6255653,1.0,0,0.0,stim_min_2_a,p12,1,1,0,1,0.472916667
95,41.007,261.6255653,1.0,0,0.0,stim_min_2_a,p12,0,0,0,0,0.472916667
96,41.507,261.6255653,1.0,0,0.0,stim_min_2_a,p12,0,0,0,0,0.472916667
97,42.001,311.1269837,17.5,0,0.0,stim_min_2_a,p12,0,0,1,1,1.422916667
98,43.501,293.6647679,17.5,0,0.0,stim_min_2_a,p12,0,0,0,0,0.235416667
99,43.76,261.6255653,17.5,0,0.0,stim_min_2_a,p12,0,0,0,0,0.235416667
100,44.01,293.6647679,17.5,0,0.0,stim_min_2_a,p12,0,0,0,1,0.472916667
101,44.516,195.997718,17.5,0,0.0,stim_min_2_a,p12,0,0,0,0,0.472916667
102,45.015,391.995436,17.5,0,0.0,stim_min_2_a,p12,0,0,0,1,1.422916667
103,46.515,369.9944227,17.5,0,0.0,stim_min_2_a,p12,0,0,0,0,0.235416667
104,46.764,440.0,17.5,0,0.0,stim_min_2_a,p12,0,0,0,0,0.235416667
105,47.006,391.995436,17.5,0,0.0,stim_min_2_a,p12,1,0,0,1,0.947916667
106,48.005,391.995436,1.0,0,0.0,stim_min_2_a,p12,0,1,1,1,0.947916667
107,49.01,261.6255653,1.0,0,0.0,stim_min_2_a,p12,0,0,0,1,0.472916667
108,49.51,523.2511306,1.0,0,0.0,stim_min_2_a,p12,0,0,0,0,0.472916667
109,50.011,466.1637615,-17.5,0,0.0,stim_min_2_a,p12,1,0,1,1,0.472916667
110,50.511,415.3046976,-17.5,1,50.605,stim_min_2_a,p12,0,0,0,0,0.235416667
111,50.761,391.995436,-17.5,0,0.0,stim_min_2_a,p12,0,0,0,0,0.235416667
112,51.011,415.3046976,-17.5,0,0.0,stim_min_2_a,p12,0,0,0,1,0.947916667
113,52.006,391.995436,-17.5,0,0.0,stim_min_2_a,p12,0,0,0,1,0.947916667
114,53.015,349.2282314,-17.5,0,0.0,stim_min_2_a,p12,0,0,0,1,0.947916667
115,54.015,311.1269837,-17.5,0,0.0,stim_min_2_a,p12,1,0,0,1,0.472916667
116,54.511,293.6647679,-17.5,0,0.0,stim_min_2_a,p12,0,0,0,0,0.472916667
