,time,frequencies,channel,answer,prec_time,stimulus,subject,visual_cue,boundary,loc_change,changable_notes,duration
0,0.016,523.2511306,-17.5,0,0.0,stim_min_1_b,p13,0,0,0,0,0.235416667
1,0.266,493.8833013,-17.5,0,0.0,stim_min_1_b,p13,0,0,0,0,0.235416667
2,0.516,523.2511306,-17.5,0,0.0,stim_min_1_b,p13,0,0,0,0,0.472916667
3,1.015,391.995436,-17.5,0,0.0,stim_min_1_b,p13,0,0,0,1,0.472916667
4,1.515,415.3046976,-17.5,0,0.0,stim_min_1_b,p13,0,0,0,0,0.472916667
5,2.015,523.2511306,-17.5,0,0.0,stim_min_1_b,p13,0,0,0,1,0.235416667
6,2.262,493.8833013,-17.5,0,0.0,stim_min_1_b,p13,0,0,0,0,0.235416667
7,2.512,523.2511306,-17.5,0,0.0,stim_min_1_b,p13,0,0,0,0,0.472916667
8,3.012,587.3295358,-17.5,0,0.0,stim_min_1_b,p13,0,0,0,1,0.472916667
9,3.512,391.995436,-17.5,0,0.0,stim_min_1_b,p13,0,0,0,0,0.472916667
10,4.011,523.2511306,-17.5,0,0.0,stim_min_1_b,p13,0,0,0,1,0.235416667
11,4.263,493.8833013,-17.5,0,0.0,stim_min_1_b,p13,0,0,0,0,0.235416667
12,4.513,523.2511306,-17.5,0,0.0,stim_min_1_b,p13,0,0,0,0,0.472916667
13,5.013,587.3295358,-17.5,0,0.0,stim_min_1_b,p13,0,0,0,1,0.472916667
14,5.513,349.2282314,-17.5,0,0.0,stim_min_1_b,p13,0,0,0,0,0.235416667
15,5.762,391.995436,-17.5,0,0.0,stim_min_1_b,p13,0,0,0,0,0.235416667
16,6.013,415.3046976,-17.5,0,0.0,stim_min_1_b,p13,0,0,0,1,0.235416667
17,6.263,391.995436,-17.5,0,0.0,stim_min_1_b,p13,0,0,0,0,0.235416667
18,6.513,349.2282314,-17.5,0,0.0,stim_min_1_b,p13,0,0,0,0,0.472916667
19,7.013,311.1269837,-17.5,0,0.0,stim_min_1_b,p13,0,0,0,1,0.947916667
20,8.009,261.6255653,1.0,0,0.0,stim_min_1_b,p13,0,1,1,1,0.947916667
21,9.004,391.995436,1.0,0,0.0,stim_min_1_b,p13,0,0,0,1,1.422916667
22,10.511,415.3046976,1.0,0,0.0,stim_min_1_b,p13,0,0,0,0,0.472916667
23,11.007,391.995436,1.0,0,0.0,stim_min_1_b,p13,0,0,0,1,0.472916667
24,11.509,349.2282314,1.0,0,0.0,stim_min_1_b,p13,0,0,0,0,0.472916667
25,12.009,311.1269837,17.5,0,0.0,stim_min_1_b,p13,1,0,1,1,0.472916667
26,12.505,349.2282314,17.5,1,12.787,stim_min_1_b,p13,0,0,0,0,0.472916667
27,13.005,391.995436,17.5,0,0.0,stim_min_1_b,p13,0,0,0,1,0.947916667
28,14.002,246.9416506,17.5,0,0.0,stim_min_1_b,p13,0,0,0,1,0.472916667
29,14.502,261.6255653,17.5,0,0.0,stim_min_1_b,p13,0,0,0,0,1.422916667
30,16.014,391.995436,17.5,0,0.0,stim_min_1_b,p13,0,1,0,1,0.947916667
31,17.01,415.3046976,1.0,0,0.0,stim_min_1_b,p13,0,0,1,1,0.947916667
32,18.003,391.995436,1.0,0,0.0,stim_min_1_b,p13,0,0,0,1,0.947916667
33,19.006,369.9944227,1.0,0,0.0,stim_min_1_b,p13,0,0,0,1,0.947916667
34,20.006,493.8833013,1.0,0,0.0,stim_min_1_b,p13,0,0,0,1,0.947916667
35,21.006,523.2511306,1.0,0,0.0,stim_min_1_b,p13,0,0,0,1,0.947916667
36,22.007,349.2282314,-17.5,1,22.805,stim_min_1_b,p13,1,0,1,1,0.947916667
37,23.008,311.1269837,-17.5,0,0.0,stim_min_1_b,p13,0,0,0,1,1.422916667
38,24.503,391.995436,-17.5,0,0.0,stim_min_1_b,p13,1,1,0,1,0.472916667
39,25.008,415.3046976,-17.5,0,0.0,stim_min_1_b,p13,0,0,0,0,0.472916667
40,25.511,261.6255653,-17.5,0,0.0,stim_min_1_b,p13,0,0,0,0,0.472916667
41,26.005,246.9416506,-17.5,0,0.0,stim_min_1_b,p13,0,0,0,1,0.947916667
42,27.014,261.6255653,-17.5,0,0.0,stim_min_1_b,p13,0,0,0,1,1.422916667
43,28.509,293.6647679,-17.5,0,0.0,stim_min_1_b,p13,0,0,0,0,0.235416667
44,28.756,311.1269837,-17.5,0,0.0,stim_min_1_b,p13,0,0,0,0,0.235416667
45,29.006,349.2282314,-17.5,0,0.0,stim_min_1_b,p13,0,0,0,1,0.472916667
46,29.506,311.1269837,-17.5,0,0.0,stim_min_1_b,p13,0,0,0,0,0.235416667
47,29.756,293.6647679,-17.5,0,0.0,stim_min_1_b,p13,0,0,0,0,0.235416667
48,30.009,311.1269837,-17.5,0,0.0,stim_min_1_b,p13,0,0,0,1,0.947916667
49,31.01,261.6255653,-17.5,0,0.0,stim_min_1_b,p13,0,0,0,1,0.947916667
50,32.013,261.6255653,-17.5,0,0.0,stim_min_1_b,p13,1,1,0,1,0.947916667
51,33.006,246.9416506,-17.5,0,0.0,stim_min_1_b,p13,0,0,0,1,0.472916667
52,33.504,261.6255653,-17.5,0,0.0,stim_min_1_b,p13,0,0,0,0,0.235416667
53,33.752,293.6647679,-17.5,0,0.0,stim_min_1_b,p13,0,0,0,0,0.235416667
54,34.002,311.1269837,-17.5,0,0.0,stim_min_1_b,p13,0,0,0,1,0.472916667
55,34.514,293.6647679,-17.5,0,0.0,stim_min_1_b,p13,0,0,0,0,0.472916667
56,35.014,261.6255653,1.0,0,0.0,stim_min_1_b,p13,1,0,1,1,0.472916667
57,35.51,369.9944227,1.0,1,35.588,stim_min_1_b,p13,0,0,0,0,0.472916667
58,36.011,391.995436,1.0,0,0.0,stim_min_1_b,p13,0,0,0,1,0.472916667
59,36.511,233.0818808,1.0,0,0.0,stim_min_1_b,p13,0,0,0,0,0.472916667
60,37.007,261.6255653,1.0,0,0.0,stim_min_1_b,p13,0,0,0,1,0.472916667
61,37.504,261.6255653,1.0,0,0.0,stim_min_1_b,p13,0,0,0,0,0.472916667
62,38.008,293.6647679,1.0,0,0.0,stim_min_1_b,p13,0,0,0,1,0.472916667
63,38.508,293.6647679,1.0,0,0.0,stim_min_1_b,p13,0,0,0,0,0.472916667
64,39.01,195.997718,1.0,0,0.0,stim_min_1_b,p13,1,0,0,1,0.947916667
65,40.012,261.6255653,17.5,0,0.0,stim_min_1_b,p13,0,1,1,1,0.472916667
66,40.512,293.6647679,17.5,0,0.0,stim_min_1_b,p13,0,0,0,0,0.472916667
67,41.008,311.1269837,17.5,0,0.0,stim_min_1_b,p13,0,0,0,1,0.472916667
68,41.505,311.1269837,17.5,0,0.0,stim_min_1_b,p13,0,0,0,0,0.235416667
69,41.755,293.6647679,17.5,0,0.0,stim_min_1_b,p13,0,0,0,0,0.235416667
70,42.005,311.1269837,17.5,0,0.0,stim_min_1_b,p13,0,0,0,1,0.472916667
71,42.501,349.2282314,17.5,0,0.0,stim_min_1_b,p13,0,0,0,0,0.472916667
72,43.001,391.995436,17.5,0,0.0,stim_min_1_b,p13,1,0,0,1,0.235416667
73,43.251,349.2282314,17.5,0,0.0,stim_min_1_b,p13,0,0,0,0,0.235416667
74,43.501,311.1269837,17.5,0,0.0,stim_min_1_b,p13,0,0,0,0,0.235416667
75,43.763,349.2282314,17.5,0,0.0,stim_min_1_b,p13,0,0,0,0,0.235416667
76,44.013,391.995436,17.5,0,0.0,stim_min_1_b,p13,0,0,0,1,0.472916667
77,44.509,415.3046976,17.5,0,0.0,stim_min_1_b,p13,0,0,0,0,0.472916667
78,45.005,246.9416506,17.5,0,0.0,stim_min_1_b,p13,0,0,0,1,0.472916667
79,45.505,195.997718,17.5,0,0.0,stim_min_1_b,p13,0,0,0,0,0.472916667
80,46.005,195.997718,17.5,0,0.0,stim_min_1_b,p13,0,0,0,1,0.235416667
81,46.255,220.0,17.5,0,0.0,stim_min_1_b,p13,0,0,0,0,0.235416667
82,46.501,246.9416506,17.5,0,0.0,stim_min_1_b,p13,0,0,0,0,0.472916667
83,47.001,261.6255653,17.5,0,0.0,stim_min_1_b,p13,0,0,0,1,0.947916667
84,48.01,391.995436,1.0,0,0.0,stim_min_1_b,p13,0,1,1,1,0.472916667
85,48.51,311.1269837,1.0,0,0.0,stim_min_1_b,p13,0,0,0,0,0.472916667
86,49.01,349.2282314,1.0,0,0.0,stim_min_1_b,p13,0,0,0,1,0.472916667
87,49.506,391.995436,1.0,0,0.0,stim_min_1_b,p13,0,0,0,0,0.472916667
88,50.006,261.6255653,1.0,0,0.0,stim_min_1_b,p13,0,0,0,1,0.472916667
89,50.503,349.2282314,1.0,0,0.0,stim_min_1_b,p13,0,0,0,0,0.472916667
90,51.003,311.1269837,1.0,0,0.0,stim_min_1_b,p13,0,0,0,1,0.235416667
91,51.253,293.6647679,1.0,0,0.0,stim_min_1_b,p13,0,0,0,0,0.235416667
92,51.503,311.1269837,1.0,0,0.0,stim_min_1_b,p13,0,0,0,0,0.947916667
93,52.511,349.2282314,1.0,0,0.0,stim_min_1_b,p13,0,0,0,0,0.235416667
94,52.761,311.1269837,1.0,0,0.0,stim_min_1_b,p13,0,0,0,0,0.235416667
95,53.011,293.6647679,1.0,0,0.0,stim_min_1_b,p13,0,0,0,1,0.472916667
96,53.507,311.1269837,1.0,0,0.0,stim_min_1_b,p13,0,0,0,0,0.472916667
97,54.011,246.9416506,1.0,0,0.0,stim_min_1_b,p13,0,0,0,1,0.472916667
98,54.511,261.6255653,1.0,0,0.0,stim_min_1_b,p13,0,0,0,0,1.422916667
99,56.008,261.6255653,-17.5,0,0.0,stim_min_1_b,p13,1,1,1,1,0.15625
100,56.18,293.6647679,-17.5,0,0.0,stim_min_1_b,p13,0,0,0,0,0.15625
101,56.336,311.1269837,-17.5,0,0.0,stim_min_1_b,p13,0,0,0,0,0.15625
102,56.508,349.2282314,-17.5,0,0.0,stim_min_1_b,p13,0,0,0,0,0.15625
103,56.68,311.1269837,-17.5,0,0.0,stim_min_1_b,p13,0,0,0,0,0.15625
104,56.836,293.6647679,-17.5,0,0.0,stim_min_1_b,p13,0,0,0,0,0.15625
105,57.008,311.1269837,-17.5,0,0.0,stim_min_1_b,p13,0,0,0,1,0.15625
106,57.18,349.2282314,-17.5,0,0.0,stim_min_1_b,p13,0,0,0,0,0.15625
107,57.349,391.995436,-17.5,0,0.0,stim_min_1_b,p13,0,0,0,0,0.15625
108,57.505,415.3046976,-17.5,1,57.661,stim_min_1_b,p13,0,0,0,0,0.15625
109,57.677,391.995436,-17.5,0,0.0,stim_min_1_b,p13,0,0,0,0,0.15625
110,57.849,349.2282314,-17.5,0,0.0,stim_min_1_b,p13,0,0,0,0,0.15625
111,58.005,391.995436,-17.5,0,0.0,stim_min_1_b,p13,0,0,0,1,0.472916667
112,58.506,523.2511306,-17.5,0,0.0,stim_min_1_b,p13,0,0,0,0,0.472916667
113,59.002,493.8833013,-17.5,0,0.0,stim_min_1_b,p13,0,0,0,1,0.472916667
114,59.501,466.1637615,-17.5,0,0.0,stim_min_1_b,p13,0,0,0,0,0.472916667
115,60.013,440.0,1.0,0,0.0,stim_min_1_b,p13,1,0,1,1,0.472916667
116,60.513,415.3046976,1.0,1,60.56,stim_min_1_b,p13,0,0,0,0,0.472916667
