,time,frequencies,channel,answer,prec_time,stimulus,subject,visual_cue,boundary,loc_change,changable_notes,duration
0,0.016,523.2511306,-17.5,0,0.0,stim_min_1_a,p13,0,0,0,0,0.235416667
1,0.266,493.8833013,-17.5,0,0.0,stim_min_1_a,p13,0,0,0,0,0.235416667
2,0.512,523.2511306,-17.5,0,0.0,stim_min_1_a,p13,0,0,0,0,0.472916667
3,1.015,391.995436,-17.5,0,0.0,stim_min_1_a,p13,0,0,0,1,0.472916667
4,1.515,415.3046976,-17.5,0,0.0,stim_min_1_a,p13,0,0,0,0,0.472916667
5,2.015,523.2511306,-17.5,0,0.0,stim_min_1_a,p13,0,0,0,1,0.235416667
6,2.265,493.8833013,-17.5,0,0.0,stim_min_1_a,p13,0,0,0,0,0.235416667
7,2.515,523.2511306,-17.5,0,0.0,stim_min_1_a,p13,0,0,0,0,0.472916667
8,3.015,587.3295358,1.0,0,0.0,stim_min_1_a,p13,1,0,1,1,0.472916667
9,3.511,391.995436,1.0,1,3.952,stim_min_1_a,p13,0,0,0,0,0.472916667
10,4.014,523.2511306,1.0,0,0.0,stim_min_1_a,p13,0,0,0,1,0.235416667
11,4.264,493.8833013,1.0,0,0.0,stim_min_1_a,p13,0,0,0,0,0.235416667
12,4.514,523.2511306,1.0,0,0.0,stim_min_1_a,p13,0,0,0,0,0.472916667
13,5.012,587.3295358,1.0,0,0.0,stim_min_1_a,p13,0,0,0,1,0.472916667
14,5.512,349.2282314,1.0,0,0.0,stim_min_1_a,p13,0,0,0,0,0.235416667
15,5.762,391.995436,1.0,0,0.0,stim_min_1_a,p13,0,0,0,0,0.235416667
16,6.012,415.3046976,17.5,0,0.0,stim_min_1_a,p13,0,0,1,1,0.235416667
17,6.262,391.995436,17.5,0,0.0,stim_min_1_a,p13,0,0,0,0,0.235416667
18,6.504,349.2282314,17.5,0,0.0,stim_min_1_a,p13,0,0,0,0,0.472916667
19,7.004,311.1269837,17.5,0,0.0,stim_min_1_a,p13,0,0,0,1,0.947916667
20,8.001,261.6255653,1.0,0,0.0,stim_min_1_a,p13,0,1,1,1,0.947916667
21,9.002,391.995436,1.0,0,0.0,stim_min_1_a,p13,0,0,0,1,1.422916667
22,10.511,415.3046976,1.0,0,0.0,stim_min_1_a,p13,0,0,0,0,0.472916667
23,11.01,391.995436,1.0,0,0.0,stim_min_1_a,p13,0,0,0,1,0.472916667
24,11.509,349.2282314,1.0,0,0.0,stim_min_1_a,p13,0,0,0,0,0.472916667
25,12.009,311.1269837,-17.5,0,0.0,stim_min_1_a,p13,1,0,1,1,0.472916667
26,12.506,349.2282314,-17.5,1,12.522,stim_min_1_a,p13,0,0,0,0,0.472916667
27,13.008,391.995436,-17.5,0,0.0,stim_min_1_a,p13,0,0,0,1,0.947916667
28,14.01,246.9416506,-17.5,0,0.0,stim_min_1_a,p13,0,0,0,1,0.472916667
29,14.502,261.6255653,-17.5,0,0.0,stim_min_1_a,p13,0,0,0,0,1.422916667
30,16.011,391.995436,1.0,0,0.0,stim_min_1_a,p13,0,1,1,1,0.947916667
31,17.011,415.3046976,1.0,0,0.0,stim_min_1_a,p13,0,0,0,1,0.947916667
32,18.005,391.995436,17.5,1,18.427,stim_min_1_a,p13,1,0,1,1,0.947916667
33,19.005,369.9944227,17.5,0,0.0,stim_min_1_a,p13,0,0,0,1,0.947916667
34,20.004,493.8833013,17.5,0,0.0,stim_min_1_a,p13,0,0,0,1,0.947916667
35,21.01,523.2511306,17.5,0,0.0,stim_min_1_a,p13,0,0,0,1,0.947916667
36,22.01,349.2282314,17.5,0,0.0,stim_min_1_a,p13,0,0,0,1,0.947916667
37,23.006,311.1269837,17.5,0,0.0,stim_min_1_a,p13,0,0,0,1,1.422916667
38,24.502,391.995436,1.0,1,24.999,stim_min_1_a,p13,1,1,1,1,0.472916667
39,25.03,415.3046976,1.0,0,0.0,stim_min_1_a,p13,0,0,0,0,0.472916667
40,25.514,261.6255653,1.0,0,0.0,stim_min_1_a,p13,0,0,0,0,0.472916667
41,26.004,246.9416506,1.0,0,0.0,stim_min_1_a,p13,0,0,0,1,0.947916667
42,27.001,261.6255653,1.0,0,0.0,stim_min_1_a,p13,0,0,0,1,1.422916667
43,28.515,293.6647679,1.0,0,0.0,stim_min_1_a,p13,0,0,0,0,0.235416667
44,28.765,311.1269837,1.0,0,0.0,stim_min_1_a,p13,0,0,0,0,0.235416667
45,29.015,349.2282314,1.0,0,0.0,stim_min_1_a,p13,0,0,0,1,0.472916667
46,29.511,311.1269837,1.0,0,0.0,stim_min_1_a,p13,0,0,0,0,0.235416667
47,29.761,293.6647679,1.0,0,0.0,stim_min_1_a,p13,0,0,0,0,0.235416667
48,30.002,311.1269837,1.0,0,0.0,stim_min_1_a,p13,0,0,0,1,0.947916667
49,31.001,261.6255653,1.0,0,0.0,stim_min_1_a,p13,0,0,0,1,0.947916667
50,32.001,261.6255653,1.0,0,0.0,stim_min_1_a,p13,0,1,0,1,0.947916667
51,33.0,246.9416506,1.0,0,0.0,stim_min_1_a,p13,0,0,0,1,0.472916667
52,33.508,261.6255653,1.0,0,0.0,stim_min_1_a,p13,0,0,0,0,0.235416667
53,33.758,293.6647679,1.0,0,0.0,stim_min_1_a,p13,0,0,0,0,0.235416667
54,34.011,311.1269837,1.0,0,0.0,stim_min_1_a,p13,0,0,0,1,0.472916667
55,34.514,293.6647679,1.0,0,0.0,stim_min_1_a,p13,0,0,0,0,0.472916667
56,35.01,261.6255653,1.0,0,0.0,stim_min_1_a,p13,0,0,0,1,0.472916667
57,35.515,369.9944227,1.0,0,0.0,stim_min_1_a,p13,0,0,0,0,0.472916667
58,36.015,391.995436,-17.5,0,0.0,stim_min_1_a,p13,1,0,1,1,0.472916667
59,36.507,233.0818808,-17.5,1,36.648,stim_min_1_a,p13,0,0,0,0,0.472916667
60,37.007,261.6255653,-17.5,0,0.0,stim_min_1_a,p13,0,0,0,1,0.472916667
