,time,frequencies,channel,answer,prec_time,stimulus,subject,visual_cue,boundary,loc_change,changable_notes,duration
0,0.501,523.2511306,-17.5,0,0.0,stim_min_3_a,p10,0,0,0,0,0.235416667
1,0.751,493.8833013,-17.5,0,0.0,stim_min_3_a,p10,0,0,0,0,0.235416667
2,1.013,523.2511306,-17.5,0,0.0,stim_min_3_a,p10,0,0,0,1,0.235416667
3,1.263,587.3295358,-17.5,0,0.0,stim_min_3_a,p10,0,0,0,0,0.235416667
4,1.513,622.2539674,-17.5,0,0.0,stim_min_3_a,p10,0,0,0,0,0.235416667
5,1.763,391.995436,-17.5,0,0.0,stim_min_3_a,p10,0,0,0,0,0.235416667
6,2.013,415.3046976,-17.5,0,0.0,stim_min_3_a,p10,0,0,0,1,0.235416667
7,2.263,466.1637615,-17.5,0,0.0,stim_min_3_a,p10,0,0,0,0,0.235416667
8,2.513,415.3046976,-17.5,0,0.0,stim_min_3_a,p10,0,0,0,0,0.235416667
9,2.763,349.2282314,-17.5,0,0.0,stim_min_3_a,p10,0,0,0,0,0.235416667
10,3.013,698.4564629,-17.5,0,0.0,stim_min_3_a,p10,0,0,0,1,0.235416667
11,3.263,622.2539674,-17.5,0,0.0,stim_min_3_a,p10,0,0,0,0,0.235416667
12,3.513,587.3295358,-17.5,0,0.0,stim_min_3_a,p10,0,0,0,0,0.235416667
13,3.759,523.2511306,-17.5,0,0.0,stim_min_3_a,p10,0,0,0,0,0.235416667
14,4.009,493.8833013,-17.5,0,0.0,stim_min_3_a,p10,1,0,0,1,0.235416667
15,4.259,830.6093952,-17.5,0,0.0,stim_min_3_a,p10,0,0,0,0,0.235416667
16,4.506,783.990872,-17.5,1,4.678,stim_min_3_a,p10,0,0,0,0,0.235416667
17,4.756,698.4564629,-17.5,0,0.0,stim_min_3_a,p10,0,0,0,0,0.235416667
18,5.003,622.2539674,-17.5,0,0.0,stim_min_3_a,p10,0,0,0,1,0.235416667
19,5.253,587.3295358,-17.5,0,0.0,stim_min_3_a,p10,0,0,0,0,0.235416667
20,5.503,523.2511306,-17.5,0,0.0,stim_min_3_a,p10,0,0,0,0,0.235416667
21,5.753,493.8833013,-17.5,0,0.0,stim_min_3_a,p10,0,0,0,0,0.235416667
22,6.001,523.2511306,-17.5,0,0.0,stim_min_3_a,p10,0,0,0,1,0.235416667
23,6.251,587.3295358,-17.5,0,0.0,stim_min_3_a,p10,0,0,0,0,0.235416667
24,6.501,622.2539674,-17.5,0,0.0,stim_min_3_a,p10,0,0,0,0,0.354166667
25,6.888,587.3295358,-17.5,0,0.0,stim_min_3_a,p10,0,0,0,0,0.116666667
26,7.013,523.2511306,-17.5,0,0.0,stim_min_3_a,p10,0,0,0,1,0.116666667
27,7.138,587.3295358,-17.5,0,0.0,stim_min_3_a,p10,0,0,0,0,0.116666667
28,7.263,523.2511306,-17.5,0,0.0,stim_min_3_a,p10,0,0,0,0,0.947916667
29,8.259,523.2511306,-17.5,0,0.0,stim_min_3_a,p10,1,1,0,1,0.235416667
30,8.509,493.8833013,-17.5,0,0.0,stim_min_3_a,p10,0,0,0,0,0.235416667
31,8.755,523.2511306,-17.5,0,0.0,stim_min_3_a,p10,0,0,0,0,0.235416667
32,9.005,391.995436,-17.5,0,0.0,stim_min_3_a,p10,0,0,0,1,0.472916667
33,9.502,622.2539674,-17.5,0,0.0,stim_min_3_a,p10,0,0,0,0,0.710416667
34,10.252,587.3295358,-17.5,0,0.0,stim_min_3_a,p10,0,0,0,0,0.235416667
35,10.502,523.2511306,-17.5,0,0.0,stim_min_3_a,p10,0,0,0,0,0.235416667
36,10.78,587.3295358,-17.5,0,0.0,stim_min_3_a,p10,0,0,0,0,0.235416667
