,time,frequencies,channel,answer,prec_time,stimulus,subject,visual_cue,boundary,loc_change,changable_notes,duration
0,0.016,391.995436,-17.5,0,0.0,stim_min_2_a,p10,0,0,0,0,0.472916667
1,0.516,311.1269837,-17.5,0,0.0,stim_min_2_a,p10,0,0,0,0,0.472916667
2,1.015,261.6255653,-17.5,0,0.0,stim_min_2_a,p10,0,0,0,1,0.472916667
3,1.515,415.3046976,-17.5,0,0.0,stim_min_2_a,p10,0,0,0,0,0.472916667
4,2.015,415.3046976,-17.5,0,0.0,stim_min_2_a,p10,0,0,0,1,0.472916667
5,2.515,391.995436,-17.5,0,0.0,stim_min_2_a,p10,0,0,0,0,0.354166667
6,2.89,493.8833013,-17.5,0,0.0,stim_min_2_a,p10,0,0,0,0,0.116666667
7,3.012,523.2511306,-17.5,0,0.0,stim_min_2_a,p10,0,0,0,1,0.472916667
8,3.512,349.2282314,-17.5,0,0.0,stim_min_2_a,p10,0,0,0,0,0.472916667
9,4.012,349.2282314,-17.5,0,0.0,stim_min_2_a,p10,0,0,0,1,0.472916667
10,4.508,311.1269837,-17.5,0,0.0,stim_min_2_a,p10,0,0,0,0,0.354166667
11,4.883,493.8833013,-17.5,0,0.0,stim_min_2_a,p10,0,0,0,0,0.116666667
12,5.008,523.2511306,-17.5,0,0.0,stim_min_2_a,p10,0,0,0,1,0.472916667
13,5.508,293.6647679,-17.5,0,0.0,stim_min_2_a,p10,0,0,0,0,0.472916667
14,6.01,311.1269837,1.0,0,0.0,stim_min_2_a,p10,1,0,1,1,0.15625
15,6.182,349.2282314,1.0,0,0.0,stim_min_2_a,p10,0,0,0,0,0.15625
16,6.338,391.995436,1.0,1,6.494,stim_min_2_a,p10,0,0,0,0,0.15625
17,6.51,349.2282314,1.0,0,0.0,stim_min_2_a,p10,0,0,0,0,0.15625
18,6.682,311.1269837,1.0,0,0.0,stim_min_2_a,p10,0,0,0,0,0.15625
19,6.838,293.6647679,1.0,0,0.0,stim_min_2_a,p10,0,0,0,0,0.15625
20,7.01,261.6255653,1.0,0,0.0,stim_min_2_a,p10,0,0,0,1,1.422916667
21,8.551,391.995436,17.5,0,0.0,stim_min_2_a,p10,1,1,1,1,0.472916667
22,9.005,261.6255653,17.5,1,9.411,stim_min_2_a,p10,0,0,0,0,0.472916667
23,9.501,261.6255653,17.5,0,0.0,stim_min_2_a,p10,0,0,0,0,0.472916667
24,10.013,261.6255653,17.5,0,0.0,stim_min_2_a,p10,0,0,0,1,0.472916667
25,10.508,415.3046976,17.5,0,0.0,stim_min_2_a,p10,0,0,0,0,0.235416667
26,10.757,349.2282314,17.5,0,0.0,stim_min_2_a,p10,0,0,0,0,0.235416667
27,11.007,246.9416506,17.5,0,0.0,stim_min_2_a,p10,0,0,0,1,0.472916667
28,11.504,246.9416506,17.5,0,0.0,stim_min_2_a,p10,0,0,0,0,0.472916667
29,12.006,246.9416506,1.0,0,0.0,stim_min_2_a,p10,1,0,1,1,0.235416667
30,12.256,261.6255653,1.0,0,0.0,stim_min_2_a,p10,0,0,0,0,0.235416667
31,12.506,293.6647679,1.0,1,12.685,stim_min_2_a,p10,0,0,0,0,0.235416667
32,12.753,311.1269837,1.0,0,0.0,stim_min_2_a,p10,0,0,0,0,0.235416667
33,13.003,349.2282314,1.0,0,0.0,stim_min_2_a,p10,0,0,0,1,0.235416667
34,13.265,311.1269837,1.0,0,0.0,stim_min_2_a,p10,0,0,0,0,0.235416667
35,13.515,293.6647679,1.0,0,0.0,stim_min_2_a,p10,0,0,0,0,0.235416667
36,13.765,311.1269837,1.0,0,0.0,stim_min_2_a,p10,0,0,0,0,0.235416667
37,14.015,349.2282314,1.0,0,0.0,stim_min_2_a,p10,0,0,0,1,0.235416667
38,14.261,415.3046976,1.0,0,0.0,stim_min_2_a,p10,0,0,0,0,0.235416667
39,14.511,391.995436,1.0,0,0.0,stim_min_2_a,p10,0,0,0,0,0.235416667
40,14.761,349.2282314,1.0,0,0.0,stim_min_2_a,p10,0,0,0,0,0.235416667
41,15.011,311.1269837,1.0,0,0.0,stim_min_2_a,p10,0,0,0,1,0.947916667
42,16.006,523.2511306,1.0,0,0.0,stim_min_2_a,p10,0,1,0,1,0.235416667
43,16.256,587.3295358,1.0,0,0.0,stim_min_2_a,p10,0,0,0,0,0.235416667
44,16.506,493.8833013,1.0,0,0.0,stim_min_2_a,p10,0,0,0,0,0.235416667
45,16.756,523.2511306,1.0,0,0.0,stim_min_2_a,p10,0,0,0,0,0.235416667
46,17.004,440.0,1.0,0,0.0,stim_min_2_a,p10,0,0,0,1,0.472916667
47,17.504,880.0,1.0,0,0.0,stim_min_2_a,p10,0,0,0,0,0.472916667
48,18.003,830.6093952,1.0,0,0.0,stim_min_2_a,p10,0,0,0,1,0.235416667
49,18.265,880.0,1.0,0,0.0,stim_min_2_a,p10,0,0,0,0,0.235416667
50,18.515,739.9888454,1.0,0,0.0,stim_min_2_a,p10,0,0,0,0,0.235416667
51,18.755,830.6093952,1.0,0,0.0,stim_min_2_a,p10,0,0,0,0,0.235416667
52,19.006,659.2551138,-17.5,0,0.0,stim_min_2_a,p10,0,0,1,1,0.472916667
53,19.5,880.0,-17.5,0,0.0,stim_min_2_a,p10,0,0,0,0,0.235416667
54,19.753,659.2551138,-17.5,0,0.0,stim_min_2_a,p10,0,0,0,0,0.235416667
55,20.003,698.4564629,-17.5,0,0.0,stim_min_2_a,p10,0,0,0,1,0.472916667
56,20.506,587.3295358,-17.5,0,0.0,stim_min_2_a,p10,0,0,0,0,0.472916667
57,21.003,391.995436,-17.5,0,0.0,stim_min_2_a,p10,0,0,0,1,0.472916667
58,21.506,783.990872,-17.5,0,0.0,stim_min_2_a,p10,0,0,0,0,0.472916667
