,Frequency,Timestamp,Boundary,Location_change,Visual_cue,Responses
0,stim_maj_2.csv,0.0,0,0,0,0
1,9,0.0,0,0,0,0
2,261.6255653,0.016,0,0,0,0
3,440.0,0.514,0,0,1,0
4,391.995436,1.514,0,0,0,0
5,349.2282314,2.008,0,0,0,0
6,349.2282314,2.508,0,0,0,0
7,329.6275569,2.758,0,0,0,0
8,349.2282314,3.008,0,0,0,0
9,440.0,3.504,0,0,0,0
10,293.6647679,4.01,0,0,0,0
11,391.995436,4.509,0,0,0,0
12,349.2282314,5.508,0,0,0,0
13,329.6275569,6.015,0,0,0,0
14,329.6275569,6.515,0,0,0,0
15,293.6647679,6.765,0,0,0,0
16,329.6275569,7.015,1,0,1,0
17,261.6255653,7.524,0,0,0,0
18,391.995436,8.508,0,0,0,0
19,329.6275569,9.007,0,0,0,0
20,440.0,9.513,0,0,0,0
21,293.6647679,10.013,0,0,0,0
22,329.6275569,10.513,0,0,0,0
23,349.2282314,10.778,0,0,0,0
24,391.995436,11.012,0,0,0,0
25,195.997718,11.51,0,0,0,0
26,261.6255653,12.01,0,0,0,0
27,293.6647679,12.508,0,0,0,0
28,329.6275569,12.755,0,0,0,0
29,349.2282314,13.005,0,0,0,0
30,391.995436,14.251,0,0,0,0
31,329.6275569,14.501,0,0,0,0
32,349.2282314,14.751,0,0,0,0
33,293.6647679,15.001,1,1,0,0
34,261.6255653,15.506,0,0,0,0
35,1,16.506,0,0,0,0
36,261.6255653,16.506,0,0,0,0
37,293.6647679,16.755,0,0,0,0
38,329.6275569,17.004,0,0,0,0
39,293.6647679,17.253,0,0,0,0
40,261.6255653,17.503,0,0,0,0
41,329.6275569,17.752,0,0,0,0
42,293.6647679,18.003,0,0,0,0
43,349.2282314,18.252,0,0,0,0
44,329.6275569,18.502,0,0,0,0
45,391.995436,19.251,0,0,0,0
46,349.2282314,19.5,0,0,0,0
47,440.0,20.25,0,0,0,0
48,391.995436,20.5,0,0,0,0
49,349.2282314,20.75,0,0,0,0
50,391.995436,21.015,0,0,0,0
51,293.6647679,21.265,0,0,0,0
52,329.6275569,21.515,0,0,0,0
53,349.2282314,21.765,0,0,0,0
54,329.6275569,22.015,0,0,0,0
55,261.6255653,22.264,1,1,0,0
56,293.6647679,22.514,0,0,0,0
57,261.6255653,23.014,0,0,0,0
58,18,24.014,0,0,0,0
59,523.2511306,24.014,0,0,0,0
60,523.2511306,24.514,0,0,0,0
61,659.2551138,25.013,0,0,0,0
62,587.3295358,26.509,0,0,0,0
63,523.2511306,27.009,0,0,0,0
64,523.2511306,27.509,0,0,0,0
65,523.2511306,28.008,0,0,0,0
66,493.8833013,28.508,0,1,1,0
67,523.2511306,28.758,1,0,0,0
68,587.3295358,29.007,0,0,0,0
69,659.2551138,30.511,0,0,0,0
70,1,31.011,0,0,0,0
71,523.2511306,31.011,0,0,0,0
72,391.995436,32.011,0,1,1,0
73,440.0,32.501,0,0,0,0
74,493.8833013,32.751,0,0,0,0
75,523.2511306,33.013,0,0,0,0
76,261.6255653,33.503,0,0,0,0
77,9,34.011,0,0,0,0
78,349.2282314,34.011,0,0,0,0
79,349.2282314,34.506,0,0,0,0
80,349.2282314,35.006,0,0,0,0
81,329.6275569,35.518,0,1,1,0
82,293.6647679,35.753,0,1,1,0
83,329.6275569,36.002,1,1,1,0
84,293.6647679,36.502,0,0,0,0
85,329.6275569,37.002,0,0,0,0
86,261.6255653,37.514,0,0,0,0
87,1,38.013,0,0,0,0
88,293.6647679,38.013,0,0,0,0
89,18,39.013,0,0,0,0
90,261.6255653,39.013,0,0,0,1
91,1,40.005,0,0,0,0
92,261.6255653,40.005,0,0,0,0
93,246.9416506,41.269,0,1,0,0
94,261.6255653,41.504,0,0,0,0
95,293.6647679,41.754,0,0,0,0
96,329.6275569,42.004,0,0,0,0
97,261.6255653,42.519,0,0,0,0
98,220.0,43.003,0,0,0,0
99,369.9944227,43.518,0,0,0,0
100,391.995436,44.002,1,0,1,0
101,293.6647679,44.502,0,0,0,0
102,9,45.002,0,0,0,0
103,329.6275569,45.002,0,0,0,0
104,246.9416506,45.5,0,0,0,0
105,261.6255653,46.016,0,0,0,0
106,293.6647679,46.252,0,0,0,0
107,329.6275569,46.502,0,0,0,0
108,246.9416506,46.751,0,0,0,0
109,261.6255653,47.001,0,0,0,0
110,391.995436,48.265,0,0,0,0
111,440.0,48.515,0,0,0,0
112,493.8833013,48.765,0,0,0,0
113,523.2511306,49.015,0,0,0,0
114,587.3295358,49.265,0,0,0,0
115,659.2551138,49.515,0,0,0,0
116,698.4564629,49.766,0,0,0,0
117,783.990872,50.015,0,0,0,0
118,698.4564629,50.265,0,0,0,0
119,783.990872,50.515,0,0,0,0
120,880.0,50.765,0,0,0,0
121,587.3295358,51.014,0,0,0,0
122,880.0,51.264,0,0,0,0
123,783.990872,51.514,0,0,0,0
124,698.4564629,51.764,0,0,0,0
125,659.2551138,52.0,0,0,0,0
126,261.6255653,52.265,0,0,0,0
127,293.6647679,52.515,0,0,0,0
128,329.6275569,52.765,1,1,1,0
129,349.2282314,53.015,0,0,0,0
130,391.995436,53.265,0,0,0,0
131,440.0,53.52,0,0,0,0
132,493.8833013,53.762,0,1,0,0
133,523.2511306,54.012,0,0,0,0
134,493.8833013,54.262,0,0,0,0
