,Frequency,Timestamp,Boundary,Location_change,Visual_cue,Responses
125,293.6647679,49.516,0,0,0,0
126,349.2282314,49.751,0,1,1,0
127,9,50.001,0,0,0,0
128,311.1269837,50.001,0,0,0,0
129,391.995436,50.515,0,0,0,0
130,246.9416506,51.015,0,0,0,0
131,391.995436,51.515,0,0,0,0
132,261.6255653,52.014,0,0,0,0
133,195.997718,52.258,0,0,0,0
134,261.6255653,52.508,0,0,0,0
135,311.1269837,52.757,1,1,1,0
136,1,53.007,0,0,0,0
137,293.6647679,53.007,0,0,0,0
138,195.997718,53.257,0,0,0,0
139,293.6647679,53.507,0,0,0,0
140,349.2282314,53.757,0,0,0,0
141,311.1269837,54.008,0,0,0,0
142,195.997718,54.258,0,0,0,0
143,311.1269837,54.506,0,0,0,1
144,293.6647679,54.756,0,0,0,0
145,261.6255653,55.006,0,0,0,0
146,18,56.514,0,0,0,0
147,391.995436,56.514,0,0,0,0
148,369.9944227,56.762,0,0,0,0
149,391.995436,57.013,0,0,0,0
150,195.997718,57.513,0,0,0,0
