,Frequency,Timestamp,Boundary,Location_change,Visual_cue,Responses
0,stim_maj_3.csv,0.0,0,0,0,0
1,9,0.0,0,0,0,0
2,261.6255653,0.252,0,0,0,0
3,293.6647679,0.502,0,1,0,0
4,329.6275569,0.752,0,0,0,0
5,1,1.002,0,0,0,0
6,349.2282314,1.002,0,0,0,0
7,293.6647679,1.252,0,1,1,0
8,329.6275569,1.502,0,0,0,0
9,261.6255653,1.752,0,0,0,0
10,18,2.002,0,0,0,0
11,391.995436,2.002,0,0,0,0
12,523.2511306,2.5,0,0,0,0
13,493.8833013,3.001,0,0,0,0
14,523.2511306,3.501,0,0,0,0
15,587.3295358,4.015,0,0,0,0
16,391.995436,4.265,0,0,0,0
17,440.0,4.515,0,0,0,0
18,493.8833013,4.765,0,0,0,0
19,523.2511306,5.014,0,0,0,0
20,440.0,5.264,0,0,0,0
21,493.8833013,5.514,0,0,0,0
22,391.995436,5.764,1,0,0,0
23,587.3295358,6.014,0,0,0,0
24,783.990872,6.514,0,0,0,0
25,391.995436,7.004,0,0,0,0
26,783.990872,8.255,0,0,0,0
27,391.995436,8.505,0,0,0,0
28,783.990872,8.755,0,0,0,0
29,783.990872,9.019,0,0,0,0
30,880.0,9.254,0,0,0,0
31,783.990872,9.504,0,0,0,0
32,880.0,9.753,0,0,0,0
33,698.4564629,10.003,0,0,0,0
34,698.4564629,10.254,0,0,0,0
35,349.2282314,10.504,0,0,0,0
36,698.4564629,10.753,0,0,0,0
37,698.4564629,11.003,0,0,0,0
38,783.990872,11.253,0,0,0,0
39,698.4564629,11.503,0,0,0,0
40,783.990872,11.753,0,0,0,0
41,659.2551138,12.002,0,0,0,0
42,391.995436,12.252,0,0,0,0
43,523.2511306,12.502,0,0,0,0
44,587.3295358,12.752,0,0,0,0
45,659.2551138,13.007,0,1,1,0
46,391.995436,13.256,0,0,0,0
47,523.2511306,13.506,0,0,0,0
48,587.3295358,13.755,0,0,0,0
49,1,14.005,0,0,0,0
50,659.2551138,14.005,0,0,0,0
51,698.4564629,14.13,0,0,0,0
52,587.3295358,14.255,1,1,1,0
53,659.2551138,14.38,0,0,1,0
54,523.2511306,14.504,0,0,0,0
55,391.995436,15.004,0,0,0,1
56,523.2511306,15.504,0,0,1,0
57,9,16.004,0,0,0,0
58,261.6255653,16.004,0,0,0,0
59,293.6647679,17.004,0,0,0,0
60,329.6275569,18.003,0,0,0,0
61,349.2282314,19.002,0,0,0,0
62,349.2282314,20.002,0,0,0,0
63,329.6275569,20.502,0,0,0,0
64,293.6647679,21.002,1,0,1,0
65,391.995436,21.501,0,0,0,0
66,329.6275569,22.001,0,0,0,0
67,293.6647679,22.501,0,0,0,0
68,329.6275569,22.764,0,0,0,0
69,261.6255653,23.014,0,0,0,0
70,391.995436,24.507,0,0,0,0
71,329.6275569,24.76,0,0,0,0
72,440.0,25.009,0,0,0,0
73,391.995436,25.505,0,0,0,0
74,349.2282314,26.004,0,0,0,0
75,329.6275569,26.504,0,0,0,0
76,293.6647679,26.754,0,0,0,0
77,391.995436,27.004,0,0,0,0
78,440.0,27.254,0,0,0,0
79,349.2282314,27.504,0,0,0,0
80,391.995436,27.754,0,0,0,0
81,329.6275569,28.013,0,0,0,0
82,349.2282314,28.263,0,0,0,0
83,391.995436,28.513,0,0,0,0
84,391.995436,29.004,0,0,0,0
85,349.2282314,29.503,0,0,0,0
86,329.6275569,30.002,1,1,0,0
87,349.2282314,30.253,0,0,0,0
88,391.995436,30.503,0,0,0,0
89,440.0,30.753,0,0,0,0
90,293.6647679,31.002,0,0,0,0
91,261.6255653,31.502,0,0,0,0
92,1,32.002,0,0,0,0
93,523.2511306,32.002,0,0,0,0
94,493.8833013,32.502,0,0,0,0
95,523.2511306,32.751,0,0,0,0
96,587.3295358,33.001,0,0,0,0
97,523.2511306,33.501,0,1,0,0
98,493.8833013,33.765,0,0,0,0
99,523.2511306,34.015,0,0,0,0
100,523.2511306,35.014,0,0,0,0
101,587.3295358,35.264,0,0,0,0
102,493.8833013,35.514,0,0,0,0
103,523.2511306,35.764,0,0,0,0
104,18,36.013,0,0,0,0
105,587.3295358,36.013,0,0,0,0
106,391.995436,36.263,0,0,0,0
107,659.2551138,36.513,0,0,0,0
108,391.995436,36.763,0,1,1,0
109,698.4564629,37.012,0,0,0,0
110,391.995436,37.263,1,0,0,0
111,783.990872,37.513,0,0,0,0
112,659.2551138,38.009,0,0,0,0
113,587.3295358,38.258,0,0,0,0
114,523.2511306,38.508,0,0,0,0
115,587.3295358,38.758,0,0,0,0
116,1,39.007,0,0,0,0
117,493.8833013,39.007,0,0,0,0
118,523.2511306,39.507,0,0,0,0
119,391.995436,40.508,0,0,0,0
120,329.6275569,41.008,0,0,0,0
121,440.0,41.507,0,0,0,0
122,293.6647679,42.005,0,0,0,0
123,329.6275569,42.505,0,0,0,0
124,349.2282314,42.755,0,0,0,0
125,391.995436,43.005,0,0,0,0
126,195.997718,43.505,0,0,0,0
127,261.6255653,44.005,0,0,0,0
128,293.6647679,44.502,0,0,0,0
129,329.6275569,44.752,0,0,0,0
130,349.2282314,45.002,1,1,1,0
131,391.995436,45.251,0,0,0,0
132,329.6275569,45.501,0,0,0,0
133,349.2282314,45.751,0,0,0,0
134,293.6647679,46.015,0,0,0,0
135,329.6275569,46.264,0,0,0,0
136,349.2282314,46.513,0,0,0,0
137,391.995436,46.764,0,0,0,0
138,261.6255653,47.014,0,0,0,0
139,9,48.013,0,0,0,0
140,523.2511306,48.013,0,0,0,0
141,587.3295358,48.263,0,0,0,0
142,659.2551138,48.513,0,1,1,0
143,523.2511306,48.762,0,0,0,1
144,391.995436,49.011,0,0,0,0
145,659.2551138,49.253,0,0,0,0
146,587.3295358,49.503,0,0,0,0
147,523.2511306,49.753,0,0,0,0
148,587.3295358,50.001,0,0,0,0
149,659.2551138,50.251,0,0,0,0
150,698.4564629,50.501,0,0,0,0
151,587.3295358,50.751,0,0,0,0
152,1,51.001,0,0,0,0
153,391.995436,51.001,0,0,0,0
154,698.4564629,51.251,0,0,0,0
155,659.2551138,51.501,0,0,0,0
156,587.3295358,51.751,0,0,0,0
157,659.2551138,52.001,0,0,0,1
158,523.2511306,52.251,0,0,0,0
159,880.0,52.501,1,1,0,0
160,783.990872,52.75,0,0,0,0
161,698.4564629,53.0,0,0,0,0
162,659.2551138,53.25,0,0,0,0
163,587.3295358,53.5,0,0,0,0
164,523.2511306,53.75,0,0,0,0
165,391.995436,54.015,0,0,0,0
166,440.0,54.265,0,0,0,0
167,493.8833013,54.514,0,0,0,0
168,391.995436,54.763,0,0,0,0
169,523.2511306,55.013,0,0,0,0
170,18,56.512,0,0,0,0
171,261.6255653,56.512,0,0,0,0
172,261.6255653,57.011,0,0,0,0
173,293.6647679,57.515,0,0,0,0
