,Frequency,Timestamp,Boundary,Location_change,Visual_cue,Responses
0,stim_min_1.csv,0.0,0,0,0,0
1,9,0.0,0,0,0,0
2,523.2511306,0.016,0,0,0,0
3,493.8833013,0.266,0,0,0,0
4,523.2511306,0.5,0,0,0,0
5,391.995436,1.012,0,1,0,0
6,415.3046976,1.512,0,0,0,0
7,1,2.012,0,0,0,0
8,523.2511306,2.012,0,0,0,0
9,493.8833013,2.258,0,0,0,0
10,523.2511306,2.508,0,0,0,0
11,587.3295358,3.007,0,0,0,0
12,391.995436,3.507,0,0,0,0
13,523.2511306,4.006,0,0,0,0
14,493.8833013,4.257,0,0,0,0
15,523.2511306,4.507,0,0,0,0
16,587.3295358,5.006,0,0,0,0
17,349.2282314,5.506,0,0,0,0
18,391.995436,5.756,0,0,0,0
19,415.3046976,6.006,0,0,0,0
20,391.995436,6.255,1,0,1,0
21,349.2282314,6.505,0,0,0,0
22,311.1269837,7.005,0,0,0,0
23,261.6255653,8.004,0,0,0,0
24,391.995436,9.004,0,0,0,0
25,415.3046976,10.502,0,0,0,0
26,391.995436,11.002,0,0,0,0
27,349.2282314,11.502,0,0,0,0
28,311.1269837,12.002,0,0,0,0
29,349.2282314,12.513,0,0,0,0
30,391.995436,13.013,1,1,1,0
31,246.9416506,14.011,0,0,0,0
32,261.6255653,14.509,0,1,1,0
33,18,16.007,0,0,0,0
34,391.995436,16.007,0,0,0,0
35,415.3046976,17.002,0,0,0,0
36,1,18.001,0,0,0,0
37,391.995436,18.001,0,0,0,0
38,369.9944227,19.002,1,0,0,0
39,493.8833013,20.001,0,0,0,0
40,523.2511306,21.0,0,0,0,0
41,349.2282314,22.014,0,0,0,0
42,311.1269837,23.013,0,0,0,0
43,391.995436,24.51,0,0,0,0
44,415.3046976,25.01,0,0,0,0
45,261.6255653,25.508,0,0,0,0
46,246.9416506,26.007,0,0,0,0
47,261.6255653,27.007,0,0,0,0
48,293.6647679,28.508,0,0,0,0
49,311.1269837,28.758,0,0,0,0
50,349.2282314,29.007,1,0,1,0
51,311.1269837,29.507,0,1,1,0
52,293.6647679,29.757,0,0,0,0
53,311.1269837,30.006,0,0,0,0
54,261.6255653,31.007,0,1,0,0
55,261.6255653,32.006,0,0,0,0
56,9,33.005,0,0,0,0
57,246.9416506,33.005,0,0,0,0
58,261.6255653,33.511,0,0,0,0
59,293.6647679,33.76,0,0,0,0
60,1,34.01,0,0,0,0
61,311.1269837,34.01,0,0,0,0
62,293.6647679,34.509,0,0,0,0
63,261.6255653,35.008,0,0,0,0
64,369.9944227,35.508,0,0,0,0
65,391.995436,36.007,1,1,0,0
66,233.0818808,36.507,0,0,0,0
67,261.6255653,37.007,0,0,0,0
68,261.6255653,37.513,0,0,0,0
69,293.6647679,38.003,0,0,0,0
70,293.6647679,38.507,0,1,1,0
71,195.997718,39.005,0,0,0,0
72,18,40.006,0,0,0,0
73,261.6255653,40.006,0,0,0,0
74,293.6647679,40.509,0,0,0,0
75,311.1269837,41.009,0,0,0,0
76,311.1269837,41.509,0,0,0,0
77,293.6647679,41.758,0,0,0,0
78,1,42.008,0,0,0,0
79,311.1269837,42.008,0,0,0,0
80,349.2282314,42.514,0,0,0,0
81,391.995436,43.009,0,0,0,0
82,349.2282314,43.26,0,0,0,0
83,311.1269837,43.51,0,0,0,0
84,349.2282314,43.759,1,1,1,0
85,391.995436,44.009,0,0,0,0
86,415.3046976,44.508,0,0,0,0
87,246.9416506,45.008,0,0,0,0
88,195.997718,45.508,0,0,0,0
89,195.997718,46.006,0,0,0,0
90,220.0,46.256,0,0,0,0
91,246.9416506,46.506,0,0,0,0
92,261.6255653,47.006,0,0,0,0
93,9,48.006,0,0,0,0
94,391.995436,48.006,0,0,0,0
95,311.1269837,48.508,0,0,0,0
96,349.2282314,49.007,0,0,0,0
97,391.995436,49.507,0,0,0,0
98,261.6255653,50.005,0,0,0,0
99,349.2282314,50.505,1,1,0,0
100,311.1269837,51.004,0,0,0,0
101,293.6647679,51.254,0,0,0,0
102,311.1269837,51.504,0,0,0,0
103,349.2282314,52.504,0,0,0,0
104,311.1269837,52.754,0,0,0,0
105,293.6647679,53.004,0,0,0,0
106,311.1269837,53.504,0,0,0,0
107,246.9416506,54.004,0,0,0,0
108,261.6255653,54.503,0,0,0,0
109,1,56.012,0,0,0,0
110,261.6255653,56.012,0,0,0,0
111,293.6647679,56.168,0,0,1,0
112,311.1269837,56.34,0,0,0,0
113,349.2282314,56.512,0,0,0,0
114,311.1269837,56.669,0,0,0,0
115,293.6647679,56.839,0,0,0,0
116,311.1269837,57.011,0,0,0,0
117,349.2282314,57.167,0,0,0,0
118,391.995436,57.339,0,0,0,0
119,415.3046976,57.511,0,1,1,0
120,391.995436,57.667,0,0,0,0
121,349.2282314,57.839,0,0,0,0
122,391.995436,58.012,0,0,0,0
