,Frequency,Timestamp,Boundary,Location_change,Visual_cue,Responses
0,stim_maj_1.csv,0.0,0,0,0,0
1,9,0.0,0,0,0,0
2,261.6255653,0.5,0,0,0,0
3,293.6647679,1.006,0,0,0,0
4,329.6275569,1.506,0,0,0,0
5,349.2282314,2.006,0,0,0,0
6,391.995436,2.756,0,0,0,0
7,349.2282314,2.881,0,0,0,0
8,329.6275569,3.006,0,0,0,0
9,440.0,3.506,0,0,0,0
10,293.6647679,4.006,0,0,0,0
11,391.995436,4.506,0,0,0,0
12,440.0,5.256,0,0,0,0
13,391.995436,5.505,0,0,0,0
14,349.2282314,5.755,0,0,0,0
15,329.6275569,6.005,0,0,0,0
16,349.2282314,6.255,0,0,0,0
17,329.6275569,6.505,0,0,0,0
18,293.6647679,6.755,1,0,0,0
19,261.6255653,7.009,0,0,0,0
20,391.995436,8.501,0,0,0,0
21,440.0,9.0,0,0,0,0
22,391.995436,9.266,0,0,0,0
23,349.2282314,9.516,0,0,0,0
24,391.995436,9.75,0,0,0,0
25,659.2551138,10.0,0,0,0,0
26,523.2511306,10.501,0,0,0,0
27,391.995436,11.001,0,0,0,0
28,349.2282314,11.512,0,0,0,0
29,329.6275569,11.762,0,0,0,0
30,349.2282314,12.007,0,0,0,0
31,587.3295358,12.508,0,0,0,0
32,329.6275569,13.003,0,0,0,0
33,523.2511306,13.502,0,0,0,0
34,293.6647679,14.002,0,0,0,0
35,493.8833013,14.502,1,1,1,0
36,523.2511306,15.002,0,0,0,0
37,1,16.0,0,0,0,0
38,261.6255653,16.0,0,0,0,0
39,293.6647679,16.141,0,0,0,0
40,329.6275569,16.266,0,0,0,0
41,349.2282314,16.391,0,0,0,0
42,329.6275569,16.516,0,0,0,0
43,293.6647679,16.64,0,0,0,0
44,329.6275569,16.75,0,0,0,0
45,261.6255653,16.89,0,0,0,0
46,440.0,17.001,0,0,0,0
47,440.0,17.758,0,0,0,0
48,391.995436,18.008,0,0,0,0
49,349.2282314,18.773,0,0,0,0
50,329.6275569,19.007,0,0,0,0
51,349.2282314,19.757,0,0,0,0
52,329.6275569,20.007,0,0,0,0
53,293.6647679,20.755,0,0,1,0
54,261.6255653,21.006,0,0,0,0
55,195.997718,21.506,0,0,0,0
56,261.6255653,22.015,0,0,0,0
57,293.6647679,22.265,0,0,0,0
58,329.6275569,22.514,1,1,0,0
59,293.6647679,22.764,0,0,0,0
60,261.6255653,23.014,0,0,0,0
61,18,24.014,0,0,0,0
62,391.995436,24.014,0,0,0,0
63,329.6275569,24.263,0,0,0,0
64,293.6647679,24.513,0,0,0,0
65,329.6275569,24.763,0,0,0,0
66,261.6255653,25.013,0,0,0,0
67,349.2282314,25.263,0,0,0,0
68,329.6275569,25.512,0,0,0,0
69,349.2282314,25.762,0,0,0,0
70,440.0,26.012,0,0,0,0
71,391.995436,26.512,0,0,0,0
72,369.9944227,27.513,0,1,0,0
73,293.6647679,27.763,0,1,1,0
74,523.2511306,28.013,0,0,0,0
75,493.8833013,28.513,0,0,0,0
76,1,29.013,0,0,0,0
77,440.0,29.013,0,0,0,0
78,9,30.01,0,0,0,0
79,391.995436,30.01,1,0,0,0
80,587.3295358,30.26,0,0,0,0
81,493.8833013,30.511,0,0,0,0
82,440.0,30.761,0,0,0,1
83,493.8833013,31.011,0,0,0,0
84,391.995436,31.51,0,1,1,0
85,523.2511306,32.009,0,0,0,0
86,493.8833013,32.509,0,0,0,0
87,523.2511306,33.009,0,0,0,0
88,493.8833013,33.509,0,0,0,0
89,440.0,33.772,0,0,0,0
90,1,34.007,0,0,0,0
91,391.995436,34.007,1,1,1,0
92,349.2282314,34.757,0,0,0,0
93,391.995436,34.882,0,0,0,0
94,440.0,35.007,0,0,0,1
95,391.995436,36.507,1,1,0,0
96,349.2282314,37.007,0,0,0,0
97,329.6275569,37.512,0,0,0,0
98,18,38.011,0,0,0,0
99,293.6647679,38.011,0,1,1,0
100,391.995436,38.511,0,0,0,0
101,329.6275569,39.011,0,0,0,0
102,261.6255653,39.51,0,0,0,0
103,1,40.004,0,0,0,0
104,261.6255653,40.004,0,0,0,0
105,391.995436,40.504,0,0,0,0
106,329.6275569,41.003,0,0,0,0
107,261.6255653,41.515,0,0,0,0
108,9,42.014,0,0,0,0
109,440.0,42.014,0,0,0,0
110,349.2282314,42.504,0,0,0,0
111,391.995436,43.004,0,0,0,0
112,391.995436,44.009,0,0,0,0
113,349.2282314,44.259,0,0,0,0
114,329.6275569,44.51,0,0,0,0
115,349.2282314,44.756,1,1,1,0
116,391.995436,45.006,0,0,0,0
117,440.0,45.251,0,1,0,0
118,493.8833013,45.501,0,0,0,0
119,391.995436,45.75,0,0,0,0
120,523.2511306,46.001,0,0,0,0
121,587.3295358,46.265,0,0,0,0
122,659.2551138,46.515,0,0,0,0
123,783.990872,46.765,0,0,0,0
124,523.2511306,47.0,0,0,0,0
125,1,48.015,0,0,0,0
126,246.9416506,48.015,0,0,0,0
127,261.6255653,48.515,0,0,0,0
128,18,49.013,0,0,0,0
129,293.6647679,49.013,0,0,0,0
130,195.997718,50.014,1,0,1,0
131,220.0,50.513,0,0,0,0
132,246.9416506,50.763,0,0,0,0
133,261.6255653,51.013,0,0,0,0
134,293.6647679,51.513,0,0,0,0
135,329.6275569,51.763,0,0,0,0
136,349.2282314,52.012,0,0,0,0
137,329.6275569,52.512,0,0,0,0
138,293.6647679,53.011,0,0,0,0
139,329.6275569,53.515,0,0,0,0
