,time,frequencies,channel,answer,prec_time,stimulus,subject,condition,date,hour,visual_cue,boundary,loc_change,changable_notes
0,0.016,261.6255653,-17.5,0,0.0,stim_maj_1,sub17,rhythm,2024-03-22,10-28-32,0,0,0,0
1,1.012,293.6647679,-17.5,0,0.0,stim_maj_1,sub17,rhythm,2024-03-22,10-28-32,0,0,0,1
2,1.512,329.6275569,-17.5,0,0.0,stim_maj_1,sub17,rhythm,2024-03-22,10-28-32,0,0,0,0
3,1.762,349.2282314,-17.5,0,0.0,stim_maj_1,sub17,rhythm,2024-03-22,10-28-32,0,0,0,1
4,2.262,391.995436,-17.5,0,0.0,stim_maj_1,sub17,rhythm,2024-03-22,10-28-32,0,0,0,0
5,2.755,349.2282314,-17.5,0,0.0,stim_maj_1,sub17,rhythm,2024-03-22,10-28-32,0,0,0,0
6,3.255,329.6275569,-17.5,0,0.0,stim_maj_1,sub17,rhythm,2024-03-22,10-28-32,0,0,0,1
7,3.751,440.0,-17.5,0,0.0,stim_maj_1,sub17,rhythm,2024-03-22,10-28-32,0,0,0,0
8,4.701,293.6647679,1.0,0,0.0,stim_maj_1,sub17,rhythm,2024-03-22,10-28-32,1,0,1,1
9,5.201,391.995436,1.0,0,0.0,stim_maj_1,sub17,rhythm,2024-03-22,10-28-32,0,0,0,0
10,5.451,440.0,1.0,0,0.0,stim_maj_1,sub17,rhythm,2024-03-22,10-28-32,0,0,0,0
11,5.701,391.995436,1.0,0,0.0,stim_maj_1,sub17,rhythm,2024-03-22,10-28-32,0,0,0,0
12,5.951,349.2282314,1.0,0,0.0,stim_maj_1,sub17,rhythm,2024-03-22,10-28-32,0,0,0,0
13,6.201,329.6275569,1.0,0,0.0,stim_maj_1,sub17,rhythm,2024-03-22,10-28-32,0,0,0,1
14,6.705,349.2282314,1.0,0,0.0,stim_maj_1,sub17,rhythm,2024-03-22,10-28-32,0,0,0,0
15,7.205,329.6275569,1.0,0,0.0,stim_maj_1,sub17,rhythm,2024-03-22,10-28-32,0,0,0,0
16,7.455,293.6647679,1.0,0,0.0,stim_maj_1,sub17,rhythm,2024-03-22,10-28-32,0,0,0,0
17,7.701,261.6255653,1.0,0,0.0,stim_maj_1,sub17,rhythm,2024-03-22,10-28-32,0,0,0,1
18,9.2,391.995436,17.5,0,0.0,stim_maj_1,sub17,rhythm,2024-03-22,10-28-32,1,1,1,1
19,9.7,440.0,17.5,1,9.778,stim_maj_1,sub17,rhythm,2024-03-22,10-28-32,0,0,0,0
20,9.949,391.995436,17.5,0,0.0,stim_maj_1,sub17,rhythm,2024-03-22,10-28-32,0,0,0,0
21,10.088,349.2282314,17.5,0,0.0,stim_maj_1,sub17,rhythm,2024-03-22,10-28-32,0,0,0,0
22,10.584,391.995436,17.5,0,0.0,stim_maj_1,sub17,rhythm,2024-03-22,10-28-32,0,0,0,0
23,11.084,659.2551138,17.5,0,0.0,stim_maj_1,sub17,rhythm,2024-03-22,10-28-32,0,0,0,1
24,11.583,523.2511306,17.5,0,0.0,stim_maj_1,sub17,rhythm,2024-03-22,10-28-32,0,0,0,0
25,12.079,391.995436,17.5,0,0.0,stim_maj_1,sub17,rhythm,2024-03-22,10-28-32,0,0,0,1
26,12.579,349.2282314,17.5,0,0.0,stim_maj_1,sub17,rhythm,2024-03-22,10-28-32,0,0,0,0
27,12.826,329.6275569,17.5,0,0.0,stim_maj_1,sub17,rhythm,2024-03-22,10-28-32,0,0,0,0
28,13.076,349.2282314,17.5,0,0.0,stim_maj_1,sub17,rhythm,2024-03-22,10-28-32,0,0,0,1
29,13.212,587.3295358,17.5,0,0.0,stim_maj_1,sub17,rhythm,2024-03-22,10-28-32,0,0,0,0
30,13.462,329.6275569,1.0,0,0.0,stim_maj_1,sub17,rhythm,2024-03-22,10-28-32,0,0,1,1
31,13.962,523.2511306,1.0,0,0.0,stim_maj_1,sub17,rhythm,2024-03-22,10-28-32,0,0,0,0
32,14.087,293.6647679,1.0,0,0.0,stim_maj_1,sub17,rhythm,2024-03-22,10-28-32,0,0,0,1
33,14.337,493.8833013,1.0,0,0.0,stim_maj_1,sub17,rhythm,2024-03-22,10-28-32,0,0,0,0
34,14.833,523.2511306,1.0,0,0.0,stim_maj_1,sub17,rhythm,2024-03-22,10-28-32,0,0,0,1
35,15.833,261.6255653,1.0,0,0.0,stim_maj_1,sub17,rhythm,2024-03-22,10-28-32,1,1,0,1
36,15.955,293.6647679,1.0,0,0.0,stim_maj_1,sub17,rhythm,2024-03-22,10-28-32,0,0,0,0
37,16.96,329.6275569,1.0,0,0.0,stim_maj_1,sub17,rhythm,2024-03-22,10-28-32,0,0,0,0
38,17.21,349.2282314,1.0,0,0.0,stim_maj_1,sub17,rhythm,2024-03-22,10-28-32,0,0,0,0
39,17.707,329.6275569,1.0,0,0.0,stim_maj_1,sub17,rhythm,2024-03-22,10-28-32,0,0,0,0
40,18.205,293.6647679,1.0,0,0.0,stim_maj_1,sub17,rhythm,2024-03-22,10-28-32,0,0,0,0
