,time,frequencies,channel,answer,prec_time,stimulus,subject,visual_cue,boundary,loc_change,changable_notes,duration
0,0.016,261.6255653,-17.5,0,0.0,stim_maj_2_b,p10,0,0,0,0,0.472916667
1,0.516,440.0,-17.5,0,0.0,stim_maj_2_b,p10,0,0,0,0,0.947916667
2,1.515,391.995436,-17.5,0,0.0,stim_maj_2_b,p10,0,0,0,0,0.472916667
3,2.013,349.2282314,-17.5,0,0.0,stim_maj_2_b,p10,0,0,0,1,0.472916667
4,2.513,349.2282314,-17.5,0,0.0,stim_maj_2_b,p10,0,0,0,0,0.235416667
5,2.763,329.6275569,-17.5,0,0.0,stim_maj_2_b,p10,0,0,0,0,0.235416667
6,3.009,349.2282314,-17.5,0,0.0,stim_maj_2_b,p10,0,0,0,1,0.472916667
7,3.509,440.0,-17.5,0,0.0,stim_maj_2_b,p10,0,0,0,0,0.472916667
8,4.009,293.6647679,-17.5,0,0.0,stim_maj_2_b,p10,0,0,0,1,0.472916667
9,4.505,391.995436,-17.5,0,0.0,stim_maj_2_b,p10,0,0,0,0,0.947916667
10,5.505,349.2282314,-17.5,0,0.0,stim_maj_2_b,p10,0,0,0,0,0.472916667
11,6.006,329.6275569,-17.5,0,0.0,stim_maj_2_b,p10,0,0,0,1,0.472916667
12,6.503,329.6275569,-17.5,0,0.0,stim_maj_2_b,p10,0,0,0,0,0.235416667
13,6.753,293.6647679,-17.5,0,0.0,stim_maj_2_b,p10,0,0,0,0,0.235416667
14,7.015,329.6275569,-17.5,0,0.0,stim_maj_2_b,p10,0,0,0,1,0.472916667
15,7.515,261.6255653,-17.5,0,0.0,stim_maj_2_b,p10,0,0,0,0,0.947916667
16,8.512,391.995436,-17.5,0,0.0,stim_maj_2_b,p10,1,1,0,1,0.472916667
17,9.012,329.6275569,-17.5,0,0.0,stim_maj_2_b,p10,0,0,0,0,0.472916667
18,9.508,440.0,-17.5,0,0.0,stim_maj_2_b,p10,0,0,0,0,0.472916667
19,10.008,293.6647679,-17.5,0,0.0,stim_maj_2_b,p10,0,0,0,1,0.472916667
20,10.508,329.6275569,-17.5,0,0.0,stim_maj_2_b,p10,0,0,0,0,0.235416667
21,10.758,349.2282314,-17.5,0,0.0,stim_maj_2_b,p10,0,0,0,0,0.235416667
22,11.008,391.995436,-17.5,0,0.0,stim_maj_2_b,p10,0,0,0,1,0.472916667
23,11.504,195.997718,-17.5,0,0.0,stim_maj_2_b,p10,0,0,0,0,0.472916667
24,12.001,261.6255653,-17.5,0,0.0,stim_maj_2_b,p10,0,0,0,1,0.472916667
25,12.513,293.6647679,-17.5,0,0.0,stim_maj_2_b,p10,0,0,0,0,0.235416667
26,12.763,329.6275569,-17.5,0,0.0,stim_maj_2_b,p10,0,0,0,0,0.235416667
