,time,frequencies,channel,answer,prec_time,stimulus,subject,condition,date,hour,visual_cue,boundary,loc_change,changable_notes
0,0.016,523.2511306,-17.5,0,0,stim_min_4,sub14_eeg,main,2024-03-20,11-15-59,0,0,0,0
1,0.266,391.995436,-17.5,0,0,stim_min_4,sub14_eeg,main,2024-03-20,11-15-59,0,0,0,0
2,0.516,415.3046976,-17.5,0,0,stim_min_4,sub14_eeg,main,2024-03-20,11-15-59,0,0,0,0
3,0.765,349.2282314,-17.5,0,0,stim_min_4,sub14_eeg,main,2024-03-20,11-15-59,0,0,0,0
4,1.012,391.995436,-17.5,0,0,stim_min_4,sub14_eeg,main,2024-03-20,11-15-59,0,0,0,1
5,1.262,311.1269837,-17.5,0,0,stim_min_4,sub14_eeg,main,2024-03-20,11-15-59,0,0,0,0
6,1.509,293.6647679,-17.5,0,0,stim_min_4,sub14_eeg,main,2024-03-20,11-15-59,0,0,0,0
7,1.759,261.6255653,-17.5,0,0,stim_min_4,sub14_eeg,main,2024-03-20,11-15-59,0,0,0,0
8,2.009,246.9416506,-17.5,0,0,stim_min_4,sub14_eeg,main,2024-03-20,11-15-59,0,0,0,1
9,2.259,415.3046976,-17.5,0,0,stim_min_4,sub14_eeg,main,2024-03-20,11-15-59,0,0,0,0
10,2.509,587.3295358,-17.5,0,0,stim_min_4,sub14_eeg,main,2024-03-20,11-15-59,0,0,0,0
11,2.759,698.4564629,-17.5,0,0,stim_min_4,sub14_eeg,main,2024-03-20,11-15-59,0,0,0,0
12,3.257,698.4564629,-17.5,0,0,stim_min_4,sub14_eeg,main,2024-03-20,11-15-59,0,0,0,0
13,3.507,622.2539674,-17.5,0,0,stim_min_4,sub14_eeg,main,2024-03-20,11-15-59,0,0,0,0
14,3.757,587.3295358,-17.5,0,0,stim_min_4,sub14_eeg,main,2024-03-20,11-15-59,0,0,0,0
15,4.004,698.4564629,-17.5,0,0,stim_min_4,sub14_eeg,main,2024-03-20,11-15-59,0,0,0,1
16,4.254,622.2539674,-17.5,0,0,stim_min_4,sub14_eeg,main,2024-03-20,11-15-59,0,0,0,0
17,4.504,587.3295358,-17.5,0,0,stim_min_4,sub14_eeg,main,2024-03-20,11-15-59,0,0,0,0
18,4.753,523.2511306,-17.5,0,0,stim_min_4,sub14_eeg,main,2024-03-20,11-15-59,0,0,0,0
19,5.003,622.2539674,-17.5,0,0,stim_min_4,sub14_eeg,main,2024-03-20,11-15-59,0,0,0,1
20,5.251,391.995436,-17.5,0,0,stim_min_4,sub14_eeg,main,2024-03-20,11-15-59,0,0,0,0
21,5.513,415.3046976,-17.5,0,0,stim_min_4,sub14_eeg,main,2024-03-20,11-15-59,0,0,0,0
22,5.763,311.1269837,-17.5,0,0,stim_min_4,sub14_eeg,main,2024-03-20,11-15-59,0,0,0,0
23,6.013,587.3295358,1.0,0,0,stim_min_4,sub14_eeg,main,2024-03-20,11-15-59,1,0,1,1
24,6.759,587.3295358,1.0,0,0,stim_min_4,sub14_eeg,main,2024-03-20,11-15-59,0,0,0,0
25,7.009,523.2511306,1.0,0,0,stim_min_4,sub14_eeg,main,2024-03-20,11-15-59,0,0,0,1
26,8.006,523.2511306,1.0,0,0,stim_min_4,sub14_eeg,main,2024-03-20,11-15-59,0,1,0,1
27,8.758,391.995436,1.0,0,0,stim_min_4,sub14_eeg,main,2024-03-20,11-15-59,0,0,0,0
28,9.0,523.2511306,1.0,0,0,stim_min_4,sub14_eeg,main,2024-03-20,11-15-59,0,0,0,1
29,9.751,391.995436,1.0,0,0,stim_min_4,sub14_eeg,main,2024-03-20,11-15-59,0,0,0,0
30,10.001,415.3046976,1.0,0,0,stim_min_4,sub14_eeg,main,2024-03-20,11-15-59,0,0,0,1
31,10.638,391.995436,1.0,0,0,stim_min_4,sub14_eeg,main,2024-03-20,11-15-59,0,0,0,0
32,10.763,349.2282314,1.0,0,0,stim_min_4,sub14_eeg,main,2024-03-20,11-15-59,0,0,0,0
33,10.885,311.1269837,1.0,0,0,stim_min_4,sub14_eeg,main,2024-03-20,11-15-59,0,0,0,0
34,11.01,293.6647679,1.0,0,0,stim_min_4,sub14_eeg,main,2024-03-20,11-15-59,0,0,0,1
35,11.76,349.2282314,1.0,0,0,stim_min_4,sub14_eeg,main,2024-03-20,11-15-59,0,0,0,0
36,12.01,311.1269837,1.0,0,0,stim_min_4,sub14_eeg,main,2024-03-20,11-15-59,0,0,0,1
37,12.757,293.6647679,1.0,0,0,stim_min_4,sub14_eeg,main,2024-03-20,11-15-59,0,0,0,0
38,12.882,261.6255653,1.0,0,0,stim_min_4,sub14_eeg,main,2024-03-20,11-15-59,0,0,0,0
39,13.007,246.9416506,1.0,0,0,stim_min_4,sub14_eeg,main,2024-03-20,11-15-59,0,0,0,1
40,13.75,261.6255653,1.0,0,0,stim_min_4,sub14_eeg,main,2024-03-20,11-15-59,0,0,0,0
41,13.875,293.6647679,1.0,0,0,stim_min_4,sub14_eeg,main,2024-03-20,11-15-59,0,0,0,0
42,14.013,311.1269837,1.0,0,0,stim_min_4,sub14_eeg,main,2024-03-20,11-15-59,0,0,0,1
43,14.76,293.6647679,1.0,0,0,stim_min_4,sub14_eeg,main,2024-03-20,11-15-59,0,0,0,0
44,14.885,246.9416506,1.0,0,0,stim_min_4,sub14_eeg,main,2024-03-20,11-15-59,0,0,0,0
45,15.007,261.6255653,17.5,0,0,stim_min_4,sub14_eeg,main,2024-03-20,11-15-59,1,0,1,1
46,16.003,391.995436,17.5,0,0,stim_min_4,sub14_eeg,main,2024-03-20,11-15-59,0,1,0,1
47,16.253,440.0,17.5,0,0,stim_min_4,sub14_eeg,main,2024-03-20,11-15-59,0,0,0,0
48,16.375,493.8833013,17.5,0,0,stim_min_4,sub14_eeg,main,2024-03-20,11-15-59,0,0,0,0
49,16.516,523.2511306,17.5,0,0,stim_min_4,sub14_eeg,main,2024-03-20,11-15-59,0,0,0,0
50,16.766,587.3295358,17.5,0,0,stim_min_4,sub14_eeg,main,2024-03-20,11-15-59,0,0,0,0
51,17.013,622.2539674,17.5,0,0,stim_min_4,sub14_eeg,main,2024-03-20,11-15-59,0,0,0,1
52,17.509,587.3295358,17.5,0,0,stim_min_4,sub14_eeg,main,2024-03-20,11-15-59,0,0,0,0
53,18.001,311.1269837,17.5,0,0,stim_min_4,sub14_eeg,main,2024-03-20,11-15-59,0,0,0,1
54,18.254,293.6647679,17.5,0,0,stim_min_4,sub14_eeg,main,2024-03-20,11-15-59,0,0,0,0
55,18.504,311.1269837,17.5,0,0,stim_min_4,sub14_eeg,main,2024-03-20,11-15-59,0,0,0,0
56,18.754,391.995436,17.5,0,0,stim_min_4,sub14_eeg,main,2024-03-20,11-15-59,0,0,0,0
57,19.015,523.2511306,1.0,0,0,stim_min_4,sub14_eeg,main,2024-03-20,11-15-59,1,0,1,1
58,19.761,523.2511306,1.0,0,0,stim_min_4,sub14_eeg,main,2024-03-20,11-15-59,0,0,0,0
