,time,frequencies,channel,answer,prec_time,stimulus,subject,condition,date,hour,visual_cue,boundary,loc_change,changable_notes
0,0.016,261.6255653,1,0,0,stim_maj_2,sub30,blank,2024-05-26,14-31-39,0,0,0,0
1,0.516,440.0,1,0,0,stim_maj_2,sub30,blank,2024-05-26,14-31-39,0,0,0,0
2,1.511,391.995436,1,0,0,stim_maj_2,sub30,blank,2024-05-26,14-31-39,0,0,0,0
3,2.011,349.2282314,1,0,0,stim_maj_2,sub30,blank,2024-05-26,14-31-39,0,0,0,1
4,2.508,349.2282314,1,0,0,stim_maj_2,sub30,blank,2024-05-26,14-31-39,0,0,0,0
5,2.755,329.6275569,1,0,0,stim_maj_2,sub30,blank,2024-05-26,14-31-39,0,0,0,0
6,3.005,349.2282314,1,0,0,stim_maj_2,sub30,blank,2024-05-26,14-31-39,0,0,0,1
7,3.506,440.0,1,0,0,stim_maj_2,sub30,blank,2024-05-26,14-31-39,0,0,0,0
8,4.003,293.6647679,1,0,0,stim_maj_2,sub30,blank,2024-05-26,14-31-39,0,0,0,1
9,4.515,391.995436,1,0,0,stim_maj_2,sub30,blank,2024-05-26,14-31-39,0,0,0,0
10,5.507,349.2282314,1,0,0,stim_maj_2,sub30,blank,2024-05-26,14-31-39,0,0,0,0
11,6.007,329.6275569,1,0,0,stim_maj_2,sub30,blank,2024-05-26,14-31-39,0,0,0,1
12,6.503,329.6275569,1,0,0,stim_maj_2,sub30,blank,2024-05-26,14-31-39,0,0,0,0
13,6.753,293.6647679,1,0,0,stim_maj_2,sub30,blank,2024-05-26,14-31-39,0,0,0,0
14,7.003,329.6275569,1,0,0,stim_maj_2,sub30,blank,2024-05-26,14-31-39,1,0,1,1
15,7.503,261.6255653,1,0,0,stim_maj_2,sub30,blank,2024-05-26,14-31-39,0,0,0,0
16,8.515,391.995436,1,0,0,stim_maj_2,sub30,blank,2024-05-26,14-31-39,0,1,0,1
17,9.012,329.6275569,1,0,0,stim_maj_2,sub30,blank,2024-05-26,14-31-39,0,0,0,0
18,9.512,440.0,1,0,0,stim_maj_2,sub30,blank,2024-05-26,14-31-39,0,0,0,0
