,time,frequencies,channel,answer,prec_time,stimulus,subject,visual_cue,boundary,loc_change,changable_notes
0,0.016,523.2511306,-35,0,0.0,stim_min_1_a,p05,0,0,0,0
1,0.266,493.8833013,-35,0,0.0,stim_min_1_a,p05,0,0,0,0
2,0.513,523.2511306,-35,0,0.0,stim_min_1_a,p05,0,0,0,0
3,1.012,391.995436,-35,0,0.0,stim_min_1_a,p05,0,0,0,1
4,1.512,415.3046976,-35,0,0.0,stim_min_1_a,p05,0,0,0,0
5,2.01,523.2511306,-35,0,0.0,stim_min_1_a,p05,0,0,0,1
6,2.26,493.8833013,-35,0,0.0,stim_min_1_a,p05,0,0,0,0
7,2.51,523.2511306,-35,0,0.0,stim_min_1_a,p05,0,0,0,0
8,3.007,587.3295358,-35,0,0.0,stim_min_1_a,p05,0,0,0,1
9,3.504,391.995436,-35,0,0.0,stim_min_1_a,p05,0,0,0,0
10,4.004,523.2511306,1,0,0.0,stim_min_1_a,p05,1,0,1,1
11,4.255,493.8833013,1,0,0.0,stim_min_1_a,p05,0,0,0,0
12,4.505,523.2511306,1,1,4.52,stim_min_1_a,p05,0,0,0,0
13,5.009,587.3295358,1,0,0.0,stim_min_1_a,p05,0,0,0,1
14,5.509,349.2282314,1,0,0.0,stim_min_1_a,p05,0,0,0,0
15,5.759,391.995436,1,0,0.0,stim_min_1_a,p05,0,0,0,0
16,6.005,415.3046976,1,0,0.0,stim_min_1_a,p05,0,0,0,1
17,6.255,391.995436,1,0,0.0,stim_min_1_a,p05,0,0,0,0
18,6.505,349.2282314,1,0,0.0,stim_min_1_a,p05,0,0,0,0
19,7.001,311.1269837,1,0,0.0,stim_min_1_a,p05,0,0,0,1
20,8.014,261.6255653,1,0,0.0,stim_min_1_a,p05,1,1,0,1
21,9.01,391.995436,35,0,0.0,stim_min_1_a,p05,0,0,1,1
22,10.503,415.3046976,35,0,0.0,stim_min_1_a,p05,0,0,0,0
23,11.013,391.995436,35,0,0.0,stim_min_1_a,p05,0,0,0,1
24,11.509,349.2282314,35,0,0.0,stim_min_1_a,p05,0,0,0,0
25,12.006,311.1269837,35,0,0.0,stim_min_1_a,p05,0,0,0,1
26,12.506,349.2282314,35,0,0.0,stim_min_1_a,p05,0,0,0,0
27,13.002,391.995436,35,0,0.0,stim_min_1_a,p05,1,0,0,1
28,14.0,246.9416506,35,0,0.0,stim_min_1_a,p05,0,0,0,1
29,14.513,261.6255653,35,0,0.0,stim_min_1_a,p05,0,0,0,0
30,16.005,391.995436,1,0,0.0,stim_min_1_a,p05,0,1,1,1
31,17.001,415.3046976,1,0,0.0,stim_min_1_a,p05,0,0,0,1
32,18.013,391.995436,1,0,0.0,stim_min_1_a,p05,1,0,0,1
33,19.01,369.9944227,1,0,0.0,stim_min_1_a,p05,0,0,0,1
34,20.006,493.8833013,1,0,0.0,stim_min_1_a,p05,0,0,0,1
35,21.002,523.2511306,1,0,0.0,stim_min_1_a,p05,0,0,0,1
36,22.015,349.2282314,1,0,0.0,stim_min_1_a,p05,0,0,0,1
37,23.011,311.1269837,1,0,0.0,stim_min_1_a,p05,0,0,0,1
38,24.51,391.995436,1,0,0.0,stim_min_1_a,p05,0,1,0,1
39,25.01,415.3046976,1,0,0.0,stim_min_1_a,p05,0,0,0,0
40,25.508,261.6255653,1,0,0.0,stim_min_1_a,p05,0,0,0,0
41,26.005,246.9416506,1,0,0.0,stim_min_1_a,p05,0,0,0,1
42,27.001,261.6255653,1,0,0.0,stim_min_1_a,p05,0,0,0,1
43,28.51,293.6647679,1,0,0.0,stim_min_1_a,p05,0,0,0,0
44,28.76,311.1269837,1,0,0.0,stim_min_1_a,p05,0,0,0,0
45,29.009,349.2282314,1,0,0.0,stim_min_1_a,p05,0,0,0,1
46,29.506,311.1269837,1,0,0.0,stim_min_1_a,p05,0,0,0,0
47,29.756,293.6647679,1,0,0.0,stim_min_1_a,p05,0,0,0,0
48,30.006,311.1269837,-35,0,0.0,stim_min_1_a,p05,0,0,1,1
49,31.001,261.6255653,-35,0,0.0,stim_min_1_a,p05,0,0,0,1
50,32.012,261.6255653,1,0,0.0,stim_min_1_a,p05,1,1,1,1
51,33.008,246.9416506,1,1,33.071,stim_min_1_a,p05,0,0,0,1
52,33.506,261.6255653,1,0,0.0,stim_min_1_a,p05,0,0,0,0
53,33.756,293.6647679,1,0,0.0,stim_min_1_a,p05,0,0,0,0
54,34.006,311.1269837,1,0,0.0,stim_min_1_a,p05,0,0,0,1
55,34.503,293.6647679,1,0,0.0,stim_min_1_a,p05,0,0,0,0
56,35.003,261.6255653,1,0,0.0,stim_min_1_a,p05,0,0,0,1
57,35.503,369.9944227,1,0,0.0,stim_min_1_a,p05,0,0,0,0
58,36.015,391.995436,35,0,0.0,stim_min_1_a,p05,1,0,1,1
59,36.501,233.0818808,35,1,36.764,stim_min_1_a,p05,0,0,0,0
60,37.014,261.6255653,35,0,0.0,stim_min_1_a,p05,0,0,0,1
61,37.51,261.6255653,35,0,0.0,stim_min_1_a,p05,0,0,0,0
62,38.01,293.6647679,1,0,0.0,stim_min_1_a,p05,1,0,1,1
63,38.507,293.6647679,1,1,38.929,stim_min_1_a,p05,0,0,0,0
64,39.007,195.997718,1,0,0.0,stim_min_1_a,p05,0,0,0,1
65,40.034,261.6255653,-35,0,0.0,stim_min_1_a,p05,0,1,1,1
66,40.503,293.6647679,-35,0,0.0,stim_min_1_a,p05,0,0,0,0
67,41.015,311.1269837,-35,0,0.0,stim_min_1_a,p05,0,0,0,1
68,41.512,311.1269837,-35,0,0.0,stim_min_1_a,p05,0,0,0,0
69,41.762,293.6647679,-35,0,0.0,stim_min_1_a,p05,0,0,0,0
70,42.011,311.1269837,-35,0,0.0,stim_min_1_a,p05,0,0,0,1
71,42.511,349.2282314,-35,0,0.0,stim_min_1_a,p05,0,0,0,0
