,time,frequencies,channel,answer,prec_time,stimulus,subject,visual_cue,boundary,loc_change,changable_notes,duration
0,0.266,261.6255653,-17.5,0,0.0,stim_maj_3_b,p11,0,0,0,0,0.235416667
1,0.516,293.6647679,-17.5,0,0.0,stim_maj_3_b,p11,0,0,0,0,0.235416667
2,0.765,329.6275569,-17.5,0,0.0,stim_maj_3_b,p11,0,0,0,0,0.235416667
3,1.012,349.2282314,-17.5,0,0.0,stim_maj_3_b,p11,0,0,0,1,0.235416667
4,1.262,293.6647679,-17.5,0,0.0,stim_maj_3_b,p11,0,0,0,0,0.235416667
5,1.512,329.6275569,-17.5,0,0.0,stim_maj_3_b,p11,0,0,0,0,0.235416667
6,1.762,261.6255653,-17.5,0,0.0,stim_maj_3_b,p11,0,0,0,0,0.235416667
7,2.012,391.995436,1.0,0,0.0,stim_maj_3_b,p11,0,0,1,1,0.472916667
8,2.509,523.2511306,1.0,0,0.0,stim_maj_3_b,p11,0,0,0,0,0.472916667
9,3.008,493.8833013,1.0,0,0.0,stim_maj_3_b,p11,0,0,0,1,0.472916667
10,3.508,523.2511306,1.0,0,0.0,stim_maj_3_b,p11,0,0,0,0,0.472916667
11,4.008,587.3295358,1.0,0,0.0,stim_maj_3_b,p11,0,0,0,1,0.235416667
12,4.258,391.995436,1.0,0,0.0,stim_maj_3_b,p11,0,0,0,0,0.235416667
13,4.508,440.0,1.0,0,0.0,stim_maj_3_b,p11,0,0,0,0,0.235416667
14,4.758,493.8833013,1.0,0,0.0,stim_maj_3_b,p11,0,0,0,0,0.235416667
15,5.008,523.2511306,1.0,0,0.0,stim_maj_3_b,p11,0,0,0,1,0.235416667
16,5.258,440.0,1.0,0,0.0,stim_maj_3_b,p11,0,0,0,0,0.235416667
17,5.505,493.8833013,1.0,0,0.0,stim_maj_3_b,p11,0,0,0,0,0.235416667
18,5.755,391.995436,1.0,0,0.0,stim_maj_3_b,p11,0,0,0,0,0.235416667
19,6.011,587.3295358,1.0,0,0.0,stim_maj_3_b,p11,1,0,0,1,0.472916667
20,6.511,783.990872,1.0,0,0.0,stim_maj_3_b,p11,0,0,0,0,0.472916667
21,7.011,391.995436,1.0,0,0.0,stim_maj_3_b,p11,0,0,0,1,1.185416667
22,8.255,783.990872,1.0,0,0.0,stim_maj_3_b,p11,1,1,0,1,0.235416667
23,8.504,391.995436,1.0,0,0.0,stim_maj_3_b,p11,0,0,0,0,0.235416667
24,8.754,783.990872,1.0,0,0.0,stim_maj_3_b,p11,0,0,0,0,0.235416667
25,9.0,783.990872,1.0,0,0.0,stim_maj_3_b,p11,0,0,0,0,0.235416667
26,9.262,880.0,1.0,0,0.0,stim_maj_3_b,p11,0,0,0,0,0.235416667
27,9.512,783.990872,1.0,0,0.0,stim_maj_3_b,p11,0,0,0,0,0.235416667
28,9.762,880.0,1.0,0,0.0,stim_maj_3_b,p11,0,0,0,0,0.235416667
29,10.008,698.4564629,1.0,0,0.0,stim_maj_3_b,p11,0,0,0,1,0.235416667
30,10.258,698.4564629,1.0,0,0.0,stim_maj_3_b,p11,0,0,0,0,0.235416667
31,10.504,349.2282314,1.0,0,0.0,stim_maj_3_b,p11,0,0,0,0,0.235416667
32,10.754,698.4564629,1.0,0,0.0,stim_maj_3_b,p11,0,0,0,0,0.235416667
33,11.004,698.4564629,17.5,0,0.0,stim_maj_3_b,p11,1,0,1,1,0.235416667
34,11.254,783.990872,17.5,1,11.469,stim_maj_3_b,p11,0,0,0,0,0.235416667
35,11.501,698.4564629,17.5,0,0.0,stim_maj_3_b,p11,0,0,0,0,0.235416667
36,11.763,783.990872,17.5,0,0.0,stim_maj_3_b,p11,0,0,0,0,0.235416667
37,12.013,659.2551138,17.5,0,0.0,stim_maj_3_b,p11,0,0,0,1,0.235416667
38,12.263,391.995436,17.5,0,0.0,stim_maj_3_b,p11,0,0,0,0,0.235416667
39,12.51,523.2511306,17.5,0,0.0,stim_maj_3_b,p11,0,0,0,0,0.235416667
40,12.759,587.3295358,17.5,0,0.0,stim_maj_3_b,p11,0,0,0,0,0.235416667
41,13.009,659.2551138,17.5,0,0.0,stim_maj_3_b,p11,0,0,0,1,0.235416667
42,13.256,391.995436,17.5,0,0.0,stim_maj_3_b,p11,0,0,0,0,0.235416667
43,13.506,523.2511306,17.5,0,0.0,stim_maj_3_b,p11,0,0,0,0,0.235416667
44,13.756,587.3295358,17.5,0,0.0,stim_maj_3_b,p11,0,0,0,0,0.235416667
45,14.006,659.2551138,17.5,0,0.0,stim_maj_3_b,p11,0,0,0,1,0.116666667
46,14.131,698.4564629,17.5,0,0.0,stim_maj_3_b,p11,0,0,0,0,0.116666667
