,time,frequencies,channel,answer,prec_time,stimulus,subject,visual_cue,boundary,loc_change,changable_notes,duration
0,0.516,261.6255653,-17.5,0,0.0,stim_maj_1_a,p09,0,0,0,0,0.472916667
1,1.0,293.6647679,-17.5,0,0.0,stim_maj_1_a,p09,0,0,0,1,0.472916667
2,1.503,329.6275569,-17.5,0,0.0,stim_maj_1_a,p09,0,0,0,0,0.472916667
3,2.004,349.2282314,-17.5,0,0.0,stim_maj_1_a,p09,0,0,0,1,0.710416667
4,2.753,391.995436,-17.5,0,0.0,stim_maj_1_a,p09,0,0,0,0,0.116666667
5,2.878,349.2282314,-17.5,0,0.0,stim_maj_1_a,p09,0,0,0,0,0.116666667
6,3.003,329.6275569,-17.5,0,0.0,stim_maj_1_a,p09,0,0,0,1,0.472916667
7,3.502,440.0,-17.5,0,0.0,stim_maj_1_a,p09,0,0,0,0,0.472916667
8,4.011,293.6647679,-17.5,0,0.0,stim_maj_1_a,p09,0,0,0,1,0.472916667
9,4.511,391.995436,-17.5,0,0.0,stim_maj_1_a,p09,0,0,0,0,0.710416667
10,5.257,440.0,-17.5,0,0.0,stim_maj_1_a,p09,0,0,0,0,0.235416667
11,5.507,391.995436,-17.5,0,0.0,stim_maj_1_a,p09,0,0,0,0,0.235416667
12,5.764,349.2282314,-17.5,0,0.0,stim_maj_1_a,p09,0,0,0,0,0.235416667
13,6.014,329.6275569,1.0,0,0.0,stim_maj_1_a,p09,0,0,1,1,0.235416667
14,6.264,349.2282314,1.0,0,0.0,stim_maj_1_a,p09,0,0,0,0,0.235416667
15,6.514,329.6275569,1.0,0,0.0,stim_maj_1_a,p09,0,0,0,0,0.235416667
16,6.76,293.6647679,1.0,0,0.0,stim_maj_1_a,p09,0,0,0,0,0.235416667
17,7.01,261.6255653,1.0,0,0.0,stim_maj_1_a,p09,0,0,0,1,1.422916667
18,8.508,391.995436,17.5,0,0.0,stim_maj_1_a,p09,1,1,1,1,0.472916667
19,9.01,440.0,17.5,0,0.0,stim_maj_1_a,p09,0,0,0,0,0.235416667
20,9.26,391.995436,17.5,1,9.307,stim_maj_1_a,p09,0,0,0,0,0.235416667
21,9.51,349.2282314,17.5,0,0.0,stim_maj_1_a,p09,0,0,0,0,0.235416667
22,9.757,391.995436,17.5,0,0.0,stim_maj_1_a,p09,0,0,0,0,0.235416667
23,10.016,659.2551138,17.5,0,0.0,stim_maj_1_a,p09,0,0,0,1,0.472916667
24,10.506,523.2511306,17.5,0,0.0,stim_maj_1_a,p09,0,0,0,0,0.472916667
25,11.006,391.995436,17.5,0,0.0,stim_maj_1_a,p09,0,0,0,1,0.472916667
26,11.504,349.2282314,17.5,0,0.0,stim_maj_1_a,p09,0,0,0,0,0.235416667
27,11.754,329.6275569,17.5,0,0.0,stim_maj_1_a,p09,0,0,0,0,0.235416667
28,12.001,349.2282314,17.5,0,0.0,stim_maj_1_a,p09,0,0,0,1,0.472916667
29,12.511,587.3295358,17.5,0,0.0,stim_maj_1_a,p09,0,0,0,0,0.472916667
30,13.008,329.6275569,17.5,0,0.0,stim_maj_1_a,p09,0,0,0,1,0.472916667
31,13.508,523.2511306,17.5,0,0.0,stim_maj_1_a,p09,0,0,0,0,0.472916667
32,14.011,293.6647679,17.5,0,0.0,stim_maj_1_a,p09,0,0,0,1,0.472916667
33,14.511,493.8833013,17.5,0,0.0,stim_maj_1_a,p09,0,0,0,0,0.472916667
34,15.003,523.2511306,17.5,0,0.0,stim_maj_1_a,p09,0,0,0,1,0.947916667
35,16.003,261.6255653,17.5,0,0.0,stim_maj_1_a,p09,0,1,0,1,0.116666667
36,16.136,293.6647679,17.5,0,0.0,stim_maj_1_a,p09,0,0,0,0,0.116666667
37,16.26,329.6275569,17.5,0,0.0,stim_maj_1_a,p09,0,0,0,0,0.116666667
38,16.385,349.2282314,17.5,0,0.0,stim_maj_1_a,p09,0,0,0,0,0.116666667
39,16.51,329.6275569,17.5,0,0.0,stim_maj_1_a,p09,0,0,0,0,0.116666667
40,16.632,293.6647679,17.5,0,0.0,stim_maj_1_a,p09,0,0,0,0,0.116666667
41,16.757,329.6275569,17.5,0,0.0,stim_maj_1_a,p09,0,0,0,0,0.116666667
42,16.882,261.6255653,17.5,0,0.0,stim_maj_1_a,p09,0,0,0,0,0.116666667
43,17.007,440.0,17.5,0,0.0,stim_maj_1_a,p09,0,0,0,1,0.710416667
44,17.76,440.0,17.5,0,0.0,stim_maj_1_a,p09,0,0,0,0,0.235416667
45,18.005,391.995436,17.5,0,0.0,stim_maj_1_a,p09,0,0,0,1,0.710416667
46,18.754,349.2282314,17.5,0,0.0,stim_maj_1_a,p09,0,0,0,0,0.235416667
47,19.004,329.6275569,17.5,0,0.0,stim_maj_1_a,p09,0,0,0,1,0.710416667
48,19.754,349.2282314,17.5,0,0.0,stim_maj_1_a,p09,0,0,0,0,0.235416667
49,20.006,329.6275569,17.5,0,0.0,stim_maj_1_a,p09,0,0,0,1,0.710416667
50,20.751,293.6647679,17.5,0,0.0,stim_maj_1_a,p09,0,0,0,0,0.235416667
51,21.001,261.6255653,17.5,0,0.0,stim_maj_1_a,p09,0,0,0,1,0.472916667
52,21.501,195.997718,17.5,0,0.0,stim_maj_1_a,p09,0,0,0,0,0.472916667
53,22.001,261.6255653,17.5,0,0.0,stim_maj_1_a,p09,0,0,0,1,0.235416667
54,22.256,293.6647679,17.5,0,0.0,stim_maj_1_a,p09,0,0,0,0,0.235416667
55,22.506,329.6275569,17.5,0,0.0,stim_maj_1_a,p09,0,0,0,0,0.235416667
56,22.764,293.6647679,17.5,0,0.0,stim_maj_1_a,p09,0,0,0,0,0.235416667
