,time,frequencies,channel,answer,prec_time,stimulus,subject,condition,date,hour,visual_cue,boundary,loc_change,changable_notes
0,0.016,391.995436,-17.5,0,0.0,stim_min_6,sub22,main,2024-04-11,12-55-37,0,0,0,0
1,0.765,523.2511306,-17.5,0,0.0,stim_min_6,sub22,main,2024-04-11,12-55-37,0,0,0,0
2,1.0,415.3046976,-17.5,0,0.0,stim_min_6,sub22,main,2024-04-11,12-55-37,0,0,0,1
3,1.757,415.3046976,-17.5,0,0.0,stim_min_6,sub22,main,2024-04-11,12-55-37,0,0,0,0
4,2.007,391.995436,-17.5,0,0.0,stim_min_6,sub22,main,2024-04-11,12-55-37,0,0,0,1
5,2.757,349.2282314,-17.5,0,0.0,stim_min_6,sub22,main,2024-04-11,12-55-37,0,0,0,0
6,2.882,293.6647679,-17.5,0,0.0,stim_min_6,sub22,main,2024-04-11,12-55-37,0,0,0,0
7,3.007,311.1269837,-17.5,0,0.0,stim_min_6,sub22,main,2024-04-11,12-55-37,0,0,0,1
8,3.754,391.995436,-17.5,0,0.0,stim_min_6,sub22,main,2024-04-11,12-55-37,0,0,0,0
9,4.004,391.995436,-17.5,0,0.0,stim_min_6,sub22,main,2024-04-11,12-55-37,1,0,0,1
10,4.765,415.3046976,-17.5,0,0.0,stim_min_6,sub22,main,2024-04-11,12-55-37,0,0,0,0
11,4.89,391.995436,-17.5,0,0.0,stim_min_6,sub22,main,2024-04-11,12-55-37,0,0,0,0
12,5.015,349.2282314,-17.5,0,0.0,stim_min_6,sub22,main,2024-04-11,12-55-37,0,0,0,1
13,5.39,311.1269837,-17.5,0,0.0,stim_min_6,sub22,main,2024-04-11,12-55-37,0,0,0,0
14,5.511,293.6647679,-17.5,0,0.0,stim_min_6,sub22,main,2024-04-11,12-55-37,0,0,0,0
15,5.886,261.6255653,-17.5,0,0.0,stim_min_6,sub22,main,2024-04-11,12-55-37,0,0,0,0
16,6.011,246.9416506,-17.5,0,0.0,stim_min_6,sub22,main,2024-04-11,12-55-37,0,0,0,1
17,6.383,220.0,-17.5,0,0.0,stim_min_6,sub22,main,2024-04-11,12-55-37,0,0,0,0
18,6.508,195.997718,-17.5,0,0.0,stim_min_6,sub22,main,2024-04-11,12-55-37,0,0,0,0
19,6.883,174.6141157,-17.5,0,0.0,stim_min_6,sub22,main,2024-04-11,12-55-37,0,0,0,0
20,7.007,261.6255653,-17.5,0,0.0,stim_min_6,sub22,main,2024-04-11,12-55-37,0,0,0,1
21,8.003,523.2511306,1.0,0,0.0,stim_min_6,sub22,main,2024-04-11,12-55-37,0,1,1,1
22,8.513,391.995436,1.0,0,0.0,stim_min_6,sub22,main,2024-04-11,12-55-37,0,0,0,0
23,9.013,523.2511306,1.0,0,0.0,stim_min_6,sub22,main,2024-04-11,12-55-37,0,0,0,1
24,9.513,391.995436,1.0,0,0.0,stim_min_6,sub22,main,2024-04-11,12-55-37,0,0,0,0
25,10.009,415.3046976,1.0,0,0.0,stim_min_6,sub22,main,2024-04-11,12-55-37,0,0,0,1
26,10.521,415.3046976,1.0,0,0.0,stim_min_6,sub22,main,2024-04-11,12-55-37,0,0,0,0
27,10.755,391.995436,1.0,0,0.0,stim_min_6,sub22,main,2024-04-11,12-55-37,0,0,0,0
28,11.005,349.2282314,1.0,0,0.0,stim_min_6,sub22,main,2024-04-11,12-55-37,0,0,0,1
29,11.501,415.3046976,1.0,0,0.0,stim_min_6,sub22,main,2024-04-11,12-55-37,0,0,0,0
30,12.001,391.995436,1.0,0,0.0,stim_min_6,sub22,main,2024-04-11,12-55-37,0,0,0,1
31,12.511,349.2282314,1.0,0,0.0,stim_min_6,sub22,main,2024-04-11,12-55-37,0,0,0,0
32,13.007,311.1269837,1.0,0,0.0,stim_min_6,sub22,main,2024-04-11,12-55-37,0,0,0,1
33,13.508,293.6647679,1.0,0,0.0,stim_min_6,sub22,main,2024-04-11,12-55-37,0,0,0,0
34,14.0,349.2282314,1.0,0,0.0,stim_min_6,sub22,main,2024-04-11,12-55-37,0,0,0,1
35,14.25,311.1269837,1.0,0,0.0,stim_min_6,sub22,main,2024-04-11,12-55-37,0,0,0,0
36,14.501,293.6647679,1.0,0,0.0,stim_min_6,sub22,main,2024-04-11,12-55-37,0,0,0,0
37,14.763,311.1269837,1.0,0,0.0,stim_min_6,sub22,main,2024-04-11,12-55-37,0,0,0,0
38,15.012,261.6255653,1.0,0,0.0,stim_min_6,sub22,main,2024-04-11,12-55-37,0,0,0,1
39,16.014,523.2511306,17.5,1,16.577,stim_min_6,sub22,main,2024-04-11,12-55-37,1,1,1,1
40,17.01,493.8833013,17.5,0,0.0,stim_min_6,sub22,main,2024-04-11,12-55-37,0,0,0,1
41,17.504,587.3295358,17.5,0,0.0,stim_min_6,sub22,main,2024-04-11,12-55-37,0,0,0,0
42,18.004,523.2511306,17.5,0,0.0,stim_min_6,sub22,main,2024-04-11,12-55-37,0,0,0,1
43,18.251,493.8833013,17.5,0,0.0,stim_min_6,sub22,main,2024-04-11,12-55-37,0,0,0,0
44,18.501,523.2511306,17.5,0,0.0,stim_min_6,sub22,main,2024-04-11,12-55-37,0,0,0,0
45,19.262,523.2511306,17.5,0,0.0,stim_min_6,sub22,main,2024-04-11,12-55-37,0,0,0,0
46,19.383,587.3295358,17.5,0,0.0,stim_min_6,sub22,main,2024-04-11,12-55-37,0,0,0,0
47,19.508,622.2539674,17.5,0,0.0,stim_min_6,sub22,main,2024-04-11,12-55-37,0,0,0,0
48,19.633,698.4564629,17.5,0,0.0,stim_min_6,sub22,main,2024-04-11,12-55-37,0,0,0,0
49,19.758,783.990872,17.5,0,0.0,stim_min_6,sub22,main,2024-04-11,12-55-37,0,0,0,0
50,20.008,830.6093952,17.5,0,0.0,stim_min_6,sub22,main,2024-04-11,12-55-37,0,0,0,1
51,20.508,698.4564629,17.5,0,0.0,stim_min_6,sub22,main,2024-04-11,12-55-37,0,0,0,0
52,21.004,587.3295358,17.5,0,0.0,stim_min_6,sub22,main,2024-04-11,12-55-37,0,0,0,1
53,21.504,523.2511306,17.5,0,0.0,stim_min_6,sub22,main,2024-04-11,12-55-37,0,0,0,0
54,22.004,493.8833013,1.0,0,0.0,stim_min_6,sub22,main,2024-04-11,12-55-37,0,0,1,1
55,22.501,440.0,1.0,0,0.0,stim_min_6,sub22,main,2024-04-11,12-55-37,0,0,0,0
56,22.758,391.995436,1.0,0,0.0,stim_min_6,sub22,main,2024-04-11,12-55-37,0,0,0,0
57,23.008,493.8833013,1.0,0,0.0,stim_min_6,sub22,main,2024-04-11,12-55-37,0,0,0,1
58,23.506,523.2511306,1.0,0,0.0,stim_min_6,sub22,main,2024-04-11,12-55-37,0,0,0,0
59,24.003,261.6255653,1.0,0,0.0,stim_min_6,sub22,main,2024-04-11,12-55-37,0,1,0,1
60,24.752,293.6647679,1.0,0,0.0,stim_min_6,sub22,main,2024-04-11,12-55-37,0,0,0,0
61,25.014,311.1269837,1.0,0,0.0,stim_min_6,sub22,main,2024-04-11,12-55-37,0,0,0,1
62,25.264,349.2282314,1.0,0,0.0,stim_min_6,sub22,main,2024-04-11,12-55-37,0,0,0,0
63,25.514,391.995436,1.0,0,0.0,stim_min_6,sub22,main,2024-04-11,12-55-37,0,0,0,0
64,25.764,415.3046976,1.0,0,0.0,stim_min_6,sub22,main,2024-04-11,12-55-37,0,0,0,0
65,26.014,246.9416506,1.0,0,0.0,stim_min_6,sub22,main,2024-04-11,12-55-37,0,0,0,1
66,26.26,415.3046976,1.0,0,0.0,stim_min_6,sub22,main,2024-04-11,12-55-37,0,0,0,0
67,26.51,391.995436,1.0,0,0.0,stim_min_6,sub22,main,2024-04-11,12-55-37,0,0,0,0
68,26.76,349.2282314,1.0,0,0.0,stim_min_6,sub22,main,2024-04-11,12-55-37,0,0,0,0
69,27.006,587.3295358,1.0,0,0.0,stim_min_6,sub22,main,2024-04-11,12-55-37,0,0,0,1
70,27.752,349.2282314,1.0,0,0.0,stim_min_6,sub22,main,2024-04-11,12-55-37,0,0,0,0
71,28.002,349.2282314,1.0,0,0.0,stim_min_6,sub22,main,2024-04-11,12-55-37,0,0,0,1
72,28.252,246.9416506,1.0,0,0.0,stim_min_6,sub22,main,2024-04-11,12-55-37,0,0,0,0
73,28.502,261.6255653,1.0,0,0.0,stim_min_6,sub22,main,2024-04-11,12-55-37,0,0,0,0
74,28.752,195.997718,1.0,0,0.0,stim_min_6,sub22,main,2024-04-11,12-55-37,0,0,0,0
75,29.014,207.6523488,1.0,0,0.0,stim_min_6,sub22,main,2024-04-11,12-55-37,0,0,0,1
76,29.264,261.6255653,1.0,0,0.0,stim_min_6,sub22,main,2024-04-11,12-55-37,0,0,0,0
77,29.512,311.1269837,1.0,0,0.0,stim_min_6,sub22,main,2024-04-11,12-55-37,0,0,0,0
78,29.762,349.2282314,1.0,0,0.0,stim_min_6,sub22,main,2024-04-11,12-55-37,0,0,0,0
79,30.012,246.9416506,1.0,0,0.0,stim_min_6,sub22,main,2024-04-11,12-55-37,0,0,0,1
80,30.262,195.997718,1.0,0,0.0,stim_min_6,sub22,main,2024-04-11,12-55-37,0,0,0,0
81,30.51,246.9416506,1.0,0,0.0,stim_min_6,sub22,main,2024-04-11,12-55-37,0,0,0,0
82,30.759,293.6647679,1.0,0,0.0,stim_min_6,sub22,main,2024-04-11,12-55-37,0,0,0,0
