,time,frequencies,channel,answer,prec_time,stimulus,subject,condition,date,hour,visual_cue,boundary,loc_change,changable_notes
0,0.262,261.6255653,-17.5,0,0.0,stim_maj_3,sub22,main,2024-04-11,12-56-48,0,0,0,0
1,0.5,293.6647679,-17.5,0,0.0,stim_maj_3,sub22,main,2024-04-11,12-56-48,0,0,0,0
2,0.763,329.6275569,-17.5,0,0.0,stim_maj_3,sub22,main,2024-04-11,12-56-48,0,0,0,0
3,1.013,349.2282314,-17.5,0,0.0,stim_maj_3,sub22,main,2024-04-11,12-56-48,0,0,0,1
4,1.263,293.6647679,-17.5,0,0.0,stim_maj_3,sub22,main,2024-04-11,12-56-48,0,0,0,0
5,1.513,329.6275569,-17.5,0,0.0,stim_maj_3,sub22,main,2024-04-11,12-56-48,0,0,0,0
6,1.753,261.6255653,-17.5,0,0.0,stim_maj_3,sub22,main,2024-04-11,12-56-48,0,0,0,0
7,2.003,391.995436,-17.5,0,0.0,stim_maj_3,sub22,main,2024-04-11,12-56-48,0,0,0,1
8,2.509,523.2511306,-17.5,0,0.0,stim_maj_3,sub22,main,2024-04-11,12-56-48,0,0,0,0
9,3.0,493.8833013,-17.5,0,0.0,stim_maj_3,sub22,main,2024-04-11,12-56-48,0,0,0,1
10,3.507,523.2511306,-17.5,0,0.0,stim_maj_3,sub22,main,2024-04-11,12-56-48,0,0,0,0
11,4.007,587.3295358,-17.5,0,0.0,stim_maj_3,sub22,main,2024-04-11,12-56-48,0,0,0,1
12,4.257,391.995436,-17.5,0,0.0,stim_maj_3,sub22,main,2024-04-11,12-56-48,0,0,0,0
13,4.503,440.0,-17.5,0,0.0,stim_maj_3,sub22,main,2024-04-11,12-56-48,0,0,0,0
14,4.753,493.8833013,-17.5,0,0.0,stim_maj_3,sub22,main,2024-04-11,12-56-48,0,0,0,0
15,5.003,523.2511306,-17.5,0,0.0,stim_maj_3,sub22,main,2024-04-11,12-56-48,0,0,0,1
16,5.253,440.0,-17.5,0,0.0,stim_maj_3,sub22,main,2024-04-11,12-56-48,0,0,0,0
17,5.503,493.8833013,-17.5,0,0.0,stim_maj_3,sub22,main,2024-04-11,12-56-48,0,0,0,0
18,5.753,391.995436,-17.5,0,0.0,stim_maj_3,sub22,main,2024-04-11,12-56-48,0,0,0,0
19,6.003,587.3295358,-17.5,0,0.0,stim_maj_3,sub22,main,2024-04-11,12-56-48,0,0,0,1
20,6.515,783.990872,-17.5,0,0.0,stim_maj_3,sub22,main,2024-04-11,12-56-48,0,0,0,0
21,7.009,391.995436,-17.5,0,0.0,stim_maj_3,sub22,main,2024-04-11,12-56-48,0,0,0,1
22,8.288,783.990872,1.0,0,0.0,stim_maj_3,sub22,main,2024-04-11,12-56-48,1,1,1,1
23,8.507,391.995436,1.0,0,0.0,stim_maj_3,sub22,main,2024-04-11,12-56-48,0,0,0,0
24,8.756,783.990872,1.0,0,0.0,stim_maj_3,sub22,main,2024-04-11,12-56-48,0,0,0,0
25,9.006,783.990872,1.0,0,0.0,stim_maj_3,sub22,main,2024-04-11,12-56-48,0,0,0,1
26,9.256,880.0,1.0,0,0.0,stim_maj_3,sub22,main,2024-04-11,12-56-48,0,0,0,0
27,9.503,783.990872,1.0,0,0.0,stim_maj_3,sub22,main,2024-04-11,12-56-48,0,0,0,0
28,9.752,880.0,1.0,0,0.0,stim_maj_3,sub22,main,2024-04-11,12-56-48,0,0,0,0
29,10.015,698.4564629,17.5,0,0.0,stim_maj_3,sub22,main,2024-04-11,12-56-48,0,0,1,1
30,10.265,698.4564629,17.5,0,0.0,stim_maj_3,sub22,main,2024-04-11,12-56-48,0,0,0,0
31,10.511,349.2282314,17.5,0,0.0,stim_maj_3,sub22,main,2024-04-11,12-56-48,0,0,0,0
32,10.761,698.4564629,17.5,0,0.0,stim_maj_3,sub22,main,2024-04-11,12-56-48,0,0,0,0
33,11.011,698.4564629,17.5,0,0.0,stim_maj_3,sub22,main,2024-04-11,12-56-48,0,0,0,1
34,11.257,783.990872,17.5,0,0.0,stim_maj_3,sub22,main,2024-04-11,12-56-48,0,0,0,0
35,11.507,698.4564629,17.5,0,0.0,stim_maj_3,sub22,main,2024-04-11,12-56-48,0,0,0,0
36,11.757,783.990872,17.5,0,0.0,stim_maj_3,sub22,main,2024-04-11,12-56-48,0,0,0,0
37,12.007,659.2551138,1.0,0,0.0,stim_maj_3,sub22,main,2024-04-11,12-56-48,1,0,1,1
38,12.257,391.995436,1.0,0,0.0,stim_maj_3,sub22,main,2024-04-11,12-56-48,0,0,0,0
39,12.507,523.2511306,1.0,0,0.0,stim_maj_3,sub22,main,2024-04-11,12-56-48,0,0,0,0
40,12.754,587.3295358,1.0,0,0.0,stim_maj_3,sub22,main,2024-04-11,12-56-48,0,0,0,0
41,13.004,659.2551138,1.0,0,0.0,stim_maj_3,sub22,main,2024-04-11,12-56-48,0,0,0,1
42,13.254,391.995436,1.0,0,0.0,stim_maj_3,sub22,main,2024-04-11,12-56-48,0,0,0,0
43,13.504,523.2511306,1.0,0,0.0,stim_maj_3,sub22,main,2024-04-11,12-56-48,0,0,0,0
44,13.753,587.3295358,1.0,0,0.0,stim_maj_3,sub22,main,2024-04-11,12-56-48,0,0,0,0
45,14.015,659.2551138,1.0,0,0.0,stim_maj_3,sub22,main,2024-04-11,12-56-48,0,0,0,1
46,14.14,698.4564629,1.0,0,0.0,stim_maj_3,sub22,main,2024-04-11,12-56-48,0,0,0,0
47,14.265,587.3295358,1.0,0,0.0,stim_maj_3,sub22,main,2024-04-11,12-56-48,0,0,0,0
48,14.39,659.2551138,1.0,0,0.0,stim_maj_3,sub22,main,2024-04-11,12-56-48,0,0,0,0
49,14.501,523.2511306,1.0,0,0.0,stim_maj_3,sub22,main,2024-04-11,12-56-48,0,0,0,0
50,15.012,391.995436,1.0,0,0.0,stim_maj_3,sub22,main,2024-04-11,12-56-48,0,0,0,1
51,15.509,523.2511306,1.0,0,0.0,stim_maj_3,sub22,main,2024-04-11,12-56-48,0,0,0,0
52,16.258,391.995436,-17.5,0,0.0,stim_maj_3,sub22,main,2024-04-11,12-56-48,1,1,1,1
53,16.508,440.0,-17.5,0,0.0,stim_maj_3,sub22,main,2024-04-11,12-56-48,0,0,0,0
54,16.755,493.8833013,-17.5,1,16.88,stim_maj_3,sub22,main,2024-04-11,12-56-48,0,0,0,0
55,17.005,523.2511306,-17.5,0,0.0,stim_maj_3,sub22,main,2024-04-11,12-56-48,0,0,0,0
56,17.255,587.3295358,-17.5,0,0.0,stim_maj_3,sub22,main,2024-04-11,12-56-48,0,0,0,0
57,17.505,659.2551138,-17.5,0,0.0,stim_maj_3,sub22,main,2024-04-11,12-56-48,0,0,0,0
58,17.755,698.4564629,-17.5,0,0.0,stim_maj_3,sub22,main,2024-04-11,12-56-48,0,0,0,0
59,18.001,783.990872,-17.5,0,0.0,stim_maj_3,sub22,main,2024-04-11,12-56-48,0,0,0,1
60,18.251,698.4564629,-17.5,0,0.0,stim_maj_3,sub22,main,2024-04-11,12-56-48,0,0,0,0
61,18.501,783.990872,-17.5,0,0.0,stim_maj_3,sub22,main,2024-04-11,12-56-48,0,0,0,0
62,18.764,880.0,-17.5,0,0.0,stim_maj_3,sub22,main,2024-04-11,12-56-48,0,0,0,0
63,19.014,587.3295358,-17.5,0,0.0,stim_maj_3,sub22,main,2024-04-11,12-56-48,0,0,0,1
64,19.263,880.0,-17.5,0,0.0,stim_maj_3,sub22,main,2024-04-11,12-56-48,0,0,0,0
65,19.51,783.990872,-17.5,0,0.0,stim_maj_3,sub22,main,2024-04-11,12-56-48,0,0,0,0
66,19.76,698.4564629,-17.5,0,0.0,stim_maj_3,sub22,main,2024-04-11,12-56-48,0,0,0,0
67,20.01,659.2551138,-17.5,0,0.0,stim_maj_3,sub22,main,2024-04-11,12-56-48,0,0,0,1
68,20.256,261.6255653,-17.5,0,0.0,stim_maj_3,sub22,main,2024-04-11,12-56-48,0,0,0,0
69,20.506,293.6647679,-17.5,0,0.0,stim_maj_3,sub22,main,2024-04-11,12-56-48,0,0,0,0
70,20.752,329.6275569,-17.5,0,0.0,stim_maj_3,sub22,main,2024-04-11,12-56-48,0,0,0,0
71,21.002,349.2282314,1.0,0,0.0,stim_maj_3,sub22,main,2024-04-11,12-56-48,1,0,1,1
72,21.252,391.995436,1.0,0,0.0,stim_maj_3,sub22,main,2024-04-11,12-56-48,0,0,0,0
73,21.502,440.0,1.0,0,0.0,stim_maj_3,sub22,main,2024-04-11,12-56-48,0,0,0,0
74,21.752,493.8833013,1.0,0,0.0,stim_maj_3,sub22,main,2024-04-11,12-56-48,0,0,0,0
75,22.002,523.2511306,1.0,0,0.0,stim_maj_3,sub22,main,2024-04-11,12-56-48,0,0,0,1
76,22.264,493.8833013,1.0,0,0.0,stim_maj_3,sub22,main,2024-04-11,12-56-48,0,0,0,0
