,time,frequencies,channel,answer,prec_time,stimulus,subject,visual_cue,boundary,loc_change,changable_notes,duration
0,0.5,261.6255653,-17.5,0,0.0,stim_maj_1_b,p07,0,0,0,0,0.472916667
1,1.0,293.6647679,-17.5,0,0.0,stim_maj_1_b,p07,0,0,0,1,0.472916667
2,1.509,329.6275569,-17.5,0,0.0,stim_maj_1_b,p07,0,0,0,0,0.472916667
3,2.01,349.2282314,1.0,1,2.642,stim_maj_1_b,p07,1,0,1,1,0.710416667
4,2.751,391.995436,1.0,0,0.0,stim_maj_1_b,p07,0,0,0,0,0.116666667
5,2.876,349.2282314,1.0,0,0.0,stim_maj_1_b,p07,0,0,0,0,0.116666667
6,3.001,329.6275569,1.0,0,0.0,stim_maj_1_b,p07,0,0,0,1,0.472916667
7,3.513,440.0,1.0,0,0.0,stim_maj_1_b,p07,0,0,0,0,0.472916667
8,4.015,293.6647679,1.0,0,0.0,stim_maj_1_b,p07,0,0,0,1,0.472916667
9,4.5,391.995436,1.0,0,0.0,stim_maj_1_b,p07,0,0,0,0,0.710416667
10,5.259,440.0,1.0,0,0.0,stim_maj_1_b,p07,0,0,0,0,0.235416667
11,5.507,391.995436,1.0,0,0.0,stim_maj_1_b,p07,0,0,0,0,0.235416667
12,5.755,349.2282314,1.0,0,0.0,stim_maj_1_b,p07,0,0,0,0,0.235416667
13,6.003,329.6275569,1.0,0,0.0,stim_maj_1_b,p07,0,0,0,1,0.235416667
14,6.253,349.2282314,1.0,0,0.0,stim_maj_1_b,p07,0,0,0,0,0.235416667
15,6.503,329.6275569,1.0,0,0.0,stim_maj_1_b,p07,0,0,0,0,0.235416667
16,6.753,293.6647679,1.0,0,0.0,stim_maj_1_b,p07,0,0,0,0,0.235416667
17,7.008,261.6255653,1.0,0,0.0,stim_maj_1_b,p07,0,0,0,1,1.422916667
18,8.51,391.995436,1.0,0,0.0,stim_maj_1_b,p07,0,1,0,1,0.472916667
19,9.001,440.0,1.0,0,0.0,stim_maj_1_b,p07,0,0,0,0,0.235416667
20,9.256,391.995436,1.0,0,0.0,stim_maj_1_b,p07,0,0,0,0,0.235416667
21,9.511,349.2282314,1.0,0,0.0,stim_maj_1_b,p07,0,0,0,0,0.235416667
22,9.761,391.995436,1.0,0,0.0,stim_maj_1_b,p07,0,0,0,0,0.235416667
23,10.011,659.2551138,1.0,0,0.0,stim_maj_1_b,p07,1,0,0,1,0.472916667
24,10.51,523.2511306,1.0,0,0.0,stim_maj_1_b,p07,0,0,0,0,0.472916667
25,11.014,391.995436,1.0,0,0.0,stim_maj_1_b,p07,0,0,0,1,0.472916667
26,11.514,349.2282314,1.0,0,0.0,stim_maj_1_b,p07,0,0,0,0,0.235416667
27,11.756,329.6275569,1.0,0,0.0,stim_maj_1_b,p07,0,0,0,0,0.235416667
28,12.006,349.2282314,1.0,0,0.0,stim_maj_1_b,p07,0,0,0,1,0.472916667
29,12.51,587.3295358,1.0,0,0.0,stim_maj_1_b,p07,0,0,0,0,0.472916667
30,13.01,329.6275569,1.0,0,0.0,stim_maj_1_b,p07,0,0,0,1,0.472916667
31,13.51,523.2511306,1.0,0,0.0,stim_maj_1_b,p07,0,0,0,0,0.472916667
32,14.002,293.6647679,1.0,0,0.0,stim_maj_1_b,p07,0,0,0,1,0.472916667
33,14.509,493.8833013,1.0,0,0.0,stim_maj_1_b,p07,0,0,0,0,0.472916667
34,15.009,523.2511306,1.0,0,0.0,stim_maj_1_b,p07,0,0,0,1,0.947916667
35,16.009,261.6255653,17.5,0,0.0,stim_maj_1_b,p07,0,1,1,1,0.116666667
36,16.149,293.6647679,17.5,0,0.0,stim_maj_1_b,p07,0,0,0,0,0.116666667
37,16.259,329.6275569,17.5,0,0.0,stim_maj_1_b,p07,0,0,0,0,0.116666667
38,16.383,349.2282314,17.5,0,0.0,stim_maj_1_b,p07,0,0,0,0,0.116666667
39,16.508,329.6275569,17.5,0,0.0,stim_maj_1_b,p07,0,0,0,0,0.116666667
40,16.633,293.6647679,17.5,0,0.0,stim_maj_1_b,p07,0,0,0,0,0.116666667
41,16.755,329.6275569,17.5,0,0.0,stim_maj_1_b,p07,0,0,0,0,0.116666667
42,16.879,261.6255653,17.5,0,0.0,stim_maj_1_b,p07,0,0,0,0,0.116666667
43,17.004,440.0,17.5,0,0.0,stim_maj_1_b,p07,0,0,0,1,0.710416667
44,17.751,440.0,17.5,0,0.0,stim_maj_1_b,p07,0,0,0,0,0.235416667
45,18.001,391.995436,17.5,0,0.0,stim_maj_1_b,p07,0,0,0,1,0.710416667
46,18.751,349.2282314,17.5,0,0.0,stim_maj_1_b,p07,0,0,0,0,0.235416667
47,19.011,329.6275569,17.5,0,0.0,stim_maj_1_b,p07,0,0,0,1,0.710416667
48,19.759,349.2282314,17.5,0,0.0,stim_maj_1_b,p07,0,0,0,0,0.235416667
49,20.008,329.6275569,17.5,0,0.0,stim_maj_1_b,p07,0,0,0,1,0.710416667
50,20.761,293.6647679,17.5,0,0.0,stim_maj_1_b,p07,0,0,0,0,0.235416667
51,21.011,261.6255653,17.5,0,0.0,stim_maj_1_b,p07,0,0,0,1,0.472916667
52,21.511,195.997718,17.5,0,0.0,stim_maj_1_b,p07,0,0,0,0,0.472916667
53,22.011,261.6255653,17.5,0,0.0,stim_maj_1_b,p07,0,0,0,1,0.235416667
54,22.251,293.6647679,17.5,0,0.0,stim_maj_1_b,p07,0,0,0,0,0.235416667
55,22.501,329.6275569,17.5,0,0.0,stim_maj_1_b,p07,0,0,0,0,0.235416667
56,22.751,293.6647679,17.5,0,0.0,stim_maj_1_b,p07,0,0,0,0,0.235416667
57,23.001,261.6255653,17.5,0,0.0,stim_maj_1_b,p07,0,0,0,1,0.947916667
58,24.001,391.995436,1.0,0,0.0,stim_maj_1_b,p07,1,1,1,1,0.235416667
59,24.265,329.6275569,1.0,0,0.0,stim_maj_1_b,p07,0,0,0,0,0.235416667
60,24.515,293.6647679,1.0,0,0.0,stim_maj_1_b,p07,0,0,0,0,0.235416667
61,24.765,329.6275569,1.0,0,0.0,stim_maj_1_b,p07,0,0,0,0,0.235416667
62,25.015,261.6255653,1.0,1,25.062,stim_maj_1_b,p07,0,0,0,1,0.235416667
63,25.265,349.2282314,1.0,0,0.0,stim_maj_1_b,p07,0,0,0,0,0.235416667
64,25.515,329.6275569,1.0,0,0.0,stim_maj_1_b,p07,0,0,0,0,0.235416667
65,25.751,349.2282314,1.0,0,0.0,stim_maj_1_b,p07,0,0,0,0,0.235416667
66,26.001,440.0,1.0,0,0.0,stim_maj_1_b,p07,0,0,0,1,0.472916667
67,26.513,391.995436,1.0,0,0.0,stim_maj_1_b,p07,0,0,0,0,0.947916667
68,27.513,369.9944227,1.0,0,0.0,stim_maj_1_b,p07,0,0,0,0,0.235416667
69,27.759,293.6647679,1.0,0,0.0,stim_maj_1_b,p07,0,0,0,0,0.235416667
70,28.009,523.2511306,1.0,0,0.0,stim_maj_1_b,p07,0,0,0,1,0.472916667
71,28.509,493.8833013,1.0,0,0.0,stim_maj_1_b,p07,0,0,0,0,0.472916667
72,29.001,440.0,1.0,0,0.0,stim_maj_1_b,p07,0,0,0,1,0.947916667
73,30.001,391.995436,1.0,0,0.0,stim_maj_1_b,p07,0,0,0,1,0.235416667
74,30.251,587.3295358,1.0,0,0.0,stim_maj_1_b,p07,0,0,0,0,0.235416667
75,30.501,493.8833013,1.0,0,0.0,stim_maj_1_b,p07,0,0,0,0,0.235416667
76,30.751,440.0,1.0,0,0.0,stim_maj_1_b,p07,0,0,0,0,0.235416667
77,31.001,493.8833013,1.0,0,0.0,stim_maj_1_b,p07,0,0,0,1,0.472916667
78,31.5,391.995436,1.0,0,0.0,stim_maj_1_b,p07,0,0,0,0,0.472916667
79,32.013,523.2511306,-17.5,0,0.0,stim_maj_1_b,p07,1,1,1,1,0.472916667
80,32.513,493.8833013,-17.5,1,32.591,stim_maj_1_b,p07,0,0,0,0,0.472916667
81,33.013,523.2511306,-17.5,0,0.0,stim_maj_1_b,p07,0,0,0,1,0.472916667
82,33.508,493.8833013,-17.5,0,0.0,stim_maj_1_b,p07,0,0,0,0,0.235416667
83,33.758,440.0,-17.5,0,0.0,stim_maj_1_b,p07,0,0,0,0,0.235416667
84,34.016,391.995436,-17.5,0,0.0,stim_maj_1_b,p07,0,0,0,1,0.710416667
85,34.751,349.2282314,-17.5,0,0.0,stim_maj_1_b,p07,0,0,0,0,0.116666667
86,34.888,391.995436,-17.5,0,0.0,stim_maj_1_b,p07,0,0,0,0,0.116666667
87,35.013,440.0,-17.5,0,0.0,stim_maj_1_b,p07,0,0,0,1,1.422916667
88,36.508,391.995436,-17.5,0,0.0,stim_maj_1_b,p07,0,0,0,0,0.472916667
89,37.002,349.2282314,1.0,0,0.0,stim_maj_1_b,p07,0,0,1,1,0.472916667
90,37.502,329.6275569,1.0,0,0.0,stim_maj_1_b,p07,0,0,0,0,0.472916667
91,38.015,293.6647679,1.0,0,0.0,stim_maj_1_b,p07,0,1,0,1,0.472916667
92,38.507,391.995436,1.0,0,0.0,stim_maj_1_b,p07,0,0,0,0,0.472916667
93,39.006,329.6275569,1.0,0,0.0,stim_maj_1_b,p07,0,0,0,1,0.472916667
94,39.511,261.6255653,1.0,0,0.0,stim_maj_1_b,p07,0,0,0,0,0.472916667
95,40.007,261.6255653,1.0,0,0.0,stim_maj_1_b,p07,0,1,0,1,0.472916667
96,40.509,391.995436,1.0,0,0.0,stim_maj_1_b,p07,0,0,0,0,0.472916667
97,41.008,329.6275569,17.5,0,0.0,stim_maj_1_b,p07,0,0,1,1,0.472916667
98,41.508,261.6255653,17.5,0,0.0,stim_maj_1_b,p07,0,0,0,0,0.472916667
99,42.008,440.0,17.5,0,0.0,stim_maj_1_b,p07,1,0,0,1,0.472916667
100,42.513,349.2282314,17.5,0,0.0,stim_maj_1_b,p07,0,0,0,0,0.472916667
101,43.013,391.995436,17.5,0,0.0,stim_maj_1_b,p07,0,0,0,1,0.947916667
102,44.009,391.995436,17.5,0,0.0,stim_maj_1_b,p07,0,0,0,1,0.235416667
103,44.259,349.2282314,17.5,0,0.0,stim_maj_1_b,p07,0,0,0,0,0.235416667
104,44.51,329.6275569,17.5,0,0.0,stim_maj_1_b,p07,0,0,0,0,0.235416667
105,44.76,349.2282314,17.5,0,0.0,stim_maj_1_b,p07,0,0,0,0,0.235416667
106,45.001,391.995436,1.0,0,0.0,stim_maj_1_b,p07,1,0,1,1,0.235416667
107,45.26,440.0,1.0,0,0.0,stim_maj_1_b,p07,0,0,0,0,0.235416667
108,45.51,493.8833013,1.0,0,0.0,stim_maj_1_b,p07,0,0,0,0,0.235416667
109,45.757,391.995436,1.0,1,45.772,stim_maj_1_b,p07,0,0,0,0,0.235416667
110,46.007,523.2511306,1.0,0,0.0,stim_maj_1_b,p07,0,0,0,1,0.235416667
111,46.258,587.3295358,1.0,0,0.0,stim_maj_1_b,p07,0,0,0,0,0.235416667
112,46.508,659.2551138,1.0,0,0.0,stim_maj_1_b,p07,0,0,0,0,0.235416667
113,46.754,783.990872,1.0,0,0.0,stim_maj_1_b,p07,0,0,0,0,0.235416667
114,47.004,523.2511306,1.0,0,0.0,stim_maj_1_b,p07,0,0,0,1,0.947916667
115,48.005,246.9416506,-17.5,0,0.0,stim_maj_1_b,p07,1,1,1,1,0.472916667
116,48.505,261.6255653,-17.5,1,48.665,stim_maj_1_b,p07,0,0,0,0,0.472916667
117,49.005,293.6647679,-17.5,0,0.0,stim_maj_1_b,p07,0,0,0,1,0.947916667
118,50.014,195.997718,-17.5,0,0.0,stim_maj_1_b,p07,0,0,0,1,0.472916667
119,50.503,220.0,-17.5,0,0.0,stim_maj_1_b,p07,0,0,0,0,0.235416667
120,50.753,246.9416506,-17.5,0,0.0,stim_maj_1_b,p07,0,0,0,0,0.235416667
121,51.015,261.6255653,-17.5,0,0.0,stim_maj_1_b,p07,0,0,0,1,0.472916667
122,51.515,293.6647679,-17.5,0,0.0,stim_maj_1_b,p07,0,0,0,0,0.235416667
123,51.765,329.6275569,-17.5,0,0.0,stim_maj_1_b,p07,0,0,0,0,0.235416667
124,52.015,349.2282314,1.0,0,0.0,stim_maj_1_b,p07,0,0,1,1,0.472916667
125,52.5,329.6275569,1.0,0,0.0,stim_maj_1_b,p07,0,0,0,0,0.472916667
126,53.006,293.6647679,1.0,0,0.0,stim_maj_1_b,p07,0,0,0,1,0.472916667
127,53.513,329.6275569,1.0,0,0.0,stim_maj_1_b,p07,0,0,0,0,0.235416667
128,53.763,293.6647679,1.0,0,0.0,stim_maj_1_b,p07,0,0,0,0,0.235416667
129,54.009,261.6255653,1.0,0,0.0,stim_maj_1_b,p07,0,0,0,1,2.372916667
130,56.5,523.2511306,1.0,0,0.0,stim_maj_1_b,p07,1,1,0,1,0.472916667
131,57.013,523.2511306,1.0,0,0.0,stim_maj_1_b,p07,0,0,0,0,0.472916667
132,57.5,523.2511306,1.0,0,0.0,stim_maj_1_b,p07,0,0,0,0,0.472916667
133,58.012,349.2282314,1.0,0,0.0,stim_maj_1_b,p07,0,0,0,1,0.947916667
134,59.012,440.0,1.0,0,0.0,stim_maj_1_b,p07,0,0,0,1,1.422916667
135,60.505,293.6647679,1.0,0,0.0,stim_maj_1_b,p07,0,0,0,0,0.472916667
136,61.011,391.995436,1.0,0,0.0,stim_maj_1_b,p07,0,0,0,1,0.472916667
137,61.503,349.2282314,1.0,0,0.0,stim_maj_1_b,p07,0,0,0,0,0.472916667
138,62.011,329.6275569,1.0,0,0.0,stim_maj_1_b,p07,0,0,0,1,0.947916667
139,63.008,261.6255653,1.0,0,0.0,stim_maj_1_b,p07,0,0,0,0,0.947916667
