,time,frequencies,channel,answer,prec_time,stimulus,subject,condition,date,hour,visual_cue,boundary,loc_change,changable_notes
0,0.016,261.6255653,-17.5,0,0.0,stim_min_2,part_01,melody,2024-04-09,13-47-29,0,0,0,0
1,0.515,698.4564629,-17.5,0,0.0,stim_min_2,part_01,melody,2024-04-09,13-47-29,0,0,0,0
2,1.012,261.6255653,-17.5,0,0.0,stim_min_2,part_01,melody,2024-04-09,13-47-29,0,0,0,1
3,1.508,293.6647679,-17.5,0,0.0,stim_min_2,part_01,melody,2024-04-09,13-47-29,0,0,0,0
4,2.008,587.3295358,-17.5,0,0.0,stim_min_2,part_01,melody,2024-04-09,13-47-29,0,0,0,1
5,2.505,391.995436,-17.5,0,0.0,stim_min_2,part_01,melody,2024-04-09,13-47-29,0,0,0,0
6,2.88,293.6647679,-17.5,0,0.0,stim_min_2,part_01,melody,2024-04-09,13-47-29,0,0,0,0
7,3.005,659.2551138,-17.5,0,0.0,stim_min_2,part_01,melody,2024-04-09,13-47-29,0,0,0,1
8,3.502,880.0,-17.5,0,0.0,stim_min_2,part_01,melody,2024-04-09,13-47-29,0,0,0,0
9,4.002,293.6647679,-17.5,0,0.0,stim_min_2,part_01,melody,2024-04-09,13-47-29,0,0,0,1
10,4.502,246.9416506,-17.5,0,0.0,stim_min_2,part_01,melody,2024-04-09,13-47-29,0,0,0,0
11,4.877,311.1269837,-17.5,0,0.0,stim_min_2,part_01,melody,2024-04-09,13-47-29,0,0,0,0
12,5.002,261.6255653,-17.5,0,0.0,stim_min_2,part_01,melody,2024-04-09,13-47-29,0,0,0,1
13,5.502,261.6255653,-17.5,0,0.0,stim_min_2,part_01,melody,2024-04-09,13-47-29,0,0,0,0
14,6.015,261.6255653,-17.5,0,0.0,stim_min_2,part_01,melody,2024-04-09,13-47-29,0,0,0,1
15,6.171,261.6255653,-17.5,0,0.0,stim_min_2,part_01,melody,2024-04-09,13-47-29,0,0,0,0
16,6.34,261.6255653,-17.5,0,0.0,stim_min_2,part_01,melody,2024-04-09,13-47-29,0,0,0,0
17,6.512,311.1269837,-17.5,0,0.0,stim_min_2,part_01,melody,2024-04-09,13-47-29,0,0,0,0
18,6.668,246.9416506,-17.5,0,0.0,stim_min_2,part_01,melody,2024-04-09,13-47-29,0,0,0,0
