,time,frequencies,channel,answer,prec_time,stimulus,subject,condition,date,hour,visual_cue,boundary,loc_change,changable_notes
0,0.016,523.2511306,-17.5,0,0.0,stim_min_1,part_01,rhythm,2024-04-09,13-45-06,0,0,0,0
1,0.512,493.8833013,-17.5,0,0.0,stim_min_1,part_01,rhythm,2024-04-09,13-45-06,0,0,0,0
2,1.012,523.2511306,-17.5,0,0.0,stim_min_1,part_01,rhythm,2024-04-09,13-45-06,0,0,0,0
3,1.259,391.995436,-17.5,0,0.0,stim_min_1,part_01,rhythm,2024-04-09,13-45-06,0,0,0,1
4,1.509,415.3046976,-17.5,0,0.0,stim_min_1,part_01,rhythm,2024-04-09,13-45-06,0,0,0,0
5,2.506,523.2511306,-17.5,0,0.0,stim_min_1,part_01,rhythm,2024-04-09,13-45-06,0,0,0,1
6,2.757,493.8833013,-17.5,0,0.0,stim_min_1,part_01,rhythm,2024-04-09,13-45-06,0,0,0,0
7,3.252,523.2511306,-17.5,0,0.0,stim_min_1,part_01,rhythm,2024-04-09,13-45-06,0,0,0,0
8,3.752,587.3295358,-17.5,0,0.0,stim_min_1,part_01,rhythm,2024-04-09,13-45-06,0,0,0,1
9,4.257,391.995436,-17.5,0,0.0,stim_min_1,part_01,rhythm,2024-04-09,13-45-06,0,0,0,0
10,4.754,523.2511306,-17.5,0,0.0,stim_min_1,part_01,rhythm,2024-04-09,13-45-06,0,0,0,1
11,5.003,493.8833013,-17.5,0,0.0,stim_min_1,part_01,rhythm,2024-04-09,13-45-06,0,0,0,0
12,5.5,523.2511306,-17.5,0,0.0,stim_min_1,part_01,rhythm,2024-04-09,13-45-06,0,0,0,0
13,5.75,587.3295358,-17.5,0,0.0,stim_min_1,part_01,rhythm,2024-04-09,13-45-06,0,0,0,1
14,6.013,349.2282314,-17.5,0,0.0,stim_min_1,part_01,rhythm,2024-04-09,13-45-06,0,0,0,0
15,6.263,391.995436,-17.5,0,0.0,stim_min_1,part_01,rhythm,2024-04-09,13-45-06,0,0,0,0
16,7.259,415.3046976,-17.5,0,0.0,stim_min_1,part_01,rhythm,2024-04-09,13-45-06,1,0,0,1
17,7.756,391.995436,-17.5,0,0.0,stim_min_1,part_01,rhythm,2024-04-09,13-45-06,0,0,0,0
