,time,frequencies,channel,answer,prec_time,stimulus,subject,condition,date,hour,visual_cue,boundary,loc_change,changable_notes
0,0.016,195.997718,-17.5,0,0.0,stim_min_5,sub07,melody,2024-03-01,09-19-59,0,0,0,0
1,0.765,311.1269837,-17.5,0,0.0,stim_min_5,sub07,melody,2024-03-01,09-19-59,0,0,0,0
2,1.015,622.2539674,-17.5,0,0.0,stim_min_5,sub07,melody,2024-03-01,09-19-59,0,0,0,1
3,1.265,415.3046976,-17.5,0,0.0,stim_min_5,sub07,melody,2024-03-01,09-19-59,0,0,0,0
4,1.5,493.8833013,-17.5,0,0.0,stim_min_5,sub07,melody,2024-03-01,09-19-59,0,0,0,0
5,1.766,261.6255653,-17.5,0,0.0,stim_min_5,sub07,melody,2024-03-01,09-19-59,0,0,0,0
6,2.016,415.3046976,1.0,0,0.0,stim_min_5,sub07,melody,2024-03-01,09-19-59,1,0,1,1
7,2.265,311.1269837,1.0,0,0.0,stim_min_5,sub07,melody,2024-03-01,09-19-59,0,0,0,0
8,2.515,415.3046976,1.0,1,2.656,stim_min_5,sub07,melody,2024-03-01,09-19-59,0,0,0,0
9,2.765,587.3295358,1.0,0,0.0,stim_min_5,sub07,melody,2024-03-01,09-19-59,0,0,0,0
10,3.262,415.3046976,1.0,0,0.0,stim_min_5,sub07,melody,2024-03-01,09-19-59,0,0,0,0
11,3.512,311.1269837,1.0,0,0.0,stim_min_5,sub07,melody,2024-03-01,09-19-59,0,0,0,0
12,3.762,391.995436,1.0,0,0.0,stim_min_5,sub07,melody,2024-03-01,09-19-59,0,0,0,0
13,4.012,493.8833013,1.0,0,0.0,stim_min_5,sub07,melody,2024-03-01,09-19-59,0,0,0,1
14,4.262,349.2282314,1.0,0,0.0,stim_min_5,sub07,melody,2024-03-01,09-19-59,0,0,0,0
15,4.508,523.2511306,1.0,0,0.0,stim_min_5,sub07,melody,2024-03-01,09-19-59,0,0,0,0
16,4.758,293.6647679,1.0,0,0.0,stim_min_5,sub07,melody,2024-03-01,09-19-59,0,0,0,0
17,5.008,587.3295358,1.0,0,0.0,stim_min_5,sub07,melody,2024-03-01,09-19-59,0,0,0,1
18,5.508,622.2539674,1.0,0,0.0,stim_min_5,sub07,melody,2024-03-01,09-19-59,0,0,0,0
19,6.254,523.2511306,1.0,0,0.0,stim_min_5,sub07,melody,2024-03-01,09-19-59,0,0,0,0
20,6.504,523.2511306,1.0,0,0.0,stim_min_5,sub07,melody,2024-03-01,09-19-59,0,0,0,0
21,6.753,587.3295358,1.0,0,0.0,stim_min_5,sub07,melody,2024-03-01,09-19-59,0,0,0,0
22,7.014,523.2511306,1.0,0,0.0,stim_min_5,sub07,melody,2024-03-01,09-19-59,0,0,0,1
23,8.014,523.2511306,17.5,0,0.0,stim_min_5,sub07,melody,2024-03-01,09-19-59,1,1,1,1
24,9.011,349.2282314,17.5,0,0.0,stim_min_5,sub07,melody,2024-03-01,09-19-59,0,0,0,1
25,10.007,493.8833013,17.5,0,0.0,stim_min_5,sub07,melody,2024-03-01,09-19-59,0,0,0,1
26,10.503,587.3295358,17.5,0,0.0,stim_min_5,sub07,melody,2024-03-01,09-19-59,0,0,0,0
27,11.005,349.2282314,17.5,0,0.0,stim_min_5,sub07,melody,2024-03-01,09-19-59,0,0,0,1
28,12.002,622.2539674,17.5,0,0.0,stim_min_5,sub07,melody,2024-03-01,09-19-59,0,0,0,1
29,12.514,523.2511306,17.5,0,0.0,stim_min_5,sub07,melody,2024-03-01,09-19-59,0,0,0,0
30,13.011,391.995436,17.5,0,0.0,stim_min_5,sub07,melody,2024-03-01,09-19-59,0,0,0,1
31,14.004,391.995436,17.5,0,0.0,stim_min_5,sub07,melody,2024-03-01,09-19-59,0,0,0,1
32,15.004,261.6255653,17.5,0,0.0,stim_min_5,sub07,melody,2024-03-01,09-19-59,0,0,0,1
33,16.0,311.1269837,1.0,1,16.731,stim_min_5,sub07,melody,2024-03-01,09-19-59,1,1,1,1
34,17.262,293.6647679,1.0,0,0.0,stim_min_5,sub07,melody,2024-03-01,09-19-59,0,0,0,1
35,17.512,622.2539674,1.0,0,0.0,stim_min_5,sub07,melody,2024-03-01,09-19-59,0,0,0,0
36,17.762,391.995436,1.0,0,0.0,stim_min_5,sub07,melody,2024-03-01,09-19-59,0,0,0,0
37,18.008,391.995436,1.0,0,0.0,stim_min_5,sub07,melody,2024-03-01,09-19-59,0,0,0,1
38,19.258,466.1637615,1.0,0,0.0,stim_min_5,sub07,melody,2024-03-01,09-19-59,0,0,0,1
39,19.505,523.2511306,1.0,0,0.0,stim_min_5,sub07,melody,2024-03-01,09-19-59,0,0,0,0
40,19.755,349.2282314,1.0,0,0.0,stim_min_5,sub07,melody,2024-03-01,09-19-59,0,0,0,0
41,20.005,246.9416506,-17.5,0,0.0,stim_min_5,sub07,melody,2024-03-01,09-19-59,0,0,1,1
42,20.251,391.995436,-17.5,0,0.0,stim_min_5,sub07,melody,2024-03-01,09-19-59,0,0,0,0
43,20.501,349.2282314,-17.5,0,0.0,stim_min_5,sub07,melody,2024-03-01,09-19-59,0,0,0,0
44,20.763,293.6647679,-17.5,0,0.0,stim_min_5,sub07,melody,2024-03-01,09-19-59,0,0,0,0
45,21.013,493.8833013,-17.5,0,0.0,stim_min_5,sub07,melody,2024-03-01,09-19-59,0,0,0,1
46,21.263,261.6255653,-17.5,0,0.0,stim_min_5,sub07,melody,2024-03-01,09-19-59,0,0,0,0
47,21.513,415.3046976,-17.5,0,0.0,stim_min_5,sub07,melody,2024-03-01,09-19-59,0,0,0,0
48,21.763,349.2282314,-17.5,0,0.0,stim_min_5,sub07,melody,2024-03-01,09-19-59,0,0,0,0
49,22.01,698.4564629,-17.5,0,0.0,stim_min_5,sub07,melody,2024-03-01,09-19-59,0,0,0,1
50,22.26,391.995436,-17.5,0,0.0,stim_min_5,sub07,melody,2024-03-01,09-19-59,0,0,0,0
51,22.51,233.0818808,-17.5,0,0.0,stim_min_5,sub07,melody,2024-03-01,09-19-59,0,0,0,0
52,22.76,391.995436,-17.5,0,0.0,stim_min_5,sub07,melody,2024-03-01,09-19-59,0,0,0,0
53,23.01,415.3046976,1.0,0,0.0,stim_min_5,sub07,melody,2024-03-01,09-19-59,0,0,1,1
54,23.26,493.8833013,1.0,0,0.0,stim_min_5,sub07,melody,2024-03-01,09-19-59,0,0,0,0
55,23.506,293.6647679,1.0,0,0.0,stim_min_5,sub07,melody,2024-03-01,09-19-59,0,0,0,0
56,23.756,261.6255653,1.0,0,0.0,stim_min_5,sub07,melody,2024-03-01,09-19-59,0,0,0,0
57,24.004,523.2511306,1.0,0,0.0,stim_min_5,sub07,melody,2024-03-01,09-19-59,0,1,0,1
58,24.503,523.2511306,1.0,0,0.0,stim_min_5,sub07,melody,2024-03-01,09-19-59,0,0,0,0
59,24.75,587.3295358,1.0,0,0.0,stim_min_5,sub07,melody,2024-03-01,09-19-59,0,0,0,0
60,25.0,349.2282314,1.0,0,0.0,stim_min_5,sub07,melody,2024-03-01,09-19-59,0,0,0,1
61,25.512,493.8833013,1.0,0,0.0,stim_min_5,sub07,melody,2024-03-01,09-19-59,0,0,0,0
62,25.762,698.4564629,1.0,0,0.0,stim_min_5,sub07,melody,2024-03-01,09-19-59,0,0,0,0
63,26.012,523.2511306,1.0,0,0.0,stim_min_5,sub07,melody,2024-03-01,09-19-59,0,0,0,1
64,26.508,293.6647679,1.0,0,0.0,stim_min_5,sub07,melody,2024-03-01,09-19-59,0,0,0,0
65,26.758,523.2511306,1.0,0,0.0,stim_min_5,sub07,melody,2024-03-01,09-19-59,0,0,0,0
66,27.008,523.2511306,17.5,0,0.0,stim_min_5,sub07,melody,2024-03-01,09-19-59,0,0,1,1
67,28.01,523.2511306,17.5,0,0.0,stim_min_5,sub07,melody,2024-03-01,09-19-59,0,0,0,1
68,28.509,391.995436,17.5,0,0.0,stim_min_5,sub07,melody,2024-03-01,09-19-59,0,0,0,0
69,28.759,391.995436,17.5,0,0.0,stim_min_5,sub07,melody,2024-03-01,09-19-59,0,0,0,0
70,29.006,246.9416506,17.5,0,0.0,stim_min_5,sub07,melody,2024-03-01,09-19-59,0,0,0,1
71,29.506,587.3295358,17.5,0,0.0,stim_min_5,sub07,melody,2024-03-01,09-19-59,0,0,0,0
72,29.756,261.6255653,17.5,0,0.0,stim_min_5,sub07,melody,2024-03-01,09-19-59,0,0,0,0
73,30.006,391.995436,17.5,0,0.0,stim_min_5,sub07,melody,2024-03-01,09-19-59,0,0,0,1
74,30.253,622.2539674,17.5,0,0.0,stim_min_5,sub07,melody,2024-03-01,09-19-59,0,0,0,0
75,30.502,261.6255653,17.5,0,0.0,stim_min_5,sub07,melody,2024-03-01,09-19-59,0,0,0,0
76,31.002,261.6255653,1.0,0,0.0,stim_min_5,sub07,melody,2024-03-01,09-19-59,0,0,1,1
77,32.014,391.995436,1.0,0,0.0,stim_min_5,sub07,melody,2024-03-01,09-19-59,1,1,0,1
78,33.011,830.6093952,1.0,1,33.105,stim_min_5,sub07,melody,2024-03-01,09-19-59,0,0,0,1
79,33.511,783.990872,1.0,0,0.0,stim_min_5,sub07,melody,2024-03-01,09-19-59,0,0,0,0
80,34.011,391.995436,1.0,0,0.0,stim_min_5,sub07,melody,2024-03-01,09-19-59,0,0,0,1
81,35.007,415.3046976,1.0,0,0.0,stim_min_5,sub07,melody,2024-03-01,09-19-59,0,0,0,1
82,35.507,311.1269837,1.0,0,0.0,stim_min_5,sub07,melody,2024-03-01,09-19-59,0,0,0,0
83,36.016,587.3295358,1.0,0,0.0,stim_min_5,sub07,melody,2024-03-01,09-19-59,0,0,0,1
84,37.015,311.1269837,1.0,0,0.0,stim_min_5,sub07,melody,2024-03-01,09-19-59,0,0,0,1
85,37.515,246.9416506,1.0,0,0.0,stim_min_5,sub07,melody,2024-03-01,09-19-59,0,0,0,0
86,38.015,293.6647679,1.0,0,0.0,stim_min_5,sub07,melody,2024-03-01,09-19-59,0,0,0,1
87,39.012,391.995436,1.0,0,0.0,stim_min_5,sub07,melody,2024-03-01,09-19-59,0,0,0,1
88,40.009,523.2511306,1.0,0,0.0,stim_min_5,sub07,melody,2024-03-01,09-19-59,1,1,0,1
89,40.758,523.2511306,1.0,0,0.0,stim_min_5,sub07,melody,2024-03-01,09-19-59,0,0,0,0
90,41.001,261.6255653,1.0,0,0.0,stim_min_5,sub07,melody,2024-03-01,09-19-59,0,0,0,1
91,41.251,195.997718,1.0,0,0.0,stim_min_5,sub07,melody,2024-03-01,09-19-59,0,0,0,0
92,41.502,587.3295358,1.0,0,0.0,stim_min_5,sub07,melody,2024-03-01,09-19-59,0,0,0,0
93,41.752,622.2539674,1.0,0,0.0,stim_min_5,sub07,melody,2024-03-01,09-19-59,0,0,0,0
94,42.002,523.2511306,1.0,0,0.0,stim_min_5,sub07,melody,2024-03-01,09-19-59,0,0,0,1
95,42.252,587.3295358,1.0,0,0.0,stim_min_5,sub07,melody,2024-03-01,09-19-59,0,0,0,0
96,42.515,587.3295358,1.0,0,0.0,stim_min_5,sub07,melody,2024-03-01,09-19-59,0,0,0,0
97,42.765,195.997718,1.0,0,0.0,stim_min_5,sub07,melody,2024-03-01,09-19-59,0,0,0,0
98,43.015,587.3295358,1.0,0,0.0,stim_min_5,sub07,melody,2024-03-01,09-19-59,0,0,0,1
99,43.265,349.2282314,1.0,0,0.0,stim_min_5,sub07,melody,2024-03-01,09-19-59,0,0,0,0
100,43.514,391.995436,1.0,0,0.0,stim_min_5,sub07,melody,2024-03-01,09-19-59,0,0,0,0
101,43.764,493.8833013,1.0,0,0.0,stim_min_5,sub07,melody,2024-03-01,09-19-59,0,0,0,0
102,44.011,261.6255653,1.0,0,0.0,stim_min_5,sub07,melody,2024-03-01,09-19-59,0,0,0,1
103,44.261,523.2511306,1.0,0,0.0,stim_min_5,sub07,melody,2024-03-01,09-19-59,0,0,0,0
104,44.511,587.3295358,1.0,0,0.0,stim_min_5,sub07,melody,2024-03-01,09-19-59,0,0,0,0
105,45.257,415.3046976,1.0,0,0.0,stim_min_5,sub07,melody,2024-03-01,09-19-59,0,0,0,0
106,45.507,587.3295358,1.0,0,0.0,stim_min_5,sub07,melody,2024-03-01,09-19-59,0,0,0,0
107,45.757,349.2282314,1.0,0,0.0,stim_min_5,sub07,melody,2024-03-01,09-19-59,0,0,0,0
108,46.003,293.6647679,1.0,0,0.0,stim_min_5,sub07,melody,2024-03-01,09-19-59,0,0,0,1
109,46.253,523.2511306,1.0,0,0.0,stim_min_5,sub07,melody,2024-03-01,09-19-59,0,0,0,0
110,46.378,523.2511306,1.0,0,0.0,stim_min_5,sub07,melody,2024-03-01,09-19-59,0,0,0,0
111,46.503,311.1269837,1.0,0,0.0,stim_min_5,sub07,melody,2024-03-01,09-19-59,0,0,0,0
112,46.765,523.2511306,1.0,0,0.0,stim_min_5,sub07,melody,2024-03-01,09-19-59,0,0,0,0
113,47.012,311.1269837,1.0,0,0.0,stim_min_5,sub07,melody,2024-03-01,09-19-59,0,0,0,1
114,47.511,523.2511306,1.0,0,0.0,stim_min_5,sub07,melody,2024-03-01,09-19-59,0,0,0,0
115,48.007,261.6255653,-17.5,1,48.648,stim_min_5,sub07,melody,2024-03-01,09-19-59,1,1,1,1
116,49.25,783.990872,-17.5,0,0.0,stim_min_5,sub07,melody,2024-03-01,09-19-59,0,0,0,1
117,49.504,261.6255653,-17.5,0,0.0,stim_min_5,sub07,melody,2024-03-01,09-19-59,0,0,0,0
118,49.754,207.6523488,-17.5,0,0.0,stim_min_5,sub07,melody,2024-03-01,09-19-59,0,0,0,0
119,50.0,349.2282314,-17.5,0,0.0,stim_min_5,sub07,melody,2024-03-01,09-19-59,0,0,0,1
120,50.253,207.6523488,-17.5,0,0.0,stim_min_5,sub07,melody,2024-03-01,09-19-59,0,0,0,0
121,50.503,293.6647679,-17.5,0,0.0,stim_min_5,sub07,melody,2024-03-01,09-19-59,0,0,0,0
122,50.765,391.995436,-17.5,0,0.0,stim_min_5,sub07,melody,2024-03-01,09-19-59,0,0,0,0
123,51.012,349.2282314,-17.5,0,0.0,stim_min_5,sub07,melody,2024-03-01,09-19-59,0,0,0,1
124,51.763,391.995436,-17.5,0,0.0,stim_min_5,sub07,melody,2024-03-01,09-19-59,0,0,0,0
125,52.009,523.2511306,-17.5,0,0.0,stim_min_5,sub07,melody,2024-03-01,09-19-59,0,0,0,1
126,52.759,349.2282314,-17.5,0,0.0,stim_min_5,sub07,melody,2024-03-01,09-19-59,0,0,0,0
127,53.009,391.995436,1.0,0,0.0,stim_min_5,sub07,melody,2024-03-01,09-19-59,1,0,1,1
128,53.259,391.995436,1.0,0,0.0,stim_min_5,sub07,melody,2024-03-01,09-19-59,0,0,0,0
129,53.505,293.6647679,1.0,1,53.63,stim_min_5,sub07,melody,2024-03-01,09-19-59,0,0,0,0
130,53.755,698.4564629,1.0,0,0.0,stim_min_5,sub07,melody,2024-03-01,09-19-59,0,0,0,0
131,54.005,311.1269837,1.0,0,0.0,stim_min_5,sub07,melody,2024-03-01,09-19-59,0,0,0,1
132,54.505,523.2511306,1.0,0,0.0,stim_min_5,sub07,melody,2024-03-01,09-19-59,0,0,0,0
133,54.751,622.2539674,1.0,0,0.0,stim_min_5,sub07,melody,2024-03-01,09-19-59,0,0,0,0
134,55.001,174.6141157,1.0,0,0.0,stim_min_5,sub07,melody,2024-03-01,09-19-59,0,0,0,1
135,56.013,391.995436,1.0,0,0.0,stim_min_5,sub07,melody,2024-03-01,09-19-59,0,1,0,1
136,57.012,415.3046976,1.0,0,0.0,stim_min_5,sub07,melody,2024-03-01,09-19-59,0,0,0,1
137,58.007,698.4564629,1.0,0,0.0,stim_min_5,sub07,melody,2024-03-01,09-19-59,0,0,0,1
138,59.503,311.1269837,17.5,0,0.0,stim_min_5,sub07,melody,2024-03-01,09-19-59,1,0,1,1
139,59.753,391.995436,17.5,0,0.0,stim_min_5,sub07,melody,2024-03-01,09-19-59,0,0,0,0
140,60.003,207.6523488,17.5,1,60.264,stim_min_5,sub07,melody,2024-03-01,09-19-59,0,0,0,1
141,61.0,391.995436,17.5,0,0.0,stim_min_5,sub07,melody,2024-03-01,09-19-59,1,0,0,1
142,62.008,493.8833013,1.0,0,0.0,stim_min_5,sub07,melody,2024-03-01,09-19-59,1,0,1,1
143,63.005,261.6255653,1.0,1,63.051,stim_min_5,sub07,melody,2024-03-01,09-19-59,0,0,0,0
144,63.254,391.995436,1.0,0,0.0,stim_min_5,sub07,melody,2024-03-01,09-19-59,0,0,0,0
145,63.504,349.2282314,1.0,0,0.0,stim_min_5,sub07,melody,2024-03-01,09-19-59,0,0,0,0
