,time,frequencies,channel,answer,prec_time,stimulus,subject,visual_cue,boundary,loc_change,changable_notes,duration
0,0.016,523.2511306,-17.5,0,0.0,stim_min_1_b,p09,0,0,0,0,0.235416667
1,0.266,493.8833013,-17.5,0,0.0,stim_min_1_b,p09,0,0,0,0,0.235416667
2,0.506,523.2511306,-17.5,0,0.0,stim_min_1_b,p09,0,0,0,0,0.472916667
3,1.005,391.995436,-17.5,0,0.0,stim_min_1_b,p09,0,0,0,1,0.472916667
4,1.505,415.3046976,-17.5,0,0.0,stim_min_1_b,p09,0,0,0,0,0.472916667
5,2.011,523.2511306,-17.5,0,0.0,stim_min_1_b,p09,0,0,0,1,0.235416667
6,2.258,493.8833013,-17.5,0,0.0,stim_min_1_b,p09,0,0,0,0,0.235416667
7,2.509,523.2511306,-17.5,0,0.0,stim_min_1_b,p09,0,0,0,0,0.472916667
8,3.009,587.3295358,1.0,0,0.0,stim_min_1_b,p09,0,0,1,1,0.472916667
9,3.51,391.995436,1.0,0,0.0,stim_min_1_b,p09,0,0,0,0,0.472916667
10,4.006,523.2511306,1.0,0,0.0,stim_min_1_b,p09,0,0,0,1,0.235416667
11,4.256,493.8833013,1.0,0,0.0,stim_min_1_b,p09,0,0,0,0,0.235416667
12,4.514,523.2511306,1.0,0,0.0,stim_min_1_b,p09,0,0,0,0,0.472916667
13,5.015,587.3295358,1.0,0,0.0,stim_min_1_b,p09,0,0,0,1,0.472916667
14,5.511,349.2282314,1.0,0,0.0,stim_min_1_b,p09,0,0,0,0,0.235416667
15,5.764,391.995436,1.0,0,0.0,stim_min_1_b,p09,0,0,0,0,0.235416667
16,6.011,415.3046976,1.0,0,0.0,stim_min_1_b,p09,0,0,0,1,0.235416667
17,6.261,391.995436,1.0,0,0.0,stim_min_1_b,p09,0,0,0,0,0.235416667
18,6.504,349.2282314,1.0,0,0.0,stim_min_1_b,p09,0,0,0,0,0.472916667
19,7.004,311.1269837,1.0,0,0.0,stim_min_1_b,p09,0,0,0,1,0.947916667
20,8.011,261.6255653,1.0,1,8.804,stim_min_1_b,p09,1,1,0,1,0.947916667
21,9.007,391.995436,17.5,0,0.0,stim_min_1_b,p09,0,0,1,1,1.422916667
22,10.512,415.3046976,17.5,0,0.0,stim_min_1_b,p09,0,0,0,0,0.472916667
