Column1,onset_sec,note,velocity,offset,duration,freq,boundary,changable_notes
194,29,72,80,29.23541667,0.235416667,523.2511306,0,1
196,29.25,69,80,29.48541667,0.235416667,440,0,0
198,29.5,67,80,29.73541667,0.235416667,391.995436,0,0
200,29.75,65,80,29.98541667,0.235416667,349.2282314,0,0
202,30,64,80,30.23541667,0.235416667,329.6275569,0,1
204,30.25,65,80,30.48541667,0.235416667,349.2282314,0,0
206,30.5,67,80,30.73541667,0.235416667,391.995436,0,0
208,30.75,69,80,30.98541667,0.235416667,440,0,0
210,31,71,80,31.47291667,0.472916667,493.8833013,0,1
212,31.5,72,80,31.97291667,0.472916667,523.2511306,0,0
214,32,72,80,32.47291667,0.472916667,523.2511306,1,1
216,32.5,71,80,32.73541667,0.235416667,493.8833013,0,0
218,32.75,69,80,32.98541667,0.235416667,440,0,0
220,33,67,80,33.47291667,0.472916667,391.995436,0,1
222,33.5,65,80,33.97291667,0.472916667,349.2282314,0,0
224,34,64,80,34.47291667,0.472916667,329.6275569,0,1
226,34.5,65,80,34.73541667,0.235416667,349.2282314,0,0
228,34.75,64,80,34.98541667,0.235416667,329.6275569,0,0
230,35,62,80,35.47291667,0.472916667,293.6647679,0,1
232,35.5,60,80,35.97291667,0.472916667,261.6255653,0,0
234,36,72,80,36.47291667,0.472916667,523.2511306,0,1
236,36.5,67,80,36.73541667,0.235416667,391.995436,0,0
238,36.75,65,80,36.98541667,0.235416667,349.2282314,0,0
240,37,64,80,37.47291667,0.472916667,329.6275569,0,1
242,37.5,62,80,37.97291667,0.472916667,293.6647679,0,0
244,38,60,80,38.47291667,0.472916667,261.6255653,0,1
246,38.5,59,80,38.73541667,0.235416667,246.9416506,0,0
248,38.75,62,80,38.98541667,0.235416667,293.6647679,0,0
250,39,60,80,39.94791667,0.947916667,261.6255653,0,1
252,40,64,80,40.23541667,0.235416667,329.6275569,1,1
254,40.25,65,80,40.48541667,0.235416667,349.2282314,0,0
256,40.5,67,80,40.97291667,0.472916667,391.995436,0,0
258,41,60,80,41.23541667,0.235416667,261.6255653,0,1
260,41.25,59,80,41.48541667,0.235416667,246.9416506,0,0
262,41.5,60,80,41.97291667,0.472916667,261.6255653,0,0
264,42,72,80,42.47291667,0.472916667,523.2511306,0,1
266,42.5,71,80,42.97291667,0.472916667,493.8833013,0,0
268,43,69,80,43.23541667,0.235416667,440,0,1
270,43.25,71,80,43.48541667,0.235416667,493.8833013,0,0
