Column1,onset_sec,note,velocity,offset,duration,freq,boundary,changable_notes
16,0,67,80,0.710416667,0.710416667,391.995436,0,0
18,0.75,72,80,0.985416667,0.235416667,523.2511306,0,0
20,1,68,80,1.710416667,0.710416667,415.3046976,0,1
22,1.75,68,80,1.985416667,0.235416667,415.3046976,0,0
24,2,67,80,2.710416667,0.710416667,391.995436,0,1
26,2.75,65,80,2.866666667,0.116666667,349.2282314,0,0
28,2.875,62,80,2.991666667,0.116666667,293.6647679,0,0
30,3,63,80,3.710416667,0.710416667,311.1269837,0,1
32,3.75,67,80,3.985416667,0.235416667,391.995436,0,0
34,4,67,80,4.710416667,0.710416667,391.995436,0,1
36,4.75,68,80,4.866666667,0.116666667,415.3046976,0,0
38,4.875,67,80,4.991666667,0.116666667,391.995436,0,0
40,5,65,80,5.354166667,0.354166667,349.2282314,0,1
42,5.375,63,80,5.491666667,0.116666667,311.1269837,0,0
44,5.5,62,80,5.854166667,0.354166667,293.6647679,0,0
46,5.875,60,80,5.991666667,0.116666667,261.6255653,0,0
48,6,59,80,6.354166667,0.354166667,246.9416506,0,1
50,6.375,57,80,6.491666667,0.116666667,220,0,0
52,6.5,55,80,6.854166667,0.354166667,195.997718,0,0
54,6.875,53,80,6.991666667,0.116666667,174.6141157,0,0
56,7,60,80,7.947916667,0.947916667,261.6255653,0,1
58,8,72,80,8.472916667,0.472916667,523.2511306,1,1
60,8.5,67,80,8.972916667,0.472916667,391.995436,0,0
62,9,72,80,9.472916667,0.472916667,523.2511306,0,1
64,9.5,67,80,9.972916667,0.472916667,391.995436,0,0
66,10,68,80,10.47291667,0.472916667,415.3046976,0,1
68,10.5,68,80,10.73541667,0.235416667,415.3046976,0,0
70,10.75,67,80,10.98541667,0.235416667,391.995436,0,0
72,11,65,80,11.47291667,0.472916667,349.2282314,0,1
74,11.5,68,80,11.97291667,0.472916667,415.3046976,0,0
76,12,67,80,12.47291667,0.472916667,391.995436,0,1
78,12.5,65,80,12.97291667,0.472916667,349.2282314,0,0
80,13,63,80,13.47291667,0.472916667,311.1269837,0,1
82,13.5,62,80,13.97291667,0.472916667,293.6647679,0,0
84,14,65,80,14.23541667,0.235416667,349.2282314,0,1
86,14.25,63,80,14.48541667,0.235416667,311.1269837,0,0
88,14.5,62,80,14.73541667,0.235416667,293.6647679,0,0
90,14.75,63,80,14.98541667,0.235416667,311.1269837,0,0
92,15,60,80,15.94791667,0.947916667,261.6255653,0,1
94,16,72,80,16.94791667,0.947916667,523.2511306,1,1
96,17,71,80,17.47291667,0.472916667,493.8833013,0,1
98,17.5,74,80,17.97291667,0.472916667,587.3295358,0,0
100,18,72,80,18.23541667,0.235416667,523.2511306,0,1
102,18.25,71,80,18.48541667,0.235416667,493.8833013,0,0
104,18.5,72,80,19.21041667,0.710416667,523.2511306,0,0
106,19.25,72,80,19.36666667,0.116666667,523.2511306,0,0
108,19.375,74,80,19.49166667,0.116666667,587.3295358,0,0
110,19.5,75,80,19.61666667,0.116666667,622.2539674,0,0
112,19.625,77,80,19.74166667,0.116666667,698.4564629,0,0
114,19.75,79,80,19.98541667,0.235416667,783.990872,0,0
116,20,80,80,20.47291667,0.472916667,830.6093952,0,1
118,20.5,77,80,20.97291667,0.472916667,698.4564629,0,0
120,21,74,80,21.47291667,0.472916667,587.3295358,0,1
122,21.5,72,80,21.97291667,0.472916667,523.2511306,0,0
124,22,71,80,22.47291667,0.472916667,493.8833013,0,1
126,22.5,69,80,22.73541667,0.235416667,440,0,0
128,22.75,67,80,22.98541667,0.235416667,391.995436,0,0
130,23,71,80,23.47291667,0.472916667,493.8833013,0,1
132,23.5,72,80,23.97291667,0.472916667,523.2511306,0,0
134,24,60,80,24.71041667,0.710416667,261.6255653,1,1
136,24.75,62,80,24.98541667,0.235416667,293.6647679,0,0
138,25,63,80,25.23541667,0.235416667,311.1269837,0,1
140,25.25,65,80,25.48541667,0.235416667,349.2282314,0,0
142,25.5,67,80,25.73541667,0.235416667,391.995436,0,0
144,25.75,68,80,25.98541667,0.235416667,415.3046976,0,0
146,26,59,80,26.23541667,0.235416667,246.9416506,0,1
148,26.25,68,80,26.48541667,0.235416667,415.3046976,0,0
150,26.5,67,80,26.73541667,0.235416667,391.995436,0,0
152,26.75,65,80,26.98541667,0.235416667,349.2282314,0,0
154,27,74,80,27.71041667,0.710416667,587.3295358,0,1
156,27.75,65,80,27.98541667,0.235416667,349.2282314,0,0
158,28,65,80,28.23541667,0.235416667,349.2282314,0,1
160,28.25,59,80,28.48541667,0.235416667,246.9416506,0,0
162,28.5,60,80,28.73541667,0.235416667,261.6255653,0,0
164,28.75,55,80,28.98541667,0.235416667,195.997718,0,0
166,29,56,80,29.23541667,0.235416667,207.6523488,0,1
168,29.25,60,80,29.48541667,0.235416667,261.6255653,0,0
170,29.5,63,80,29.73541667,0.235416667,311.1269837,0,0
172,29.75,65,80,29.98541667,0.235416667,349.2282314,0,0
174,30,59,80,30.23541667,0.235416667,246.9416506,0,1
176,30.25,55,80,30.48541667,0.235416667,195.997718,0,0
178,30.5,59,80,30.73541667,0.235416667,246.9416506,0,0
180,30.75,62,80,30.98541667,0.235416667,293.6647679,0,0
182,31,60,80,31.47291667,0.472916667,261.6255653,0,1
184,31.5,60,80,31.97291667,0.472916667,261.6255653,0,0
186,32,67,80,32.47291667,0.472916667,391.995436,1,1
188,32.5,68,80,32.73541667,0.235416667,415.3046976,0,0
190,32.75,67,80,32.98541667,0.235416667,391.995436,0,0
192,33,65,80,33.23541667,0.235416667,349.2282314,0,1
194,33.25,63,80,33.48541667,0.235416667,311.1269837,0,0
196,33.5,62,80,33.73541667,0.235416667,293.6647679,0,0
198,33.75,60,80,33.98541667,0.235416667,261.6255653,0,0
200,34,60,80,34.23541667,0.235416667,261.6255653,0,1
202,34.25,59,80,34.48541667,0.235416667,246.9416506,0,0
204,34.5,60,80,34.73541667,0.235416667,261.6255653,0,0
206,34.75,62,80,34.98541667,0.235416667,293.6647679,0,0
208,35,67,80,35.47291667,0.472916667,391.995436,0,1
210,35.5,68,80,35.73541667,0.235416667,415.3046976,0,0
212,35.75,65,80,35.98541667,0.235416667,349.2282314,0,0
214,36,63,80,36.23541667,0.235416667,311.1269837,0,1
216,36.25,67,80,36.48541667,0.235416667,391.995436,0,0
218,36.5,72,80,36.73541667,0.235416667,523.2511306,0,0
220,36.75,63,80,36.98541667,0.235416667,311.1269837,0,0
222,37,62,80,37.47291667,0.472916667,293.6647679,0,1
224,37.5,71,80,37.97291667,0.472916667,493.8833013,0,0
226,38,72,80,38.71041667,0.710416667,523.2511306,0,1
228,38.75,74,80,38.98541667,0.235416667,587.3295358,0,0
230,39,75,80,39.23541667,0.235416667,622.2539674,0,1
232,39.25,74,80,39.48541667,0.235416667,587.3295358,0,0
234,39.5,72,80,39.97291667,0.472916667,523.2511306,0,0
236,40,60,80,41.18541667,1.185416667,261.6255653,1,1
238,41.25,55,80,41.48541667,0.235416667,195.997718,0,0
240,41.5,57,80,41.73541667,0.235416667,220,0,0
242,41.75,59,80,41.98541667,0.235416667,246.9416506,0,0
244,42,60,80,42.23541667,0.235416667,261.6255653,0,1
246,42.25,62,80,42.48541667,0.235416667,293.6647679,0,0
248,42.5,63,80,42.73541667,0.235416667,311.1269837,0,0
250,42.75,65,80,42.98541667,0.235416667,349.2282314,0,0
252,43,63,80,43.23541667,0.235416667,311.1269837,0,1
254,43.25,62,80,43.48541667,0.235416667,293.6647679,0,0
256,43.5,63,80,43.73541667,0.235416667,311.1269837,0,0
258,43.75,60,80,43.98541667,0.235416667,261.6255653,0,0
260,44,63,80,44.47291667,0.472916667,311.1269837,0,1
262,44.5,68,80,45.44791667,0.947916667,415.3046976,0,1
264,45.5,67,80,45.97291667,0.472916667,391.995436,0,1
266,46,65,80,46.47291667,0.472916667,349.2282314,0,1
268,46.5,63,80,46.73541667,0.235416667,311.1269837,0,0
270,46.75,62,80,46.98541667,0.235416667,293.6647679,0,0
272,47,63,80,47.47291667,0.472916667,311.1269837,0,1
274,47.5,60,80,47.97291667,0.472916667,261.6255653,0,0
276,48,60,80,48.47291667,0.472916667,261.6255653,1,1
278,48.5,72,80,48.97291667,0.472916667,523.2511306,0,0
280,49,74,80,49.23541667,0.235416667,587.3295358,0,1
282,49.25,72,80,49.48541667,0.235416667,523.2511306,0,0
284,49.5,70,80,49.73541667,0.235416667,466.1637615,0,0
286,49.75,68,80,49.98541667,0.235416667,415.3046976,0,0
288,50,70,80,50.71041667,0.710416667,466.1637615,0,1
290,50.75,65,80,50.98541667,0.235416667,349.2282314,0,0
292,51,67,80,51.71041667,0.710416667,391.995436,0,1
294,51.75,62,80,51.98541667,0.235416667,293.6647679,0,0
296,52,63,80,52.47291667,0.472916667,311.1269837,0,1
298,52.5,60,80,52.73541667,0.235416667,261.6255653,0,0
300,52.75,58,80,52.98541667,0.235416667,233.0818808,0,0
302,53,56,80,53.23541667,0.235416667,207.6523488,0,1
304,53.25,55,80,53.48541667,0.235416667,195.997718,0,0
306,53.5,56,80,54.21041667,0.710416667,207.6523488,0,0
308,54.25,59,80,54.48541667,0.235416667,246.9416506,0,0
310,54.5,60,80,55.92291667,1.422916667,261.6255653,0,0
312,56,74,80,56.94791667,0.947916667,587.3295358,1,1
314,57,72,80,57.47291667,0.472916667,523.2511306,0,1
316,57.5,71,80,57.97291667,0.472916667,493.8833013,0,0
318,58,72,80,58.47291667,0.472916667,523.2511306,0,1
320,58.5,67,80,58.97291667,0.472916667,391.995436,0,0
322,59,68,80,59.94791667,0.947916667,415.3046976,0,1
324,60,70,80,60.47291667,0.472916667,466.1637615,0,1
326,60.5,65,80,60.97291667,0.472916667,349.2282314,0,0
328,61,67,80,61.94791667,0.947916667,391.995436,0,1
330,62,63,80,62.47291667,0.472916667,311.1269837,0,1
332,62.5,59,80,62.97291667,0.472916667,246.9416506,0,0
334,63,60,80,63.94791667,0.947916667,261.6255653,0,0
