Column1,onset_sec,note,velocity,offset,duration,freq,boundary,changable_notes
192,27.75,79,80,27.98541667,0.235416667,783.990872,0,0
194,28,80,80,28.71041667,0.710416667,830.6093952,0,1
196,28.75,79,80,28.98541667,0.235416667,783.990872,0,0
198,29,77,80,29.23541667,0.235416667,698.4564629,0,1
200,29.25,75,80,29.48541667,0.235416667,622.2539674,0,0
202,29.5,74,80,29.73541667,0.235416667,587.3295358,0,0
204,29.75,72,80,29.98541667,0.235416667,523.2511306,0,0
206,30,71,80,30.23541667,0.235416667,493.8833013,0,1
208,30.25,69,80,30.48541667,0.235416667,440,0,0
210,30.5,71,80,30.73541667,0.235416667,493.8833013,0,0
212,30.75,72,80,30.98541667,0.235416667,523.2511306,0,0
214,31,74,80,31.47291667,0.472916667,587.3295358,0,1
216,31.5,72,80,31.97291667,0.472916667,523.2511306,0,0
218,32,72,80,32.71041667,0.710416667,523.2511306,1,1
220,32.75,74,80,32.98541667,0.235416667,587.3295358,0,0
222,33,75,80,33.23541667,0.235416667,622.2539674,0,1
224,33.25,72,80,33.48541667,0.235416667,523.2511306,0,0
226,33.5,77,80,33.73541667,0.235416667,698.4564629,0,0
228,33.75,72,80,33.98541667,0.235416667,523.2511306,0,0
230,34,79,80,34.47291667,0.472916667,783.990872,0,1
232,34.5,72,80,35.21041667,0.710416667,523.2511306,0,0
234,35.25,72,80,35.48541667,0.235416667,523.2511306,0,0
236,35.5,77,80,35.73541667,0.235416667,698.4564629,0,0
238,35.75,75,80,35.98541667,0.235416667,622.2539674,0,0
240,36,80,80,36.23541667,0.235416667,830.6093952,0,1
242,36.25,74,80,36.48541667,0.235416667,587.3295358,0,0
244,36.5,83,80,36.73541667,0.235416667,987.7666025,0,0
246,36.75,84,80,36.98541667,0.235416667,1046.502261,0,0
248,37,74,80,37.23541667,0.235416667,587.3295358,0,1
250,37.25,80,80,37.48541667,0.235416667,830.6093952,0,0
252,37.5,79,80,37.73541667,0.235416667,783.990872,0,0
254,37.75,77,80,37.98541667,0.235416667,698.4564629,0,0
256,38,75,80,38.23541667,0.235416667,622.2539674,0,1
258,38.25,79,80,38.48541667,0.235416667,783.990872,0,0
