Column1,onset_sec,offset,midi_pitch,duration,freq,boundary,changable_note
208,53.5,53.97291667,63,0.472916667,311.1269837,0,0
210,54,54.47291667,59,0.472916667,246.9416506,0,1
212,54.5,55.92291667,60,1.422916667,261.6255653,0,0
214,56,56.15625,60,0.15625,261.6255653,1,1
216,56.16666667,56.32291667,62,0.15625,293.6647679,0,0
218,56.33333333,56.48958333,63,0.15625,311.1269837,0,0
220,56.5,56.65625,65,0.15625,349.2282314,0,0
222,56.66666667,56.82291667,63,0.15625,311.1269837,0,0
224,56.83333333,56.98958333,62,0.15625,293.6647679,0,0
226,57,57.15625,63,0.15625,311.1269837,0,1
228,57.16666667,57.32291667,65,0.15625,349.2282314,0,0
230,57.33333333,57.48958333,67,0.15625,391.995436,0,0
232,57.5,57.65625,68,0.15625,415.3046976,0,0
234,57.66666667,57.82291667,67,0.15625,391.995436,0,0
236,57.83333333,57.98958333,65,0.15625,349.2282314,0,0
238,58,58.47291667,67,0.472916667,391.995436,0,1
240,58.5,58.97291667,72,0.472916667,523.2511306,0,0
242,59,59.47291667,71,0.472916667,493.8833013,0,1
244,59.5,59.97291667,70,0.472916667,466.1637615,0,0
246,60,60.47291667,69,0.472916667,440,0,1
248,60.5,60.97291667,68,0.472916667,415.3046976,0,0
250,61,61.47291667,67,0.472916667,391.995436,0,1
252,61.5,61.97291667,65,0.472916667,349.2282314,0,0
254,62,62.31458333,65,0.314583333,349.2282314,0,1
256,62.33333333,62.64791667,63,0.314583333,311.1269837,0,0
258,62.66666667,62.98125,62,0.314583333,293.6647679,0,0
260,63,63.94791667,60,0.947916667,261.6255653,0,0
