Column1,onset_sec,note,velocity,offset,duration,freq,boundary,changable_notes
196,50.5,65,80,50.97291667,0.472916667,349.2282314,0,0
198,51,63,80,51.23541667,0.235416667,311.1269837,0,1
200,51.25,62,80,51.48541667,0.235416667,293.6647679,0,0
202,51.5,63,80,52.44791667,0.947916667,311.1269837,0,0
204,52.5,65,80,52.73541667,0.235416667,349.2282314,0,0
206,52.75,63,80,52.98541667,0.235416667,311.1269837,0,0
208,53,62,80,53.47291667,0.472916667,293.6647679,0,1
210,53.5,63,80,53.97291667,0.472916667,311.1269837,0,0
212,54,60,80,54.47291667,0.472916667,261.6255653,0,1
214,54.5,59,80,55.44791667,0.947916667,246.9416506,0,0
216,55.5,60,80,55.97291667,0.472916667,261.6255653,0,0
218,56,60,80,56.15625,0.15625,261.6255653,1,1
220,56.16666667,62,80,56.32291667,0.15625,293.6647679,0,0
222,56.33333333,63,80,56.48958333,0.15625,311.1269837,0,0
224,56.5,65,80,56.65625,0.15625,349.2282314,0,0
226,56.66666667,63,80,56.82291667,0.15625,311.1269837,0,0
228,56.83333333,62,80,56.98958333,0.15625,293.6647679,0,0
230,57,63,80,57.15625,0.15625,311.1269837,0,1
232,57.16666667,65,80,57.32291667,0.15625,349.2282314,0,0
234,57.33333333,67,80,57.48958333,0.15625,391.995436,0,0
236,57.5,68,80,57.65625,0.15625,415.3046976,0,0
238,57.66666667,67,80,57.82291667,0.15625,391.995436,0,0
240,57.83333333,65,80,57.98958333,0.15625,349.2282314,0,0
242,58,67,80,58.47291667,0.472916667,391.995436,0,1
244,58.5,72,80,58.97291667,0.472916667,523.2511306,0,0
246,59,71,80,59.47291667,0.472916667,493.8833013,0,1
248,59.5,70,80,59.97291667,0.472916667,466.1637615,0,0
250,60,69,80,60.47291667,0.472916667,440,0,1
252,60.5,68,80,60.97291667,0.472916667,415.3046976,0,0
254,61,67,80,61.47291667,0.472916667,391.995436,0,1
256,61.5,65,80,61.97291667,0.472916667,349.2282314,0,0
258,62,65,80,62.31458333,0.314583333,349.2282314,0,1
260,62.33333333,63,80,62.64791667,0.314583333,311.1269837,0,0
262,62.66666667,62,80,62.98125,0.314583333,293.6647679,0,0
264,63,60,80,63.94791667,0.947916667,261.6255653,0,0
