Column1,onset_sec,note,velocity,offset,duration,freq,boundary,changable_notes
16,0,72,80,0.235416667,0.235416667,523.2511306,0,0
18,0.25,60,80,0.485416667,0.235416667,261.6255653,0,0
20,0.5,64,80,0.735416667,0.235416667,329.6275569,0,0
22,0.75,67,80,0.985416667,0.235416667,391.995436,0,0
24,1,72,80,1.235416667,0.235416667,523.2511306,0,1
26,1.25,76,80,1.485416667,0.235416667,659.2551138,0,0
28,1.5,79,80,1.735416667,0.235416667,783.990872,0,0
30,1.75,84,80,2.222916667,0.472916667,1046.502261,0,0
32,2.25,84,80,2.485416667,0.235416667,1046.502261,0,0
34,2.5,83,80,2.735416667,0.235416667,987.7666025,0,0
36,2.75,81,80,2.985416667,0.235416667,880,0,0
38,3,83,80,3.235416667,0.235416667,987.7666025,0,1
40,3.25,86,80,3.485416667,0.235416667,1174.659072,0,0
42,3.5,79,80,3.735416667,0.235416667,783.990872,0,0
44,3.75,81,80,3.985416667,0.235416667,880,0,0
46,4,82,80,4.235416667,0.235416667,932.327523,0,1
48,4.25,79,80,4.485416667,0.235416667,783.990872,0,0
50,4.5,76,80,4.735416667,0.235416667,659.2551138,0,0
52,4.75,72,80,4.985416667,0.235416667,523.2511306,0,0
54,5,69,80,5.235416667,0.235416667,440,0,1
56,5.25,72,80,5.485416667,0.235416667,523.2511306,0,0
58,5.5,77,80,5.735416667,0.235416667,698.4564629,0,0
60,5.75,69,80,5.985416667,0.235416667,440,0,0
62,6,72,80,6.235416667,0.235416667,523.2511306,0,1
64,6.25,77,80,6.485416667,0.235416667,698.4564629,0,0
66,6.5,76,80,6.735416667,0.235416667,659.2551138,0,0
68,6.75,74,80,6.985416667,0.235416667,587.3295358,0,0
70,7,72,80,7.235416667,0.235416667,523.2511306,0,1
72,7.25,74,80,7.485416667,0.235416667,587.3295358,0,0
74,7.5,72,80,7.972916667,0.472916667,523.2511306,0,0
76,8,60,80,8.472916667,0.472916667,261.6255653,1,1
78,8.5,59,80,8.972916667,0.472916667,246.9416506,0,0
80,9,62,80,9.472916667,0.472916667,293.6647679,0,1
82,9.5,60,80,9.972916667,0.472916667,261.6255653,0,0
84,10,64,80,10.47291667,0.472916667,329.6275569,0,1
86,10.5,62,80,10.97291667,0.472916667,293.6647679,0,0
88,11,65,80,11.47291667,0.472916667,349.2282314,0,1
90,11.5,64,80,11.97291667,0.472916667,329.6275569,0,0
92,12,72,80,12.94791667,0.947916667,523.2511306,0,1
94,13,67,80,13.94791667,0.947916667,391.995436,0,1
96,14,64,80,14.47291667,0.472916667,329.6275569,0,1
98,14.5,67,80,14.97291667,0.472916667,391.995436,0,0
100,15,72,80,15.94791667,0.947916667,523.2511306,0,1
102,16,64,80,16.47291667,0.472916667,329.6275569,1,1
104,16.5,65,80,16.97291667,0.472916667,349.2282314,0,0
106,17,64,80,17.47291667,0.472916667,329.6275569,0,1
108,17.5,62,80,17.97291667,0.472916667,293.6647679,0,0
110,18,64,80,18.47291667,0.472916667,329.6275569,0,1
112,18.5,57,80,19.44791667,0.947916667,220,0,1
114,19.5,56,80,19.97291667,0.472916667,207.6523488,0,1
116,20,57,80,20.47291667,0.472916667,220,0,1
118,20.5,65,80,20.97291667,0.472916667,349.2282314,0,0
120,21,64,80,21.47291667,0.472916667,329.6275569,0,1
122,21.5,62,80,21.97291667,0.472916667,293.6647679,0,0
124,22,64,80,22.47291667,0.472916667,329.6275569,0,1
126,22.5,59,80,23.44791667,0.947916667,246.9416506,0,1
128,23.5,60,80,23.97291667,0.472916667,261.6255653,0,1
130,24,67,80,24.47291667,0.472916667,391.995436,1,1
132,24.5,67,80,24.97291667,0.472916667,391.995436,0,0
134,25,70,80,25.23541667,0.235416667,466.1637615,0,1
136,25.25,69,80,25.48541667,0.235416667,440,0,0
138,25.5,67,80,25.73541667,0.235416667,391.995436,0,0
140,25.75,65,80,25.98541667,0.235416667,349.2282314,0,0
142,26,67,80,26.47291667,0.472916667,391.995436,0,1
144,26.5,72,80,26.73541667,0.235416667,523.2511306,0,0
146,26.75,71,80,26.98541667,0.235416667,493.8833013,0,0
148,27,72,80,27.47291667,0.472916667,523.2511306,0,1
150,27.5,67,80,27.97291667,0.472916667,391.995436,0,0
152,28,69,80,28.23541667,0.235416667,440,0,1
154,28.25,65,80,28.48541667,0.235416667,349.2282314,0,0
156,28.5,64,80,28.73541667,0.235416667,329.6275569,0,0
158,28.75,65,80,28.98541667,0.235416667,349.2282314,0,0
160,29,67,80,29.23541667,0.235416667,391.995436,0,1
162,29.25,65,80,29.48541667,0.235416667,349.2282314,0,0
164,29.5,64,80,29.73541667,0.235416667,329.6275569,0,0
166,29.75,62,80,29.98541667,0.235416667,293.6647679,0,0
168,30,65,80,30.23541667,0.235416667,349.2282314,0,1
170,30.25,64,80,30.48541667,0.235416667,329.6275569,0,0
172,30.5,62,80,30.73541667,0.235416667,293.6647679,0,0
174,30.75,64,80,30.98541667,0.235416667,329.6275569,0,0
176,31,60,80,31.94791667,0.947916667,261.6255653,0,1
178,32,72,80,32.59166667,0.591666667,523.2511306,1,1
180,32.625,72,80,32.74166667,0.116666667,523.2511306,0,0
182,32.75,71,80,32.86666667,0.116666667,493.8833013,0,0
184,32.875,69,80,32.99166667,0.116666667,440,0,0
186,33,67,80,33.23541667,0.235416667,391.995436,0,1
188,33.25,69,80,33.48541667,0.235416667,440,0,0
190,33.5,67,80,33.73541667,0.235416667,391.995436,0,0
192,33.75,65,80,33.98541667,0.235416667,349.2282314,0,0
194,34,64,80,34.15625,0.15625,329.6275569,0,1
196,34.16666667,65,80,34.32291667,0.15625,349.2282314,0,0
198,34.33333333,67,80,34.48958333,0.15625,391.995436,0,0
200,34.5,64,80,34.65625,0.15625,329.6275569,0,0
202,34.66666667,65,80,34.82291667,0.15625,349.2282314,0,0
204,34.83333333,67,80,34.98958333,0.15625,391.995436,0,0
206,35,60,80,35.15625,0.15625,261.6255653,0,1
208,35.16666667,62,80,35.32291667,0.15625,293.6647679,0,0
210,35.33333333,64,80,35.48958333,0.15625,329.6275569,0,0
212,35.5,60,80,35.65625,0.15625,261.6255653,0,0
214,35.66666667,62,80,35.82291667,0.15625,293.6647679,0,0
216,35.83333333,64,80,35.98958333,0.15625,329.6275569,0,0
218,36,55,80,36.47291667,0.472916667,195.997718,0,1
220,36.5,60,80,36.97291667,0.472916667,261.6255653,0,0
222,37,60,80,37.71041667,0.710416667,261.6255653,0,1
224,37.75,59,80,37.86666667,0.116666667,246.9416506,0,0
226,37.875,60,80,37.99166667,0.116666667,261.6255653,0,0
228,38,62,80,38.47291667,0.472916667,293.6647679,0,1
230,38.5,62,80,38.97291667,0.472916667,293.6647679,0,0
232,39,60,80,40.18541667,1.185416667,261.6255653,0,1
234,40.25,67,80,40.48541667,0.235416667,391.995436,1,1
236,40.5,69,80,40.73541667,0.235416667,440,0,0
238,40.75,71,80,40.98541667,0.235416667,493.8833013,0,0
240,41,72,80,41.23541667,0.235416667,523.2511306,0,1
242,41.25,74,80,41.48541667,0.235416667,587.3295358,0,0
244,41.5,76,80,41.73541667,0.235416667,659.2551138,0,0
246,41.75,72,80,41.98541667,0.235416667,523.2511306,0,0
248,42,77,80,42.23541667,0.235416667,698.4564629,0,1
250,42.25,79,80,42.48541667,0.235416667,783.990872,0,0
252,42.5,77,80,42.73541667,0.235416667,698.4564629,0,0
254,42.75,76,80,42.98541667,0.235416667,659.2551138,0,0
256,43,74,80,43.23541667,0.235416667,587.3295358,0,1
258,43.25,79,80,43.48541667,0.235416667,783.990872,0,0
260,43.5,77,80,43.73541667,0.235416667,698.4564629,0,0
262,43.75,79,80,43.98541667,0.235416667,783.990872,0,0
264,44,76,80,44.47291667,0.472916667,659.2551138,0,1
266,44.5,72,80,44.97291667,0.472916667,523.2511306,0,0
268,45,72,80,45.71041667,0.710416667,523.2511306,0,1
270,45.75,72,80,45.98541667,0.235416667,523.2511306,0,0
272,46,72,80,46.71041667,0.710416667,523.2511306,0,1
274,46.75,74,80,46.98541667,0.235416667,587.3295358,0,0
276,47,72,80,47.94791667,0.947916667,523.2511306,0,1
278,48,64,80,48.47291667,0.472916667,329.6275569,1,1
280,48.5,64,80,48.97291667,0.472916667,329.6275569,0,0
282,49,64,80,49.71041667,0.710416667,329.6275569,0,1
284,49.75,62,80,49.86666667,0.116666667,293.6647679,0,0
286,49.875,64,80,49.99166667,0.116666667,329.6275569,0,0
288,50,65,80,50.47291667,0.472916667,349.2282314,0,1
290,50.5,64,80,50.97291667,0.472916667,329.6275569,0,0
292,51,62,80,51.94791667,0.947916667,293.6647679,0,1
294,52,62,80,52.47291667,0.472916667,293.6647679,0,1
296,52.5,62,80,52.97291667,0.472916667,293.6647679,0,0
298,53,62,80,53.71041667,0.710416667,293.6647679,0,1
300,53.75,60,80,53.86666667,0.116666667,261.6255653,0,0
302,53.875,62,80,53.99166667,0.116666667,293.6647679,0,0
304,54,64,80,54.23541667,0.235416667,329.6275569,0,1
306,54.25,60,80,54.48541667,0.235416667,261.6255653,0,0
308,54.5,62,80,54.73541667,0.235416667,293.6647679,0,0
310,54.75,59,80,54.98541667,0.235416667,246.9416506,0,0
312,55,60,80,55.94791667,0.947916667,261.6255653,0,1
314,56,67,80,56.94791667,0.947916667,391.995436,1,1
316,57,69,80,57.47291667,0.472916667,440,0,1
318,57.5,67,80,57.73541667,0.235416667,391.995436,0,0
320,57.75,65,80,57.98541667,0.235416667,349.2282314,0,0
322,58,64,80,58.47291667,0.472916667,329.6275569,0,1
324,58.5,65,80,58.97291667,0.472916667,349.2282314,0,0
326,59,67,80,59.94791667,0.947916667,391.995436,0,1
328,60,62,80,60.47291667,0.472916667,293.6647679,0,1
330,60.5,64,80,60.97291667,0.472916667,329.6275569,0,0
