,time,frequencies,channel,answer,prec_time,stimulus,subject,visual_cue,boundary,loc_change,changable_notes,duration
0,0.016,261.6255653,-17.5,0,0.0,stim_maj_2_b,p11,0,0,0,0,0.472916667
1,0.512,440.0,-17.5,0,0.0,stim_maj_2_b,p11,0,0,0,0,0.947916667
2,1.509,391.995436,-17.5,0,0.0,stim_maj_2_b,p11,0,0,0,0,0.472916667
3,2.009,349.2282314,-17.5,0,0.0,stim_maj_2_b,p11,1,0,0,1,0.472916667
4,2.506,349.2282314,-17.5,0,0.0,stim_maj_2_b,p11,0,0,0,0,0.235416667
5,2.756,329.6275569,-17.5,0,0.0,stim_maj_2_b,p11,0,0,0,0,0.235416667
6,3.005,349.2282314,-17.5,0,0.0,stim_maj_2_b,p11,0,0,0,1,0.472916667
7,3.521,440.0,-17.5,0,0.0,stim_maj_2_b,p11,0,0,0,0,0.472916667
8,4.005,293.6647679,-17.5,0,0.0,stim_maj_2_b,p11,0,0,0,1,0.472916667
9,4.518,391.995436,-17.5,0,0.0,stim_maj_2_b,p11,0,0,0,0,0.947916667
10,5.502,349.2282314,-17.5,0,0.0,stim_maj_2_b,p11,0,0,0,0,0.472916667
11,6.002,329.6275569,-17.5,0,0.0,stim_maj_2_b,p11,0,0,0,1,0.472916667
12,6.502,329.6275569,-17.5,0,0.0,stim_maj_2_b,p11,0,0,0,0,0.235416667
13,6.763,293.6647679,-17.5,0,0.0,stim_maj_2_b,p11,0,0,0,0,0.235416667
14,7.013,329.6275569,-17.5,0,0.0,stim_maj_2_b,p11,0,0,0,1,0.472916667
15,7.51,261.6255653,-17.5,0,0.0,stim_maj_2_b,p11,0,0,0,0,0.947916667
16,8.523,391.995436,-17.5,0,0.0,stim_maj_2_b,p11,0,1,0,1,0.472916667
17,9.004,329.6275569,-17.5,0,0.0,stim_maj_2_b,p11,0,0,0,0,0.472916667
18,9.5,440.0,-17.5,0,0.0,stim_maj_2_b,p11,0,0,0,0,0.472916667
19,10.0,293.6647679,-17.5,0,0.0,stim_maj_2_b,p11,0,0,0,1,0.472916667
20,10.5,329.6275569,-17.5,0,0.0,stim_maj_2_b,p11,0,0,0,0,0.235416667
21,10.763,349.2282314,-17.5,0,0.0,stim_maj_2_b,p11,0,0,0,0,0.235416667
22,11.013,391.995436,1.0,0,0.0,stim_maj_2_b,p11,1,0,1,1,0.472916667
23,11.511,195.997718,1.0,1,11.604,stim_maj_2_b,p11,0,0,0,0,0.472916667
24,12.007,261.6255653,1.0,0,0.0,stim_maj_2_b,p11,0,0,0,1,0.472916667
25,12.52,293.6647679,1.0,0,0.0,stim_maj_2_b,p11,0,0,0,0,0.235416667
26,12.754,329.6275569,1.0,0,0.0,stim_maj_2_b,p11,0,0,0,0,0.235416667
27,13.002,349.2282314,1.0,0,0.0,stim_maj_2_b,p11,1,0,0,1,1.185416667
28,14.264,391.995436,1.0,0,0.0,stim_maj_2_b,p11,0,0,0,0,0.235416667
29,14.519,329.6275569,1.0,0,0.0,stim_maj_2_b,p11,0,0,0,0,0.235416667
30,14.761,349.2282314,1.0,0,0.0,stim_maj_2_b,p11,0,0,0,0,0.235416667
31,15.008,293.6647679,1.0,0,0.0,stim_maj_2_b,p11,0,0,0,1,0.472916667
32,15.524,261.6255653,1.0,0,0.0,stim_maj_2_b,p11,0,0,0,0,0.947916667
33,16.505,261.6255653,17.5,0,0.0,stim_maj_2_b,p11,1,1,1,0,0.235416667
34,16.755,293.6647679,17.5,0,0.0,stim_maj_2_b,p11,0,0,0,0,0.235416667
35,17.002,329.6275569,17.5,1,17.143,stim_maj_2_b,p11,0,0,0,1,0.235416667
36,17.252,293.6647679,17.5,0,0.0,stim_maj_2_b,p11,0,0,0,0,0.235416667
37,17.515,261.6255653,17.5,0,0.0,stim_maj_2_b,p11,0,0,0,0,0.235416667
38,17.765,329.6275569,17.5,0,0.0,stim_maj_2_b,p11,0,0,0,0,0.235416667
39,18.012,293.6647679,17.5,0,0.0,stim_maj_2_b,p11,0,0,0,1,0.235416667
40,18.262,349.2282314,17.5,0,0.0,stim_maj_2_b,p11,0,0,0,0,0.235416667
41,18.512,329.6275569,17.5,0,0.0,stim_maj_2_b,p11,0,0,0,0,0.710416667
42,19.254,391.995436,17.5,0,0.0,stim_maj_2_b,p11,0,0,0,0,0.235416667
43,19.504,349.2282314,17.5,0,0.0,stim_maj_2_b,p11,0,0,0,0,0.710416667
44,20.25,440.0,17.5,0,0.0,stim_maj_2_b,p11,0,0,0,0,0.235416667
45,20.5,391.995436,17.5,0,0.0,stim_maj_2_b,p11,0,0,0,0,0.235416667
46,20.75,349.2282314,17.5,0,0.0,stim_maj_2_b,p11,0,0,0,0,0.235416667
47,21.0,391.995436,17.5,0,0.0,stim_maj_2_b,p11,0,0,0,1,0.235416667
48,21.263,293.6647679,17.5,0,0.0,stim_maj_2_b,p11,0,0,0,0,0.235416667
49,21.51,329.6275569,17.5,0,0.0,stim_maj_2_b,p11,0,0,0,0,0.235416667
50,21.758,349.2282314,17.5,0,0.0,stim_maj_2_b,p11,0,0,0,0,0.235416667
51,22.008,329.6275569,17.5,0,0.0,stim_maj_2_b,p11,0,0,0,1,0.235416667
52,22.258,261.6255653,17.5,0,0.0,stim_maj_2_b,p11,0,0,0,0,0.235416667
53,22.521,293.6647679,17.5,0,0.0,stim_maj_2_b,p11,0,0,0,0,0.472916667
54,23.002,261.6255653,17.5,0,0.0,stim_maj_2_b,p11,0,0,0,1,0.947916667
55,24.013,523.2511306,17.5,0,0.0,stim_maj_2_b,p11,1,1,0,1,0.472916667
56,24.51,523.2511306,17.5,0,0.0,stim_maj_2_b,p11,0,0,0,0,0.472916667
57,25.009,659.2551138,17.5,0,0.0,stim_maj_2_b,p11,0,0,0,1,1.422916667
58,26.522,587.3295358,17.5,0,0.0,stim_maj_2_b,p11,0,0,0,0,0.472916667
59,27.003,523.2511306,17.5,0,0.0,stim_maj_2_b,p11,0,0,0,1,0.472916667
60,27.515,523.2511306,17.5,0,0.0,stim_maj_2_b,p11,0,0,0,0,0.472916667
61,28.002,523.2511306,17.5,0,0.0,stim_maj_2_b,p11,0,0,0,1,0.472916667
